  Measurement Number     Measurement type
                   5           CVSweepNew

      Measurement ID             SeriesID
       739662.655208                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3                 1000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
9.9502e-01 2.7860e+05 -6.8904e+02 6.9896e-03 1.0000e+03
9.8397e-01 2.7472e+05 -2.4404e+02 6.9894e-03 1.0000e+03
9.7406e-01 2.7074e+05 -8.4852e+02 6.9890e-03 1.0000e+03
9.6425e-01 2.6681e+05 -9.4503e+02 6.9883e-03 1.0000e+03
9.5394e-01 2.6465e+05 -8.4453e+02 6.9897e-03 1.0000e+03
9.4404e-01 2.6024e+05 -2.9045e+02 6.9895e-03 1.0000e+03
9.3425e-01 2.5710e+05 -4.1241e+02 6.9896e-03 1.0000e+03
9.2436e-01 2.5500e+05 1.7198e+03 6.9893e-03 1.0000e+03
9.1432e-01 2.5033e+05 -4.9356e+02 6.9894e-03 1.0000e+03
9.0431e-01 2.4493e+05 -3.0944e+03 6.9887e-03 1.0000e+03
8.9438e-01 2.4289e+05 -2.6442e+03 6.9894e-03 1.0000e+03
8.8434e-01 2.3973e+05 5.7424e+01 6.9882e-03 1.0000e+03
8.7434e-01 2.3567e+05 -2.8391e+02 6.9890e-03 1.0000e+03
8.6448e-01 2.3359e+05 -2.5621e+02 6.9893e-03 1.0000e+03
8.5447e-01 2.2938e+05 -2.3230e+02 6.9872e-03 1.0000e+03
8.4461e-01 2.2679e+05 -6.9925e+02 6.9889e-03 1.0000e+03
8.3467e-01 2.2354e+05 -1.8708e+02 6.9884e-03 1.0000e+03
8.2434e-01 2.2055e+05 1.0061e+02 6.9888e-03 1.0000e+03
8.1451e-01 2.1726e+05 -4.2329e+02 6.9893e-03 1.0000e+03
8.0454e-01 2.1556e+05 -9.8948e+02 6.9890e-03 1.0000e+03
7.9454e-01 2.1121e+05 -1.5829e+02 6.9896e-03 1.0000e+03
7.8457e-01 2.0659e+05 -4.6409e+02 6.9896e-03 1.0000e+03
7.7475e-01 2.0406e+05 -2.6868e+02 6.9887e-03 1.0000e+03
7.6476e-01 2.0235e+05 -1.0497e+03 6.9892e-03 1.0000e+03
7.5466e-01 1.9945e+05 1.6638e+02 6.9883e-03 1.0000e+03
7.4482e-01 1.9580e+05 -2.1943e+02 6.9876e-03 1.0000e+03
7.3392e-01 1.9309e+05 5.8246e+01 6.9879e-03 1.0000e+03
7.2393e-01 1.8940e+05 -2.3026e+02 6.9884e-03 1.0000e+03
7.1394e-01 1.8692e+05 2.6188e+02 6.9879e-03 1.0000e+03
7.0406e-01 1.8417e+05 -1.2602e+03 6.9888e-03 1.0000e+03
6.9386e-01 1.8146e+05 -4.1409e+02 6.9868e-03 1.0000e+03
6.8397e-01 1.7858e+05 -3.3810e+02 6.9895e-03 1.0000e+03
6.7402e-01 1.7623e+05 -9.3904e+02 6.9887e-03 1.0000e+03
6.6399e-01 1.7227e+05 -4.8347e+02 6.9880e-03 1.0000e+03
6.5410e-01 1.6971e+05 -2.4338e+02 6.9873e-03 1.0000e+03
6.4419e-01 1.6685e+05 -2.7292e+02 6.9880e-03 1.0000e+03
6.3406e-01 1.6492e+05 9.5056e+01 6.9880e-03 1.0000e+03
6.2404e-01 1.6245e+05 3.7757e+02 6.9869e-03 1.0000e+03
6.1422e-01 1.5977e+05 -2.5517e+01 6.9883e-03 1.0000e+03
6.0429e-01 1.5750e+05 -1.3179e+02 6.9882e-03 1.0000e+03
5.9422e-01 1.5464e+05 -3.1397e+02 6.9888e-03 1.0000e+03
5.8439e-01 1.5136e+05 -6.7719e+02 6.9868e-03 1.0000e+03
5.7449e-01 1.4950e+05 -4.2188e+02 6.9870e-03 1.0000e+03
5.6439e-01 1.4649e+05 -3.8235e+02 6.9872e-03 1.0000e+03
5.5445e-01 1.4413e+05 -1.6647e+02 6.9876e-03 1.0000e+03
5.4453e-01 1.4198e+05 -4.1842e+02 6.9877e-03 1.0000e+03
5.3446e-01 1.3991e+05 5.4346e+01 6.9873e-03 1.0000e+03
5.2460e-01 1.3700e+05 2.3307e+02 6.9868e-03 1.0000e+03
5.1466e-01 1.3519e+05 -3.2884e+02 6.9879e-03 1.0000e+03
5.0458e-01 1.3260e+05 -2.4209e+02 6.9878e-03 1.0000e+03
4.9358e-01 1.2998e+05 -2.1894e+02 6.9869e-03 1.0000e+03
4.8370e-01 1.2838e+05 -1.5008e+02 6.9886e-03 1.0000e+03
4.7378e-01 1.2563e+05 -2.8817e+02 6.9869e-03 1.0000e+03
4.6228e-01 1.2360e+05 -4.1139e+02 6.9879e-03 1.0000e+03
4.5251e-01 1.2154e+05 -1.0026e+02 6.9863e-03 1.0000e+03
4.4235e-01 1.1912e+05 -2.9448e+02 6.9875e-03 1.0000e+03
4.3233e-01 1.1727e+05 -1.1789e+02 6.9876e-03 1.0000e+03
4.2252e-01 1.1527e+05 -1.4314e+02 6.9873e-03 1.0000e+03
4.1253e-01 1.1316e+05 -6.8560e+01 6.9872e-03 1.0000e+03
4.0262e-01 1.1120e+05 1.7911e+00 6.9869e-03 1.0000e+03
3.9268e-01 1.0934e+05 -7.8397e+01 6.9872e-03 1.0000e+03
3.8282e-01 1.0703e+05 -2.1987e+02 6.9877e-03 1.0000e+03
3.7266e-01 1.0506e+05 -1.4319e+02 6.9873e-03 1.0000e+03
3.6276e-01 1.0322e+05 -7.7785e+01 6.9870e-03 1.0000e+03
3.5298e-01 1.0137e+05 -2.9342e+02 6.9869e-03 1.0000e+03
3.4291e-01 9.9497e+04 3.2440e+01 6.9862e-03 1.0000e+03
3.3289e-01 9.7840e+04 4.0744e+01 6.9875e-03 1.0000e+03
3.2307e-01 9.5644e+04 -3.0497e+02 6.9863e-03 1.0000e+03
3.1414e-01 9.4244e+04 -1.5598e+02 6.9863e-03 1.0000e+03
3.0416e-01 9.2634e+04 -1.3172e+02 6.9860e-03 1.0000e+03
2.9429e-01 9.0785e+04 -3.8860e+01 6.9857e-03 1.0000e+03
2.8426e-01 8.9306e+04 -5.4088e+02 6.9849e-03 1.0000e+03
2.7434e-01 8.7538e+04 1.7185e+02 6.9863e-03 1.0000e+03
2.6441e-01 8.6010e+04 1.2420e+02 6.9865e-03 1.0000e+03
2.5450e-01 8.4161e+04 -1.0889e+02 6.9847e-03 1.0000e+03
2.4346e-01 8.2525e+04 -2.7229e+02 6.9852e-03 1.0000e+03
2.3354e-01 8.0980e+04 -2.8581e+02 6.9862e-03 1.0000e+03
2.2362e-01 7.9445e+04 -1.4139e+02 6.9861e-03 1.0000e+03
2.1355e-01 7.7915e+04 -1.9717e+02 6.9862e-03 1.0000e+03
2.0372e-01 7.6534e+04 -1.5630e+02 6.9857e-03 1.0000e+03
1.9377e-01 7.5077e+04 -1.9493e+02 6.9852e-03 1.0000e+03
1.8360e-01 7.3587e+04 -1.3052e+02 6.9858e-03 1.0000e+03
1.7370e-01 7.2090e+04 -3.2891e+02 6.9856e-03 1.0000e+03
1.6389e-01 7.0888e+04 -3.6220e+01 6.9858e-03 1.0000e+03
1.5378e-01 6.9643e+04 -2.9615e+02 6.9860e-03 1.0000e+03
1.4377e-01 6.8059e+04 -2.3575e+02 6.9845e-03 1.0000e+03
1.3396e-01 6.6986e+04 -3.8124e+02 6.9847e-03 1.0000e+03
1.2382e-01 6.5501e+04 -3.3165e+02 6.9840e-03 1.0000e+03
1.1389e-01 6.4478e+04 -5.4336e+01 6.9840e-03 1.0000e+03
1.0402e-01 6.3164e+04 -1.8018e+02 6.9858e-03 1.0000e+03
9.4016e-02 6.2104e+04 -3.4933e+01 6.9832e-03 1.0000e+03
8.4056e-02 6.0990e+04 -1.7690e+02 6.9838e-03 1.0000e+03
7.4168e-02 5.9652e+04 -1.7723e+02 6.9837e-03 1.0000e+03
6.4240e-02 5.8626e+04 -9.2729e+01 6.9837e-03 1.0000e+03
5.4400e-02 5.7399e+04 -2.1094e+00 6.9831e-03 1.0000e+03
4.4520e-02 5.6314e+04 -2.0412e+02 6.9837e-03 1.0000e+03
3.4544e-02 5.5272e+04 -1.0358e+02 6.9836e-03 1.0000e+03
2.4528e-02 5.4398e+04 -3.4923e+01 6.9832e-03 1.0000e+03
1.4608e-02 5.3253e+04 -1.6281e+02 6.9831e-03 1.0000e+03
4.7360e-03 5.2304e+04 -1.2477e+02 6.9828e-03 1.0000e+03




