  Measurement Number     Measurement type
                   2                DC IV

      Measurement ID             SeriesID
       739662.681469                    0

         MeasureMode                Bias1                Bias2
-5.1000e-01   -1.1787e-05   4.3269e+04
-5.2000e-01   -1.1925e-05   4.3608e+04
-5.3000e-01   -1.2058e-05   4.3954e+04
-5.4000e-01   -1.2190e-05   4.4300e+04
-5.5000e-01   -1.2319e-05   4.4646e+04
-5.6000e-01   -1.2446e-05   4.4993e+04
-5.7000e-01   -1.2571e-05   4.5344e+04
-5.8000e-01   -1.2693e-05   4.5693e+04
-5.9000e-01   -1.2813e-05   4.6046e+04
-6.0000e-01   -1.2932e-05   4.6398e+04
-6.1000e-01   -1.3047e-05   4.6754e+04
-6.2000e-01   -1.3161e-05   4.7110e+04
-6.3000e-01   -1.3272e-05   4.7468e+04
-6.4000e-01   -1.3382e-05   4.7825e+04
-6.5000e-01   -1.3489e-05   4.8186e+04
-6.6000e-01   -1.3596e-05   4.8545e+04
-6.7000e-01   -1.3708e-05   4.8876e+04
-6.8000e-01   -1.3809e-05   4.9243e+04
-6.9000e-01   -1.3909e-05   4.9607e+04
-7.0000e-01   -1.4008e-05   4.9972e+04
-7.1000e-01   -1.4104e-05   5.0341e+04
-7.2000e-01   -1.4199e-05   5.0709e+04
-7.3000e-01   -1.4292e-05   5.1079e+04
-7.4000e-01   -1.4383e-05   5.1449e+04
-7.5000e-01   -1.4473e-05   5.1821e+04
-7.6000e-01   -1.4560e-05   5.2197e+04
-7.7000e-01   -1.4647e-05   5.2572e+04
-7.8000e-01   -1.4731e-05   5.2948e+04
-7.9000e-01   -1.4814e-05   5.3328e+04
-8.0000e-01   -1.4896e-05   5.3706e+04
-8.1000e-01   -1.4976e-05   5.4087e+04
-8.2000e-01   -1.5055e-05   5.4467e+04
-8.3000e-01   -1.5133e-05   5.4849e+04
-8.4000e-01   -1.5208e-05   5.5233e+04
-8.5000e-01   -1.5289e-05   5.5597e+04
-8.6000e-01   -1.5363e-05   5.5980e+04
-8.7000e-01   -1.5434e-05   5.6370e+04
-8.8000e-01   -1.5505e-05   5.6757e+04
-8.9000e-01   -1.5574e-05   5.7147e+04
-9.0000e-01   -1.5643e-05   5.7536e+04
-9.1000e-01   -1.5709e-05   5.7927e+04
-9.2000e-01   -1.5775e-05   5.8320e+04
-9.3000e-01   -1.5840e-05   5.8712e+04
-9.4000e-01   -1.5904e-05   5.9103e+04
-9.5000e-01   -1.5967e-05   5.9497e+04
-9.6000e-01   -1.6028e-05   5.9894e+04
-9.7000e-01   -1.6089e-05   6.0290e+04
-9.8000e-01   -1.6149e-05   6.0684e+04
-9.9000e-01   -1.6207e-05   6.1084e+04
-1.0000e+00   -1.6266e-05   6.1479e+04
-1.0100e+00   -1.6322e-05   6.1879e+04
-1.0200e+00   -1.6378e-05   6.2280e+04
-1.0300e+00   -1.6437e-05   6.2665e+04
-1.0400e+00   -1.6491e-05   6.3063e+04
-1.0500e+00   -1.6544e-05   6.3466e+04
-1.0600e+00   -1.6596e-05   6.3869e+04
-1.0700e+00   -1.6647e-05   6.4274e+04
-1.0800e+00   -1.6698e-05   6.4677e+04
-1.0900e+00   -1.6748e-05   6.5082e+04
-1.1000e+00   -1.6797e-05   6.5490e+04
-1.1100e+00   -1.6844e-05   6.5899e+04
-1.1200e+00   -1.6892e-05   6.6302e+04
-1.1300e+00   -1.6938e-05   6.6712e+04
-1.1400e+00   -1.6985e-05   6.7119e+04
-1.1500e+00   -1.7030e-05   6.7527e+04
-1.1600e+00   -1.7074e-05   6.7940e+04
-1.1700e+00   -1.7118e-05   6.8349e+04
-1.1800e+00   -1.7162e-05   6.8757e+04
-1.1900e+00   -1.7205e-05   6.9166e+04
-1.2000e+00   -1.7247e-05   6.9576e+04
-1.2100e+00   -1.7292e-05   6.9974e+04
-1.2200e+00   -1.7333e-05   7.0386e+04
-1.2300e+00   -1.7374e-05   7.0796e+04
-1.2400e+00   -1.7413e-05   7.1210e+04
-1.2500e+00   -1.7453e-05   7.1621e+04
-1.2600e+00   -1.7492e-05   7.2033e+04
-1.2700e+00   -1.7530e-05   7.2447e+04
-1.2800e+00   -1.7567e-05   7.2865e+04
-1.2900e+00   -1.7604e-05   7.3278e+04
-1.3000e+00   -1.7641e-05   7.3692e+04
-1.3100e+00   -1.7677e-05   7.4106e+04
-1.3200e+00   -1.7713e-05   7.4520e+04
-1.3300e+00   -1.7748e-05   7.4937e+04
-1.3400e+00   -1.7784e-05   7.5350e+04
-1.3500e+00   -1.7819e-05   7.5761e+04
-1.3600e+00   -1.7852e-05   7.6182e+04
-1.3700e+00   -1.7886e-05   7.6595e+04
-1.3800e+00   -1.7919e-05   7.7015e+04
-1.3900e+00   -1.7954e-05   7.7419e+04
-1.4000e+00   -1.7986e-05   7.7838e+04
-1.4100e+00   -1.8019e-05   7.8251e+04
-1.4200e+00   -1.8051e-05   7.8666e+04
-1.4300e+00   -1.8082e-05   7.9085e+04
-1.4400e+00   -1.8115e-05   7.9494e+04
-1.4500e+00   -1.8145e-05   7.9912e+04
-1.4600e+00   -1.8175e-05   8.0331e+04
-1.4700e+00   -1.8204e-05   8.0750e+04
-1.4800e+00   -1.8234e-05   8.1166e+04
-1.4900e+00   -1.8265e-05   8.1578e+04
-1.5000e+00   -1.8294e-05   8.1995e+04
-1.5100e+00   -1.8322e-05   8.2414e+04
-1.5200e+00   -1.8350e-05   8.2834e+04
-1.5300e+00   -1.8378e-05   8.3252e+04
-1.5400e+00   -1.8405e-05   8.3672e+04
-1.5500e+00   -1.8434e-05   8.4086e+04
-1.5600e+00   -1.8461e-05   8.4502e+04
-1.5700e+00   -1.8491e-05   8.4906e+04
-1.5800e+00   -1.8518e-05   8.5323e+04
-1.5900e+00   -1.8544e-05   8.5743e+04
-1.6000e+00   -1.8570e-05   8.6161e+04
-1.6100e+00   -1.8596e-05   8.6579e+04
-1.6200e+00   -1.8622e-05   8.6993e+04
-1.6300e+00   -1.8648e-05   8.7407e+04
-1.6400e+00   -1.8672e-05   8.7830e+04
-1.6500e+00   -1.8698e-05   8.8247e+04
-1.6600e+00   -1.8723e-05   8.8661e+04
-1.6700e+00   -1.8748e-05   8.9078e+04
-1.6800e+00   -1.8773e-05   8.9492e+04
-1.6900e+00   -1.8796e-05   8.9912e+04
-1.7000e+00   -1.8821e-05   9.0327e+04
-1.7100e+00   -1.8844e-05   9.0745e+04
-1.7200e+00   -1.8868e-05   9.1162e+04
-1.7300e+00   -1.8891e-05   9.1577e+04
-1.7400e+00   -1.8915e-05   9.1991e+04
-1.7500e+00   -1.8939e-05   9.2403e+04
-1.7600e+00   -1.8961e-05   9.2821e+04
-1.7700e+00   -1.8984e-05   9.3237e+04
-1.7800e+00   -1.9007e-05   9.3649e+04
-1.7900e+00   -1.9030e-05   9.4064e+04
-1.8000e+00   -1.9052e-05   9.4479e+04
-1.8100e+00   -1.9074e-05   9.4892e+04
-1.8200e+00   -1.9097e-05   9.5303e+04
-1.8300e+00   -1.9119e-05   9.5715e+04
-1.8400e+00   -1.9141e-05   9.6130e+04
-1.8500e+00   -1.9162e-05   9.6545e+04
-1.8600e+00   -1.9184e-05   9.6957e+04
-1.8700e+00   -1.9206e-05   9.7368e+04
-1.8800e+00   -1.9226e-05   9.7782e+04
-1.8900e+00   -1.9246e-05   9.8200e+04
-1.9000e+00   -1.9269e-05   9.8606e+04
-1.9100e+00   -1.9290e-05   9.9018e+04
-1.9200e+00   -1.9310e-05   9.9431e+04
-1.9300e+00   -1.9332e-05   9.9836e+04
-1.9400e+00   -1.9352e-05   1.0025e+05
-1.9500e+00   -1.9372e-05   1.0066e+05
-1.9600e+00   -1.9393e-05   1.0106e+05
-1.9700e+00   -1.9413e-05   1.0148e+05
-1.9800e+00   -1.9433e-05   1.0189e+05
-1.9900e+00   -1.9454e-05   1.0229e+05
-2.0000e+00   -1.9473e-05   1.0271e+05
-2.0100e+00   -1.9492e-05   1.0312e+05
-2.0200e+00   -1.9511e-05   1.0353e+05
-2.0300e+00   -1.9529e-05   1.0395e+05
-2.0400e+00   -1.9549e-05   1.0435e+05
-2.0500e+00   -1.9568e-05   1.0476e+05
-2.0600e+00   -1.9588e-05   1.0517e+05
-2.0700e+00   -1.9607e-05   1.0558e+05
-2.0800e+00   -1.9626e-05   1.0598e+05
-2.0900e+00   -1.9645e-05   1.0639e+05
-2.1000e+00   -1.9665e-05   1.0679e+05
-2.1100e+00   -1.9684e-05   1.0720e+05
-2.1200e+00   -1.9702e-05   1.0760e+05
-2.1300e+00   -1.9720e-05   1.0801e+05
-2.1400e+00   -1.9738e-05   1.0842e+05
-2.1500e+00   -1.9756e-05   1.0883e+05
-2.1600e+00   -1.9774e-05   1.0923e+05
-2.1700e+00   -1.9793e-05   1.0964e+05
-2.1800e+00   -1.9811e-05   1.1004e+05
-2.1900e+00   -1.9829e-05   1.1045e+05
-2.2000e+00   -1.9847e-05   1.1085e+05
-2.2100e+00   -1.9864e-05   1.1126e+05
-2.2200e+00   -1.9882e-05   1.1166e+05
-2.2300e+00   -1.9900e-05   1.1206e+05
-2.2400e+00   -1.9917e-05   1.1247e+05
-2.2500e+00   -1.9935e-05   1.1287e+05
-2.2600e+00   -1.9952e-05   1.1327e+05
-2.2700e+00   -1.9970e-05   1.1367e+05
-2.2800e+00   -1.9988e-05   1.1407e+05
-2.2900e+00   -2.0006e-05   1.1447e+05
-2.3000e+00   -2.0023e-05   1.1487e+05
-2.3100e+00   -2.0041e-05   1.1527e+05
-2.3200e+00   -2.0058e-05   1.1567e+05
-2.3300e+00   -2.0075e-05   1.1606e+05
-2.3400e+00   -2.0091e-05   1.1647e+05
-2.3500e+00   -2.0108e-05   1.1687e+05
-2.3600e+00   -2.0125e-05   1.1727e+05
-2.3700e+00   -2.0141e-05   1.1767e+05
-2.3800e+00   -2.0157e-05   1.1807e+05
-2.3900e+00   -2.0174e-05   1.1847e+05
-2.4000e+00   -2.0190e-05   1.1887e+05
-2.4100e+00   -2.0207e-05   1.1927e+05
-2.4200e+00   -2.0223e-05   1.1967e+05
-2.4300e+00   -2.0239e-05   1.2006e+05
-2.4400e+00   -2.0256e-05   1.2046e+05
-2.4500e+00   -2.0271e-05   1.2086e+05
-2.4600e+00   -2.0287e-05   1.2126e+05
-2.4700e+00   -2.0303e-05   1.2166e+05
-2.4800e+00   -2.0320e-05   1.2205e+05
-2.4900e+00   -2.0336e-05   1.2244e+05
-2.5000e+00   -2.0351e-05   1.2284e+05
-2.5100e+00   -2.0368e-05   1.2323e+05
-2.5200e+00   -2.0384e-05   1.2362e+05
-2.5300e+00   -2.0400e-05   1.2402e+05
-2.5400e+00   -2.0415e-05   1.2442e+05
-2.5500e+00   -2.0432e-05   1.2481e+05
-2.5600e+00   -2.0447e-05   1.2520e+05
-2.5700e+00   -2.0464e-05   1.2559e+05
-2.5800e+00   -2.0479e-05   1.2598e+05
-2.5900e+00   -2.0494e-05   1.2638e+05
-2.6000e+00   -2.0510e-05   1.2677e+05
-2.6100e+00   -2.0525e-05   1.2716e+05
-2.6200e+00   -2.0542e-05   1.2755e+05
-2.6300e+00   -2.0556e-05   1.2794e+05
-2.6400e+00   -2.0572e-05   1.2833e+05
-2.6500e+00   -2.0588e-05   1.2871e+05
-2.6600e+00   -2.0603e-05   1.2911e+05
-2.6700e+00   -2.0618e-05   1.2950e+05
-2.6800e+00   -2.0634e-05   1.2989e+05
-2.6900e+00   -2.0648e-05   1.3028e+05
-2.7000e+00   -2.0664e-05   1.3066e+05
-2.7100e+00   -2.0679e-05   1.3105e+05
-2.7200e+00   -2.0694e-05   1.3144e+05
-2.7300e+00   -2.0710e-05   1.3182e+05
-2.7400e+00   -2.0724e-05   1.3221e+05
-2.7500e+00   -2.0739e-05   1.3260e+05
-2.7600e+00   -2.0754e-05   1.3299e+05
-2.7700e+00   -2.0769e-05   1.3337e+05
-2.7800e+00   -2.0785e-05   1.3375e+05
-2.7900e+00   -2.0799e-05   1.3414e+05
-2.8000e+00   -2.0814e-05   1.3452e+05
-2.8100e+00   -2.0829e-05   1.3491e+05
-2.8200e+00   -2.0844e-05   1.3529e+05
-2.8300e+00   -2.0860e-05   1.3567e+05
-2.8400e+00   -2.0874e-05   1.3605e+05
-2.8500e+00   -2.0888e-05   1.3644e+05
-2.8600e+00   -2.0904e-05   1.3682e+05
-2.8700e+00   -2.0918e-05   1.3720e+05
-2.8800e+00   -2.0933e-05   1.3758e+05
-2.8900e+00   -2.0947e-05   1.3797e+05
-2.9000e+00   -2.0962e-05   1.3834e+05
-2.9100e+00   -2.0976e-05   1.3873e+05
-2.9200e+00   -2.0992e-05   1.3910e+05
-2.9300e+00   -2.1006e-05   1.3948e+05
-2.9400e+00   -2.1020e-05   1.3986e+05
-2.9500e+00   -2.1035e-05   1.4024e+05
-2.9600e+00   -2.1049e-05   1.4062e+05
-2.9700e+00   -2.1064e-05   1.4100e+05
-2.9800e+00   -2.1078e-05   1.4138e+05
-2.9900e+00   -2.1094e-05   1.4175e+05
-3.0000e+00   -2.1109e-05   1.4212e+05
-3.0100e+00   -2.1123e-05   1.4250e+05
-3.0200e+00   -2.1137e-05   1.4288e+05
-3.0300e+00   -2.1151e-05   1.4326e+05
-3.0400e+00   -2.1165e-05   1.4363e+05
-3.0500e+00   -2.1179e-05   1.4401e+05
-3.0600e+00   -2.1194e-05   1.4438e+05
-3.0700e+00   -2.1209e-05   1.4475e+05
-3.0800e+00   -2.1222e-05   1.4513e+05
-3.0900e+00   -2.1236e-05   1.4551e+05
-3.1000e+00   -2.1250e-05   1.4588e+05
-3.1100e+00   -2.1264e-05   1.4626e+05
-3.1200e+00   -2.1279e-05   1.4662e+05
-3.1300e+00   -2.1293e-05   1.4700e+05
-3.1400e+00   -2.1306e-05   1.4737e+05
-3.1500e+00   -2.1320e-05   1.4775e+05
-3.1600e+00   -2.1335e-05   1.4812e+05
-3.1700e+00   -2.1349e-05   1.4849e+05
-3.1800e+00   -2.1364e-05   1.4885e+05
-3.1900e+00   -2.1378e-05   1.4922e+05
-3.2000e+00   -2.1392e-05   1.4959e+05
-3.2100e+00   -2.1405e-05   1.4996e+05
-3.2200e+00   -2.1420e-05   1.5033e+05
-3.2300e+00   -2.1433e-05   1.5070e+05
-3.2400e+00   -2.1447e-05   1.5107e+05
-3.2500e+00   -2.1462e-05   1.5143e+05
-3.2600e+00   -2.1475e-05   1.5181e+05
-3.2700e+00   -2.1489e-05   1.5217e+05
-3.2800e+00   -2.1505e-05   1.5253e+05
-3.2900e+00   -2.1518e-05   1.5289e+05
-3.3000e+00   -2.1532e-05   1.5326e+05
-3.3100e+00   -2.1546e-05   1.5363e+05
-3.3200e+00   -2.1560e-05   1.5399e+05
-3.3300e+00   -2.1575e-05   1.5435e+05
-3.3400e+00   -2.1589e-05   1.5471e+05
-3.3500e+00   -2.1602e-05   1.5508e+05
-3.3600e+00   -2.1617e-05   1.5543e+05
-3.3700e+00   -2.1630e-05   1.5580e+05
-3.3800e+00   -2.1645e-05   1.5616e+05
-3.3900e+00   -2.1659e-05   1.5652e+05
-3.4000e+00   -2.1672e-05   1.5689e+05
-3.4100e+00   -2.1686e-05   1.5725e+05
-3.4200e+00   -2.1700e-05   1.5761e+05
-3.4300e+00   -2.1713e-05   1.5797e+05
-3.4400e+00   -2.1727e-05   1.5833e+05
-3.4500e+00   -2.1741e-05   1.5869e+05
-3.4600e+00   -2.1755e-05   1.5905e+05
-3.4700e+00   -2.1769e-05   1.5940e+05
-3.4800e+00   -2.1782e-05   1.5976e+05
-3.4900e+00   -2.1796e-05   1.6012e+05
-3.5000e+00   -2.1810e-05   1.6048e+05
-3.5100e+00   -2.1822e-05   1.6084e+05
-3.5200e+00   -2.1837e-05   1.6120e+05
-3.5300e+00   -2.1850e-05   1.6156e+05
-3.5400e+00   -2.1865e-05   1.6190e+05
-3.5500e+00   -2.1878e-05   1.6226e+05
-3.5600e+00   -2.1892e-05   1.6261e+05
-3.5700e+00   -2.1906e-05   1.6297e+05
-3.5800e+00   -2.1920e-05   1.6332e+05
-3.5900e+00   -2.1934e-05   1.6367e+05
-3.6000e+00   -2.1947e-05   1.6403e+05
-3.6100e+00   -2.1960e-05   1.6439e+05
-3.6200e+00   -2.1974e-05   1.6474e+05
-3.6300e+00   -2.1988e-05   1.6509e+05
-3.6400e+00   -2.2001e-05   1.6544e+05
-3.6500e+00   -2.2015e-05   1.6580e+05
-3.6600e+00   -2.2027e-05   1.6616e+05
-3.6700e+00   -2.2042e-05   1.6650e+05
-3.6800e+00   -2.2055e-05   1.6685e+05
-3.6900e+00   -2.2069e-05   1.6721e+05
-3.7000e+00   -2.2082e-05   1.6756e+05
-3.7100e+00   -2.2094e-05   1.6792e+05
-3.7200e+00   -2.2109e-05   1.6826e+05
-3.7300e+00   -2.2123e-05   1.6861e+05
-3.7400e+00   -2.2136e-05   1.6896e+05
-3.7500e+00   -2.2149e-05   1.6931e+05
-3.7600e+00   -2.2164e-05   1.6964e+05
-3.7700e+00   -2.2178e-05   1.6999e+05
-3.7800e+00   -2.2192e-05   1.7033e+05
-3.7900e+00   -2.2205e-05   1.7068e+05
-3.8000e+00   -2.2219e-05   1.7102e+05
-3.8100e+00   -2.2233e-05   1.7137e+05
-3.8200e+00   -2.2246e-05   1.7172e+05
-3.8300e+00   -2.2260e-05   1.7206e+05
-3.8400e+00   -2.2273e-05   1.7240e+05
-3.8500e+00   -2.2287e-05   1.7274e+05
-3.8600e+00   -2.2299e-05   1.7310e+05
-3.8700e+00   -2.2314e-05   1.7343e+05
-3.8800e+00   -2.2328e-05   1.7378e+05
-3.8900e+00   -2.2342e-05   1.7411e+05
-3.9000e+00   -2.2355e-05   1.7446e+05
-3.9100e+00   -2.2368e-05   1.7481e+05
-3.9200e+00   -2.2382e-05   1.7514e+05
-3.9300e+00   -2.2395e-05   1.7548e+05
-3.9400e+00   -2.2408e-05   1.7583e+05
-3.9500e+00   -2.2422e-05   1.7617e+05
-3.9600e+00   -2.2436e-05   1.7650e+05
-3.9700e+00   -2.2450e-05   1.7684e+05
-3.9800e+00   -2.2463e-05   1.7718e+05
-3.9900e+00   -2.2478e-05   1.7751e+05
-4.0000e+00   -2.2490e-05   1.7786e+05
-4.0100e+00   -2.2504e-05   1.7819e+05
-4.0200e+00   -2.2519e-05   1.7852e+05
-4.0300e+00   -2.2531e-05   1.7887e+05
-4.0400e+00   -2.2545e-05   1.7919e+05
-4.0500e+00   -2.2559e-05   1.7953e+05
-4.0600e+00   -2.2573e-05   1.7986e+05
-4.0700e+00   -2.2586e-05   1.8020e+05
-4.0800e+00   -2.2600e-05   1.8053e+05
-4.0900e+00   -2.2613e-05   1.8087e+05
-4.1000e+00   -2.2627e-05   1.8120e+05
-4.1100e+00   -2.2640e-05   1.8154e+05
-4.1200e+00   -2.2654e-05   1.8187e+05
-4.1300e+00   -2.2667e-05   1.8220e+05
-4.1400e+00   -2.2681e-05   1.8253e+05
-4.1500e+00   -2.2695e-05   1.8286e+05
-4.1600e+00   -2.2709e-05   1.8319e+05
-4.1700e+00   -2.2722e-05   1.8352e+05
-4.1800e+00   -2.2736e-05   1.8385e+05
-4.1900e+00   -2.2749e-05   1.8418e+05
-4.2000e+00   -2.2764e-05   1.8450e+05
-4.2100e+00   -2.2778e-05   1.8483e+05
-4.2200e+00   -2.2790e-05   1.8517e+05
-4.2300e+00   -2.2805e-05   1.8549e+05
-4.2400e+00   -2.2818e-05   1.8582e+05
-4.2500e+00   -2.2831e-05   1.8615e+05
-4.2600e+00   -2.2845e-05   1.8647e+05
-4.2700e+00   -2.2859e-05   1.8680e+05
-4.2800e+00   -2.2872e-05   1.8713e+05
-4.2900e+00   -2.2886e-05   1.8745e+05
-4.3000e+00   -2.2899e-05   1.8778e+05
-4.3100e+00   -2.2914e-05   1.8809e+05
-4.3200e+00   -2.2928e-05   1.8841e+05
-4.3300e+00   -2.2942e-05   1.8874e+05
-4.3400e+00   -2.2955e-05   1.8907e+05
-4.3500e+00   -2.2969e-05   1.8939e+05
-4.3600e+00   -2.2983e-05   1.8971e+05
-4.3700e+00   -2.2996e-05   1.9004e+05
-4.3800e+00   -2.3009e-05   1.9036e+05
-4.3900e+00   -2.3024e-05   1.9067e+05
-4.4000e+00   -2.3037e-05   1.9100e+05
-4.4100e+00   -2.3050e-05   1.9133e+05
-4.4200e+00   -2.3063e-05   1.9165e+05
-4.4300e+00   -2.3078e-05   1.9196e+05
-4.4400e+00   -2.3092e-05   1.9227e+05
-4.4500e+00   -2.3105e-05   1.9260e+05
-4.4600e+00   -2.3117e-05   1.9293e+05
-4.4700e+00   -2.3132e-05   1.9324e+05
-4.4800e+00   -2.3145e-05   1.9356e+05
-4.4900e+00   -2.3158e-05   1.9388e+05
-4.5000e+00   -2.3172e-05   1.9420e+05
-4.5100e+00   -2.3186e-05   1.9452e+05
-4.5200e+00   -2.3200e-05   1.9483e+05
-4.5300e+00   -2.3212e-05   1.9516e+05
-4.5400e+00   -2.3226e-05   1.9547e+05
-4.5500e+00   -2.3241e-05   1.9578e+05
-4.5600e+00   -2.3254e-05   1.9610e+05
-4.5700e+00   -2.3268e-05   1.9641e+05
-4.5800e+00   -2.3281e-05   1.9673e+05
-4.5900e+00   -2.3294e-05   1.9705e+05
-4.6000e+00   -2.3307e-05   1.9737e+05
-4.6100e+00   -2.3320e-05   1.9768e+05
-4.6200e+00   -2.3334e-05   1.9800e+05
-4.6300e+00   -2.3348e-05   1.9831e+05
-4.6400e+00   -2.3361e-05   1.9862e+05
-4.6500e+00   -2.3375e-05   1.9893e+05
-4.6600e+00   -2.3389e-05   1.9924e+05
-4.6700e+00   -2.3401e-05   1.9957e+05
-4.6800e+00   -2.3415e-05   1.9987e+05
-4.6900e+00   -2.3429e-05   2.0018e+05
-4.7000e+00   -2.3442e-05   2.0049e+05
-4.7100e+00   -2.3456e-05   2.0080e+05
-4.7200e+00   -2.3470e-05   2.0111e+05
-4.7300e+00   -2.3484e-05   2.0142e+05
-4.7400e+00   -2.3497e-05   2.0173e+05
-4.7500e+00   -2.3510e-05   2.0204e+05
-4.7600e+00   -2.3524e-05   2.0234e+05
-4.7700e+00   -2.3538e-05   2.0265e+05
-4.7800e+00   -2.3551e-05   2.0296e+05
-4.7900e+00   -2.3564e-05   2.0327e+05
-4.8000e+00   -2.3579e-05   2.0358e+05
-4.8100e+00   -2.3592e-05   2.0388e+05
-4.8200e+00   -2.3605e-05   2.0419e+05
-4.8300e+00   -2.3619e-05   2.0450e+05
-4.8400e+00   -2.3632e-05   2.0481e+05
-4.8500e+00   -2.3646e-05   2.0511e+05
-4.8600e+00   -2.3659e-05   2.0542e+05
-4.8700e+00   -2.3673e-05   2.0572e+05
-4.8800e+00   -2.3686e-05   2.0603e+05
-4.8900e+00   -2.3699e-05   2.0634e+05
-4.9000e+00   -2.3713e-05   2.0664e+05
-4.9100e+00   -2.3726e-05   2.0694e+05
-4.9200e+00   -2.3740e-05   2.0725e+05
-4.9300e+00   -2.3753e-05   2.0755e+05
-4.9400e+00   -2.3769e-05   2.0784e+05
-4.9500e+00   -2.3782e-05   2.0814e+05
-4.9600e+00   -2.3794e-05   2.0845e+05
-4.9700e+00   -2.3808e-05   2.0875e+05
-4.9800e+00   -2.3822e-05   2.0905e+05
-4.9900e+00   -2.3836e-05   2.0935e+05
-5.0000e+00   -2.3849e-05   2.0965e+05
-5.0100e+00   -2.3863e-05   2.0995e+05
-5.0200e+00   -2.3876e-05   2.1025e+05
-5.0300e+00   -2.3889e-05   2.1056e+05
-5.0400e+00   -2.3902e-05   2.1086e+05
-5.0500e+00   -2.3916e-05   2.1116e+05
-5.0600e+00   -2.3929e-05   2.1146e+05
-5.0700e+00   -2.3943e-05   2.1176e+05
-5.0800e+00   -2.3957e-05   2.1205e+05
-5.0900e+00   -2.3970e-05   2.1235e+05
-5.1000e+00   -2.3983e-05   2.1265e+05
-5.1100e+00   -2.3997e-05   2.1294e+05
-5.1200e+00   -2.4011e-05   2.1323e+05
-5.1300e+00   -2.4024e-05   2.1353e+05
-5.1400e+00   -2.4038e-05   2.1383e+05
-5.1500e+00   -2.4051e-05   2.1413e+05
-5.1600e+00   -2.4065e-05   2.1442e+05
-5.1700e+00   -2.4077e-05   2.1473e+05
-5.1800e+00   -2.4091e-05   2.1502e+05
-5.1900e+00   -2.4104e-05   2.1532e+05
-5.2000e+00   -2.4117e-05   2.1561e+05
-5.2100e+00   -2.4132e-05   2.1590e+05
-5.2200e+00   -2.4146e-05   2.1618e+05
-5.2300e+00   -2.4159e-05   2.1648e+05
-5.2400e+00   -2.4172e-05   2.1678e+05
-5.2500e+00   -2.4186e-05   2.1707e+05
-5.2600e+00   -2.4200e-05   2.1735e+05
-5.2700e+00   -2.4213e-05   2.1765e+05
-5.2800e+00   -2.4227e-05   2.1794e+05
-5.2900e+00   -2.4240e-05   2.1823e+05
