  Measurement Number     Measurement type
                   2           CVSweepNew

      Measurement ID             SeriesID
       739662.673107                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3               100000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
6.9982e-01 7.7596e+02 3.1055e+01 6.5360e-03 1.0000e+05
7.0936e-01 7.7646e+02 3.0697e+01 6.5363e-03 1.0000e+05
7.1854e-01 7.7615e+02 3.1096e+01 6.5383e-03 1.0000e+05
7.2817e-01 7.7693e+02 3.0777e+01 6.5366e-03 1.0000e+05
7.3705e-01 7.7667e+02 3.0883e+01 6.5369e-03 1.0000e+05
7.4671e-01 7.7692e+02 3.0695e+01 6.5366e-03 1.0000e+05
7.5587e-01 7.7688e+02 3.0701e+01 6.5359e-03 1.0000e+05
7.6522e-01 7.7691e+02 3.1165e+01 6.5385e-03 1.0000e+05
7.7434e-01 7.7762e+02 3.1136e+01 6.5371e-03 1.0000e+05
7.8438e-01 7.7719e+02 3.0317e+01 6.5366e-03 1.0000e+05
7.9347e-01 7.7744e+02 3.0286e+01 6.5377e-03 1.0000e+05
8.0292e-01 7.7750e+02 3.1291e+01 6.5380e-03 1.0000e+05
8.1206e-01 7.7721e+02 3.0871e+01 6.5366e-03 1.0000e+05
8.2150e-01 7.7766e+02 3.0814e+01 6.5367e-03 1.0000e+05
8.3071e-01 7.7758e+02 3.0129e+01 6.5359e-03 1.0000e+05
8.4052e-01 7.7826e+02 3.1110e+01 6.5381e-03 1.0000e+05
8.4960e-01 7.7786e+02 3.1156e+01 6.5367e-03 1.0000e+05
8.5888e-01 7.7832e+02 3.0761e+01 6.5376e-03 1.0000e+05
8.6838e-01 7.7842e+02 3.1342e+01 6.5372e-03 1.0000e+05
8.7766e-01 7.7776e+02 3.0952e+01 6.5379e-03 1.0000e+05
8.8699e-01 7.7830e+02 3.0766e+01 6.5384e-03 1.0000e+05
8.9611e-01 7.7863e+02 3.0859e+01 6.5365e-03 1.0000e+05
9.0593e-01 7.7885e+02 3.0222e+01 6.5370e-03 1.0000e+05
9.1507e-01 7.7831e+02 3.1459e+01 6.5372e-03 1.0000e+05
9.2450e-01 7.7852e+02 3.0978e+01 6.5384e-03 1.0000e+05
9.3466e-01 7.7982e+02 3.1566e+01 6.5392e-03 1.0000e+05
9.4424e-01 7.7892e+02 3.0330e+01 6.5383e-03 1.0000e+05
9.4416e-01 7.7885e+02 3.0187e+01 6.5388e-03 1.0000e+05
9.3489e-01 7.7960e+02 3.1340e+01 6.5382e-03 1.0000e+05
9.2410e-01 7.7881e+02 3.0783e+01 6.5384e-03 1.0000e+05
9.1518e-01 7.7798e+02 3.0614e+01 6.5366e-03 1.0000e+05
9.0555e-01 7.7772e+02 3.1250e+01 6.5371e-03 1.0000e+05
8.9610e-01 7.7870e+02 3.1143e+01 6.5380e-03 1.0000e+05
8.8662e-01 7.7819e+02 3.0737e+01 6.5375e-03 1.0000e+05
8.7768e-01 7.7834e+02 3.0280e+01 6.5376e-03 1.0000e+05
8.6810e-01 7.7873e+02 3.0496e+01 6.5377e-03 1.0000e+05
8.5898e-01 7.7860e+02 3.1348e+01 6.5365e-03 1.0000e+05
8.4935e-01 7.7838e+02 3.0595e+01 6.5368e-03 1.0000e+05
8.4005e-01 7.7770e+02 3.0966e+01 6.5361e-03 1.0000e+05
8.3077e-01 7.7787e+02 3.0596e+01 6.5377e-03 1.0000e+05
8.2150e-01 7.7886e+02 3.0097e+01 6.5375e-03 1.0000e+05
8.1201e-01 7.7771e+02 3.0664e+01 6.5377e-03 1.0000e+05
8.0261e-01 7.7838e+02 3.0961e+01 6.5361e-03 1.0000e+05
7.9321e-01 7.7669e+02 3.0969e+01 6.5366e-03 1.0000e+05
7.8387e-01 7.7733e+02 3.0717e+01 6.5355e-03 1.0000e+05
7.7438e-01 7.7696e+02 3.1741e+01 6.5379e-03 1.0000e+05
7.6501e-01 7.7746e+02 3.1405e+01 6.5370e-03 1.0000e+05
7.5585e-01 7.7710e+02 3.1369e+01 6.5377e-03 1.0000e+05
7.4615e-01 7.7661e+02 3.0749e+01 6.5366e-03 1.0000e+05
7.3736e-01 7.7617e+02 3.0970e+01 6.5357e-03 1.0000e+05
7.2762e-01 7.7661e+02 3.0613e+01 6.5371e-03 1.0000e+05
7.1878e-01 7.7575e+02 3.0990e+01 6.5342e-03 1.0000e+05
7.0888e-01 7.7657e+02 3.0857e+01 6.5368e-03 1.0000e+05
6.9982e-01 7.7593e+02 3.1015e+01 6.5366e-03 1.0000e+05
6.8943e-01 7.7618e+02 3.1552e+01 6.5356e-03 1.0000e+05
6.8013e-01 7.7664e+02 3.1632e+01 6.5369e-03 1.0000e+05
6.7078e-01 7.7574e+02 3.1421e+01 6.5372e-03 1.0000e+05
6.6152e-01 7.7539e+02 3.1089e+01 6.5357e-03 1.0000e+05
6.5160e-01 7.7565e+02 3.1167e+01 6.5361e-03 1.0000e+05
6.4268e-01 7.7554e+02 3.0665e+01 6.5361e-03 1.0000e+05
6.3317e-01 7.7446e+02 3.1132e+01 6.5354e-03 1.0000e+05
6.2382e-01 7.7476e+02 3.0648e+01 6.5341e-03 1.0000e+05
6.1459e-01 7.7542e+02 3.0855e+01 6.5367e-03 1.0000e+05
6.0498e-01 7.7562e+02 3.1028e+01 6.5369e-03 1.0000e+05
5.9586e-01 7.7492e+02 3.1146e+01 6.5370e-03 1.0000e+05
5.8629e-01 7.7390e+02 3.1290e+01 6.5353e-03 1.0000e+05
5.7715e-01 7.7414e+02 3.1055e+01 6.5358e-03 1.0000e+05
5.6758e-01 7.7492e+02 3.0754e+01 6.5354e-03 1.0000e+05
5.5842e-01 7.7485e+02 3.0695e+01 6.5342e-03 1.0000e+05
5.4881e-01 7.7434e+02 3.0426e+01 6.5345e-03 1.0000e+05
5.3994e-01 7.7356e+02 3.1440e+01 6.5355e-03 1.0000e+05
5.3018e-01 7.7425e+02 3.1066e+01 6.5354e-03 1.0000e+05
5.2108e-01 7.7364e+02 3.0508e+01 6.5343e-03 1.0000e+05
5.1150e-01 7.7359e+02 3.0980e+01 6.5351e-03 1.0000e+05
5.0242e-01 7.7390e+02 3.0640e+01 6.5371e-03 1.0000e+05
4.9269e-01 7.7345e+02 3.0549e+01 6.5342e-03 1.0000e+05
4.8378e-01 7.7378e+02 3.0635e+01 6.5352e-03 1.0000e+05
4.7406e-01 7.7298e+02 3.1287e+01 6.5357e-03 1.0000e+05
4.6383e-01 7.7323e+02 3.0383e+01 6.5348e-03 1.0000e+05
4.5462e-01 7.7278e+02 3.0835e+01 6.5352e-03 1.0000e+05
4.4510e-01 7.7311e+02 3.0885e+01 6.5352e-03 1.0000e+05
4.3601e-01 7.7317e+02 3.0797e+01 6.5350e-03 1.0000e+05
4.2651e-01 7.7260e+02 3.1278e+01 6.5339e-03 1.0000e+05
4.1702e-01 7.7232e+02 3.0965e+01 6.5350e-03 1.0000e+05
4.0750e-01 7.7274e+02 3.1274e+01 6.5348e-03 1.0000e+05
3.9851e-01 7.7188e+02 3.0656e+01 6.5354e-03 1.0000e+05
3.8900e-01 7.7257e+02 3.1117e+01 6.5345e-03 1.0000e+05
3.7990e-01 7.7250e+02 3.1699e+01 6.5352e-03 1.0000e+05
3.7006e-01 7.7132e+02 3.1679e+01 6.5337e-03 1.0000e+05
3.6128e-01 7.7219e+02 3.0878e+01 6.5343e-03 1.0000e+05
3.5147e-01 7.7211e+02 3.1059e+01 6.5345e-03 1.0000e+05
3.4246e-01 7.7186e+02 3.0788e+01 6.5348e-03 1.0000e+05
3.3292e-01 7.7236e+02 3.1130e+01 6.5365e-03 1.0000e+05
3.2373e-01 7.7233e+02 3.0324e+01 6.5341e-03 1.0000e+05
3.1411e-01 7.7174e+02 3.0577e+01 6.5338e-03 1.0000e+05
3.0504e-01 7.7129e+02 3.0765e+01 6.5352e-03 1.0000e+05
2.9531e-01 7.7140e+02 3.1010e+01 6.5336e-03 1.0000e+05
2.8602e-01 7.7136e+02 3.0579e+01 6.5341e-03 1.0000e+05
2.7677e-01 7.7133e+02 3.0979e+01 6.5345e-03 1.0000e+05
2.6737e-01 7.7131e+02 3.0934e+01 6.5351e-03 1.0000e+05
2.5797e-01 7.7122e+02 3.1085e+01 6.5338e-03 1.0000e+05
2.4871e-01 7.7168e+02 3.1647e+01 6.5347e-03 1.0000e+05
2.3951e-01 7.7128e+02 3.0899e+01 6.5351e-03 1.0000e+05
2.2886e-01 7.7137e+02 3.1328e+01 6.5333e-03 1.0000e+05
2.1985e-01 7.7156e+02 3.0937e+01 6.5329e-03 1.0000e+05
2.1010e-01 7.7114e+02 3.1536e+01 6.5342e-03 1.0000e+05
2.0114e-01 7.7121e+02 3.0724e+01 6.5336e-03 1.0000e+05
1.9154e-01 7.7120e+02 3.1062e+01 6.5336e-03 1.0000e+05
1.8246e-01 7.7094e+02 3.0685e+01 6.5352e-03 1.0000e+05
1.7267e-01 7.7143e+02 3.1276e+01 6.5342e-03 1.0000e+05
1.6331e-01 7.7124e+02 3.0275e+01 6.5339e-03 1.0000e+05
1.5430e-01 7.7165e+02 3.0746e+01 6.5351e-03 1.0000e+05
1.4472e-01 7.7047e+02 3.1366e+01 6.5347e-03 1.0000e+05
1.3541e-01 7.7125e+02 3.1346e+01 6.5348e-03 1.0000e+05
1.2626e-01 7.7179e+02 3.1667e+01 6.5352e-03 1.0000e+05
1.1666e-01 7.7057e+02 3.1101e+01 6.5342e-03 1.0000e+05
1.0745e-01 7.7138e+02 3.1079e+01 6.5342e-03 1.0000e+05
9.8000e-02 7.7152e+02 3.1450e+01 6.5338e-03 1.0000e+05
8.8504e-02 7.7136e+02 3.1180e+01 6.5342e-03 1.0000e+05
7.9344e-02 7.7144e+02 3.0557e+01 6.5332e-03 1.0000e+05
7.0032e-02 7.7203e+02 3.0856e+01 6.5350e-03 1.0000e+05
6.0728e-02 7.7109e+02 3.1196e+01 6.5353e-03 1.0000e+05
