Record Length,Sample Interval,Trigger Point,Source,Vertical Units,Vertical Scale,Vertical Offset,Horizontal Units,Horizontal Scale,Pt Fmt,Yzero,Probe Atten,Model Number,Serial Number,Firmware Version,T,V
,,,,,,,,,,,,,,,-0.05,400
,,,,,,,,,,,,,,,-0.048,400
,,,,,,,,,,,,,,,-0.046,400
,,,,,,,,,,,,,,,-0.044,420
,,,,,,,,,,,,,,,-0.042,440
,,,,,,,,,,,,,,,-0.04,440
,,,,,,,,,,,,,,,-0.038,460
,,,,,,,,,,,,,,,-0.036,480
,,,,,,,,,,,,,,,-0.034,480
,,,,,,,,,,,,,,,-0.032,480
,,,,,,,,,,,,,,,-0.03,500
,,,,,,,,,,,,,,,-0.028,500
,,,,,,,,,,,,,,,-0.026,520
,,,,,,,,,,,,,,,-0.024,520
,,,,,,,,,,,,,,,-0.022,540
,,,,,,,,,,,,,,,-0.02,560
,,,,,,,,,,,,,,,-0.018,560
,,,,,,,,,,,,,,,-0.016,580
,,,,,,,,,,,,,,,-0.014,580
,,,,,,,,,,,,,,,-0.012,580
,,,,,,,,,,,,,,,-0.01,600
,,,,,,,,,,,,,,,-0.008,620
,,,,,,,,,,,,,,,-0.006,620
,,,,,,,,,,,,,,,-0.004,640
,,,,,,,,,,,,,,,-0.002,640
,,,,,,,,,,,,,,,0,640
,,,,,,,,,,,,,,,0.002,640
,,,,,,,,,,,,,,,0.004,660
,,,,,,,,,,,,,,,0.006,680
,,,,,,,,,,,,,,,0.008,680
,,,,,,,,,,,,,,,0.01,680
,,,,,,,,,,,,,,,0.012,700
,,,,,,,,,,,,,,,0.014,720
,,,,,,,,,,,,,,,0.016,720
,,,,,,,,,,,,,,,0.018,720
,,,,,,,,,,,,,,,0.02,720
,,,,,,,,,,,,,,,0.022,740
,,,,,,,,,,,,,,,0.024,760
,,,,,,,,,,,,,,,0.026,760
,,,,,,,,,,,,,,,0.028,760
,,,,,,,,,,,,,,,0.03,780
,,,,,,,,,,,,,,,0.032,780
,,,,,,,,,,,,,,,0.034,780
,,,,,,,,,,,,,,,0.036,800
,,,,,,,,,,,,,,,0.038,800
,,,,,,,,,,,,,,,0.04,800
,,,,,,,,,,,,,,,0.042,820
,,,,,,,,,,,,,,,0.044,820
,,,,,,,,,,,,,,,0.046,820
,,,,,,,,,,,,,,,0.048,840
,,,,,,,,,,,,,,,0.05,840
,,,,,,,,,,,,,,,0.052,840
,,,,,,,,,,,,,,,0.054,860
,,,,,,,,,,,,,,,0.056,880
,,,,,,,,,,,,,,,0.058,860
,,,,,,,,,,,,,,,0.06,880
,,,,,,,,,,,,,,,0.062,880
,,,,,,,,,,,,,,,0.064,900
,,,,,,,,,,,,,,,0.066,900
,,,,,,,,,,,,,,,0.068,900
,,,,,,,,,,,,,,,0.07,920
,,,,,,,,,,,,,,,0.072,920
,,,,,,,,,,,,,,,0.074,920
,,,,,,,,,,,,,,,0.076,920
,,,,,,,,,,,,,,,0.078,940
,,,,,,,,,,,,,,,0.08,940
,,,,,,,,,,,,,,,0.082,940
,,,,,,,,,,,,,,,0.084,940
,,,,,,,,,,,,,,,0.086,960
,,,,,,,,,,,,,,,0.088,980
,,,,,,,,,,,,,,,0.09,980
,,,,,,,,,,,,,,,0.092,980
,,,,,,,,,,,,,,,0.094,980
,,,,,,,,,,,,,,,0.096,980
,,,,,,,,,,,,,,,0.098,980
,,,,,,,,,,,,,,,0.1,1000
,,,,,,,,,,,,,,,0.102,1000
,,,,,,,,,,,,,,,0.104,1000
,,,,,,,,,,,,,,,0.106,1020
,,,,,,,,,,,,,,,0.108,1020
,,,,,,,,,,,,,,,0.11,1020
,,,,,,,,,,,,,,,0.112,1020
,,,,,,,,,,,,,,,0.114,1040
,,,,,,,,,,,,,,,0.116,1040
,,,,,,,,,,,,,,,0.118,1060
,,,,,,,,,,,,,,,0.12,1060
,,,,,,,,,,,,,,,0.122,1060
,,,,,,,,,,,,,,,0.124,1040
,,,,,,,,,,,,,,,0.126,1060
,,,,,,,,,,,,,,,0.128,1080
,,,,,,,,,,,,,,,0.13,1080
,,,,,,,,,,,,,,,0.132,1080
,,,,,,,,,,,,,,,0.134,1060
,,,,,,,,,,,,,,,0.136,1080
,,,,,,,,,,,,,,,0.138,1080
,,,,,,,,,,,,,,,0.14,1080
,,,,,,,,,,,,,,,0.142,1100
,,,,,,,,,,,,,,,0.144,1080
,,,,,,,,,,,,,,,0.146,1080
,,,,,,,,,,,,,,,0.148,1100
,,,,,,,,,,,,,,,0.15,1100
,,,,,,,,,,,,,,,0.152,1120
,,,,,,,,,,,,,,,0.154,1120
,,,,,,,,,,,,,,,0.156,1120
,,,,,,,,,,,,,,,0.158,1120
,,,,,,,,,,,,,,,0.16,1140
,,,,,,,,,,,,,,,0.162,1140
,,,,,,,,,,,,,,,0.164,1140
,,,,,,,,,,,,,,,0.166,1140
,,,,,,,,,,,,,,,0.168,1160
,,,,,,,,,,,,,,,0.17,1140
,,,,,,,,,,,,,,,0.172,1140
,,,,,,,,,,,,,,,0.174,1140
,,,,,,,,,,,,,,,0.176,1140
,,,,,,,,,,,,,,,0.178,1160
,,,,,,,,,,,,,,,0.18,1160
,,,,,,,,,,,,,,,0.182,1160
,,,,,,,,,,,,,,,0.184,1160
,,,,,,,,,,,,,,,0.186,1160
,,,,,,,,,,,,,,,0.188,1180
,,,,,,,,,,,,,,,0.19,1180
,,,,,,,,,,,,,,,0.192,1180
,,,,,,,,,,,,,,,0.194,1180
,,,,,,,,,,,,,,,0.196,1180
,,,,,,,,,,,,,,,0.198,1180
,,,,,,,,,,,,,,,0.2,1180
,,,,,,,,,,,,,,,0.202,1180
,,,,,,,,,,,,,,,0.204,1200
,,,,,,,,,,,,,,,0.206,1180
,,,,,,,,,,,,,,,0.208,1180
,,,,,,,,,,,,,,,0.21,1200
,,,,,,,,,,,,,,,0.212,1200
,,,,,,,,,,,,,,,0.214,1200
,,,,,,,,,,,,,,,0.216,1200
,,,,,,,,,,,,,,,0.218,1220
,,,,,,,,,,,,,,,0.22,1200
,,,,,,,,,,,,,,,0.222,1220
,,,,,,,,,,,,,,,0.224,1220
,,,,,,,,,,,,,,,0.226,1200
,,,,,,,,,,,,,,,0.228,1220
,,,,,,,,,,,,,,,0.23,1220
,,,,,,,,,,,,,,,0.232,1220
,,,,,,,,,,,,,,,0.234,1220
,,,,,,,,,,,,,,,0.236,1220
,,,,,,,,,,,,,,,0.238,1240
,,,,,,,,,,,,,,,0.24,1220
,,,,,,,,,,,,,,,0.242,1240
,,,,,,,,,,,,,,,0.244,1240
,,,,,,,,,,,,,,,0.246,1220
,,,,,,,,,,,,,,,0.248,1220
,,,,,,,,,,,,,,,0.25,1240
,,,,,,,,,,,,,,,0.252,1240
,,,,,,,,,,,,,,,0.254,1260
,,,,,,,,,,,,,,,0.256,1240
,,,,,,,,,,,,,,,0.258,1240
,,,,,,,,,,,,,,,0.26,1240
,,,,,,,,,,,,,,,0.262,1240
,,,,,,,,,,,,,,,0.264,1240
,,,,,,,,,,,,,,,0.266,1260
,,,,,,,,,,,,,,,0.268,1260
,,,,,,,,,,,,,,,0.27,1260
,,,,,,,,,,,,,,,0.272,1280
,,,,,,,,,,,,,,,0.274,1260
,,,,,,,,,,,,,,,0.276,1260
,,,,,,,,,,,,,,,0.278,1260
,,,,,,,,,,,,,,,0.28,1260
,,,,,,,,,,,,,,,0.282,1260
,,,,,,,,,,,,,,,0.284,1260
,,,,,,,,,,,,,,,0.286,1260
,,,,,,,,,,,,,,,0.288,1260
,,,,,,,,,,,,,,,0.29,1260
,,,,,,,,,,,,,,,0.292,1280
,,,,,,,,,,,,,,,0.294,1280
,,,,,,,,,,,,,,,0.296,1280
,,,,,,,,,,,,,,,0.298,1280
,,,,,,,,,,,,,,,0.3,1280
,,,,,,,,,,,,,,,0.302,1280
,,,,,,,,,,,,,,,0.304,1280
,,,,,,,,,,,,,,,0.306,1280
,,,,,,,,,,,,,,,0.308,1280
,,,,,,,,,,,,,,,0.31,1280
,,,,,,,,,,,,,,,0.312,1280
,,,,,,,,,,,,,,,0.314,1300
,,,,,,,,,,,,,,,0.316,1280
,,,,,,,,,,,,,,,0.318,1280
,,,,,,,,,,,,,,,0.32,1300
,,,,,,,,,,,,,,,0.322,1300
,,,,,,,,,,,,,,,0.324,1280
,,,,,,,,,,,,,,,0.326,1300
,,,,,,,,,,,,,,,0.328,1300
,,,,,,,,,,,,,,,0.33,1280
,,,,,,,,,,,,,,,0.332,1300
,,,,,,,,,,,,,,,0.334,1300
,,,,,,,,,,,,,,,0.336,1300
,,,,,,,,,,,,,,,0.338,1300
,,,,,,,,,,,,,,,0.34,1300
,,,,,,,,,,,,,,,0.342,1300
,,,,,,,,,,,,,,,0.344,1300
,,,,,,,,,,,,,,,0.346,1300
,,,,,,,,,,,,,,,0.348,1300
,,,,,,,,,,,,,,,0.35,1300
,,,,,,,,,,,,,,,0.352,1280
,,,,,,,,,,,,,,,0.354,1320
,,,,,,,,,,,,,,,0.356,1300
,,,,,,,,,,,,,,,0.358,1300
,,,,,,,,,,,,,,,0.36,1300
,,,,,,,,,,,,,,,0.362,1300
,,,,,,,,,,,,,,,0.364,1300
,,,,,,,,,,,,,,,0.366,1320
,,,,,,,,,,,,,,,0.368,1320
,,,,,,,,,,,,,,,0.37,1320
,,,,,,,,,,,,,,,0.372,1320
