,,,T,V
,,,-0.274,100
,,,-0.272,100
,,,-0.27,100
,,,-0.268,120
,,,-0.266,100
,,,-0.264,100
,,,-0.262,100
,,,-0.26,100
,,,-0.258,100
,,,-0.256,100
,,,-0.254,100
,,,-0.252,140
,,,-0.25,100
,,,-0.248,100
,,,-0.246,100
,,,-0.244,100
,,,-0.242,100
,,,-0.24,120
,,,-0.238,100
,,,-0.236,120
,,,-0.234,120
,,,-0.232,100
,,,-0.23,100
,,,-0.228,80
,,,-0.226,100
,,,-0.224,100
,,,-0.222,120
,,,-0.22,100
,,,-0.218,100
,,,-0.216,100
,,,-0.214,100
,,,-0.212,100
,,,-0.21,120
,,,-0.208,100
,,,-0.206,120
,,,-0.204,100
,,,-0.202,120
,,,-0.2,100
,,,-0.198,100
,,,-0.196,120
,,,-0.194,120
,,,-0.192,100
,,,-0.19,120
,,,-0.188,100
,,,-0.186,100
,,,-0.184,100
,,,-0.182,120
,,,-0.18,100
,,,-0.178,100
,,,-0.176,100
,,,-0.174,80
,,,-0.172,100
,,,-0.17,100
,,,-0.168,100
,,,-0.166,100
,,,-0.164,100
,,,-0.162,100
,,,-0.16,120
,,,-0.158,100
,,,-0.156,100
,,,-0.154,100
,,,-0.152,100
,,,-0.15,100
,,,-0.148,100
,,,-0.146,100
,,,-0.144,120
,,,-0.142,100
,,,-0.14,100
,,,-0.138,100
,,,-0.136,100
,,,-0.134,100
,,,-0.132,100
,,,-0.13,120
,,,-0.128,100
,,,-0.126,100
,,,-0.124,100
,,,-0.122,100
,,,-0.12,100
,,,-0.118,100
,,,-0.116,100
,,,-0.114,100
,,,-0.112,100
,,,-0.11,100
,,,-0.108,100
,,,-0.106,100
,,,-0.104,100
,,,-0.102,100
,,,-0.1,100
,,,-0.098,100
,,,-0.096,100
,,,-0.094,100
,,,-0.092,100
,,,-0.09,100
,,,-0.088,100
,,,-0.086,120
,,,-0.084,100
,,,-0.082,100
,,,-0.08,100
,,,-0.078,100
,,,-0.076,100
,,,-0.074,100
,,,-0.072,100
,,,-0.07,100
,,,-0.068,80
,,,-0.066,100
,,,-0.064,100
,,,-0.062,100
,,,-0.06,100
,,,-0.058,100
,,,-0.056,80
,,,-0.054,100
,,,-0.052,100
,,,-0.05,120
,,,-0.048,160
,,,-0.046,220
,,,-0.044,220
,,,-0.042,260
,,,-0.04,280
,,,-0.038,300
,,,-0.036,320
,,,-0.034,340
,,,-0.032,340
,,,-0.03,380
,,,-0.028,400
,,,-0.026,420
,,,-0.024,440
,,,-0.022,460
,,,-0.02,480
,,,-0.018,500
,,,-0.016,520
,,,-0.014,520
,,,-0.012,560
,,,-0.01,580
,,,-0.008,600
,,,-0.006,580
,,,-0.004,640
,,,-0.002,640
,,,0,660
,,,0.002,680
,,,0.004,700
,,,0.006,720
,,,0.008,720
,,,0.01,760
,,,0.012,760
,,,0.014,760
,,,0.016,800
,,,0.018,820
,,,0.02,840
,,,0.022,860
,,,0.024,860
,,,0.026,900
,,,0.028,900
,,,0.03,900
,,,0.032,920
,,,0.034,940
,,,0.036,940
,,,0.038,960
,,,0.04,980
,,,0.042,1020
,,,0.044,1020
,,,0.046,1040
,,,0.048,1060
,,,0.05,1060
,,,0.052,1060
,,,0.054,1100
,,,0.056,1100
,,,0.058,1120
,,,0.06,1160
,,,0.062,1140
,,,0.064,1160
,,,0.066,1180
,,,0.068,1180
,,,0.07,1200
,,,0.072,1220
,,,0.074,1220
,,,0.076,1240
,,,0.078,1240
,,,0.08,1260
,,,0.082,1300
,,,0.084,1280
,,,0.086,1280
,,,0.088,1320
,,,0.09,1320
,,,0.092,1320
,,,0.094,1320
,,,0.096,1340
,,,0.098,1380
,,,0.1,1380
,,,0.102,1400
,,,0.104,1380
,,,0.106,1420
,,,0.108,1420
,,,0.11,1440
,,,0.112,1440
,,,0.114,1460
,,,0.116,1460
,,,0.118,1460
,,,0.12,1500
,,,0.122,1500
,,,0.124,1520
,,,0.126,1520
,,,0.128,1520
,,,0.13,1520
,,,0.132,1560
,,,0.134,1560
,,,0.136,1560
,,,0.138,1560
,,,0.14,1580
,,,0.142,1600
,,,0.144,1620
,,,0.146,1600
,,,0.148,1620
,,,0.15,1620
,,,0.152,1640
,,,0.154,1660
,,,0.156,1660
,,,0.158,1680
,,,0.16,1680
,,,0.162,1680
,,,0.164,1700
,,,0.166,1700
,,,0.168,1720
,,,0.17,1720
,,,0.172,1740
,,,0.174,1740
,,,0.176,1740
,,,0.178,1740
,,,0.18,1760
,,,0.182,1760
,,,0.184,1780
,,,0.186,1780
,,,0.188,1780
,,,0.19,1780
,,,0.192,1820
,,,0.194,1800
,,,0.196,1820
,,,0.198,1820
,,,0.2,1840
,,,0.202,1840
,,,0.204,1840
,,,0.206,1860
,,,0.208,1860
,,,0.21,1860
,,,0.212,1860
,,,0.214,1880
,,,0.216,1900
,,,0.218,1900
,,,0.22,1900
,,,0.222,1900
,,,0.224,1900
,,,0.226,1920
,,,0.228,1900
,,,0.23,1940
,,,0.232,1920
,,,0.234,1940
,,,0.236,1940
,,,0.238,1940
,,,0.24,1960
,,,0.242,1980
,,,0.244,1980
,,,0.246,2000
,,,0.248,1980
,,,0.25,1980
,,,0.252,2020
,,,0.254,2000
,,,0.256,2000
,,,0.258,2020
,,,0.26,2020
,,,0.262,2020
,,,0.264,2040
,,,0.266,2040
,,,0.268,2060
,,,0.27,2040
,,,0.272,2040
,,,0.274,2040
,,,0.276,2060
,,,0.278,2080
,,,0.28,2080
,,,0.282,2060
,,,0.284,2080
,,,0.286,2080
,,,0.288,2100
,,,0.29,2100
,,,0.292,2100
,,,0.294,2100
,,,0.296,2120
,,,0.298,2120
,,,0.3,2120
,,,0.302,2120
,,,0.304,2140
,,,0.306,2120
,,,0.308,2140
,,,0.31,2120
,,,0.312,2120
,,,0.314,2160
,,,0.316,2160
,,,0.318,2160
,,,0.32,2160
,,,0.322,2160
,,,0.324,2160
,,,0.326,2160
,,,0.328,2180
,,,0.33,2180
,,,0.332,2180
,,,0.334,2200
,,,0.336,2180
,,,0.338,2200
,,,0.34,2200
,,,0.342,2200
,,,0.344,2200
,,,0.346,2200
,,,0.348,2200
,,,0.35,2200
,,,0.352,2220
,,,0.354,2200
,,,0.356,2220
,,,0.358,2220
,,,0.36,2220
,,,0.362,2220
,,,0.364,2220
,,,0.366,2240
,,,0.368,2260
,,,0.37,2260
,,,0.372,2240
,,,0.374,2260
,,,0.376,2260
,,,0.378,2260
,,,0.38,2260
,,,0.382,2260
,,,0.384,2260
,,,0.386,2260
,,,0.388,2260
,,,0.39,2260
,,,0.392,2260
,,,0.394,2280
,,,0.396,2300
,,,0.398,2280
,,,0.4,2280
,,,0.402,2300
,,,0.404,2300
,,,0.406,2300
,,,0.408,2280
,,,0.41,2300
,,,0.412,2320
,,,0.414,2300
,,,0.416,2300
,,,0.418,2300
,,,0.42,2300
,,,0.422,2300
,,,0.424,2320
,,,0.426,2320
,,,0.428,2320
,,,0.43,2320
,,,0.432,2320
,,,0.434,2320
,,,0.436,2340
,,,0.438,2340
,,,0.44,2340
,,,0.442,2340
,,,0.444,2340
,,,0.446,2340
,,,0.448,2340
,,,0.45,2340
,,,0.452,2340
,,,0.454,2340
,,,0.456,2340
,,,0.458,2340
,,,0.46,2340
,,,0.462,2340
,,,0.464,2340
,,,0.466,2340
,,,0.468,2340
,,,0.47,2340
,,,0.472,2340
,,,0.474,2340
,,,0.476,2360
,,,0.478,2360
,,,0.48,2360
,,,0.482,2360
,,,0.484,2360
,,,0.486,2360
,,,0.488,2380
,,,0.49,2360
,,,0.492,2360
,,,0.494,2380
,,,0.496,2360
,,,0.498,2400
,,,0.5,2360
,,,0.502,2360
,,,0.504,2380
,,,0.506,2380
,,,0.508,2360
,,,0.51,2380
,,,0.512,2380
,,,0.514,2400
,,,0.516,2400
,,,0.518,2380
,,,0.52,2400
,,,0.522,2360
,,,0.524,2400
,,,0.526,2400
,,,0.528,2380
,,,0.53,2400
,,,0.532,2400
,,,0.534,2400
,,,0.536,2400
,,,0.538,2400
,,,0.54,2400
,,,0.542,2400
,,,0.544,2400
,,,0.546,2400
,,,0.548,2400
,,,0.55,2400
,,,0.552,2400
,,,0.554,2420
,,,0.556,2400
,,,0.558,2440
,,,0.56,2420
,,,0.562,2440
,,,0.564,2420
,,,0.566,2440
,,,0.568,2420
,,,0.57,2420
,,,0.572,2420
,,,0.574,2420
,,,0.576,2440
,,,0.578,2420
,,,0.58,2440
,,,0.582,2420
,,,0.584,2440
,,,0.586,2420
,,,0.588,2440
,,,0.59,2440
,,,0.592,2420
,,,0.594,2420
,,,0.596,2440
,,,0.598,2420
,,,0.6,2440
,,,0.602,2440
,,,0.604,2440
,,,0.606,2420
,,,0.608,2420
,,,0.61,2440
,,,0.612,2460
,,,0.614,2440
,,,0.616,2440
,,,0.618,2440
,,,0.62,2440
,,,0.622,2440
,,,0.624,2460
,,,0.626,2440
,,,0.628,2460
,,,0.63,2440
,,,0.632,2440
,,,0.634,2440
,,,0.636,2440
,,,0.638,2460
,,,0.64,2460
,,,0.642,2440
,,,0.644,2480
,,,0.646,2460
,,,0.648,2440
,,,0.65,2440
,,,0.652,2460
,,,0.654,2440
,,,0.656,2480
,,,0.658,2440
,,,0.66,2480
,,,0.662,2440
,,,0.664,2460
,,,0.666,2460
,,,0.668,2480
,,,0.67,2460
,,,0.672,2460
,,,0.674,2480
,,,0.676,2460
,,,0.678,2480
,,,0.68,2480
,,,0.682,2440
,,,0.684,2460
,,,0.686,2460
,,,0.688,2480
,,,0.69,2460
,,,0.692,2460
,,,0.694,2480
,,,0.696,2480
,,,0.698,2480
,,,0.7,2460
,,,0.702,2460
,,,0.704,2460
,,,0.706,2480
,,,0.708,2480
,,,0.71,2480
,,,0.712,2460
,,,0.714,2480
,,,0.716,2480
,,,0.718,2460
,,,0.72,2480
,,,0.722,2480
,,,0.724,2480
,,,0.726,2480
,,,0.728,2480
,,,0.73,2480
,,,0.732,2480
,,,0.734,2480
,,,0.736,2480
,,,0.738,2480
,,,0.74,2480
,,,0.742,2500
,,,0.744,2480
,,,0.746,2480
,,,0.748,2480
,,,0.75,2480
,,,0.752,2480
,,,0.754,2480
,,,0.756,2480
,,,0.758,2460
,,,0.76,2480
,,,0.762,2480
,,,0.764,2480
,,,0.766,2480
,,,0.768,2480
,,,0.77,2480
,,,0.772,2500
,,,0.774,2480
,,,0.776,2480
,,,0.778,2480
,,,0.78,2480
,,,0.782,2480
,,,0.784,2500
,,,0.786,2480
,,,0.788,2480
,,,0.79,2480
,,,0.792,2480
,,,0.794,2500
,,,0.796,2480
,,,0.798,2500
,,,0.8,2480
,,,0.802,2500
,,,0.804,2480
,,,0.806,2500
,,,0.808,2480
,,,0.81,2500
,,,0.812,2520
,,,0.814,2480
,,,0.816,2500
,,,0.818,2480
,,,0.82,2500
,,,0.822,2480
,,,0.824,2500
,,,0.826,2480
,,,0.828,2480
,,,0.83,2500
,,,0.832,2500
,,,0.834,2480
,,,0.836,2520
,,,0.838,2500
,,,0.84,2500
,,,0.842,2480
,,,0.844,2520
,,,0.846,2500
,,,0.848,2460
,,,0.85,2500
,,,0.852,2500
,,,0.854,2500
,,,0.856,2500
,,,0.858,2500
,,,0.86,2500
,,,0.862,2500
,,,0.864,2500
,,,0.866,2500
,,,0.868,2500
,,,0.87,2520
,,,0.872,2500
,,,0.874,2480
,,,0.876,2500
,,,0.878,2500
,,,0.88,2520
,,,0.882,2500
,,,0.884,2520
,,,0.886,2500
,,,0.888,2520
,,,0.89,2520
,,,0.892,2520
,,,0.894,2520
,,,0.896,2500
,,,0.898,2500
,,,0.9,2520
,,,0.902,2500
,,,0.904,2480
,,,0.906,2520
,,,0.908,2500
,,,0.91,2520
,,,0.912,2500
,,,0.914,2520
,,,0.916,2520
,,,0.918,2520
,,,0.92,2500
,,,0.922,2500
,,,0.924,2500
,,,0.926,2500
,,,0.928,2500
,,,0.93,2520
,,,0.932,2500
,,,0.934,2500
,,,0.936,2520
,,,0.938,2520
,,,0.94,2520
,,,0.942,2500
,,,0.944,2500
,,,0.946,2500
,,,0.948,2500
,,,0.95,2500
,,,0.952,2500
,,,0.954,2520
,,,0.956,2500
,,,0.958,2520
,,,0.96,2520
,,,0.962,2500
,,,0.964,2520
,,,0.966,2520
,,,0.968,2500
,,,0.97,2520
,,,0.972,2520
,,,0.974,2520
,,,0.976,2500
,,,0.978,2520
,,,0.98,2500
,,,0.982,2540
,,,0.984,2520
,,,0.986,2520
,,,0.988,2500
,,,0.99,2540
,,,0.992,2520
,,,0.994,2520
,,,0.996,2500
,,,0.998,2520
,,,1,2520
,,,1.002,2520
,,,1.004,2520
,,,1.006,2520
,,,1.008,2500
,,,1.01,2520
,,,1.012,2500
,,,1.014,2520
,,,1.016,2500
,,,1.018,2540
,,,1.02,2520
,,,1.022,2520
,,,1.024,2520
,,,1.026,2520
,,,1.028,2520
,,,1.03,2520
,,,1.032,2520
,,,1.034,2520
,,,1.036,2520
,,,1.038,2520
,,,1.04,2520
,,,1.042,2520
,,,1.044,2520
,,,1.046,2520
,,,1.048,2520
,,,1.05,2520
,,,1.052,2540
,,,1.054,2520
,,,1.056,2520
,,,1.058,2520
,,,1.06,2520
,,,1.062,2520
,,,1.064,2520
,,,1.066,2500
,,,1.068,2520
,,,1.07,2520
,,,1.072,2520
,,,1.074,2520
,,,1.076,2520
,,,1.078,2520
,,,1.08,2520
,,,1.082,2540
,,,1.084,2520
,,,1.086,2520
,,,1.088,2500
,,,1.09,2520
,,,1.092,2500
,,,1.094,2520
,,,1.096,2520
,,,1.098,2520
,,,1.1,2500
,,,1.102,2540
,,,1.104,2520
,,,1.106,2520
,,,1.108,2520
,,,1.11,2520
,,,1.112,2520
,,,1.114,2520
,,,1.116,2520
,,,1.118,2520
,,,1.12,2520
,,,1.122,2520
,,,1.124,2520
,,,1.126,2520
,,,1.128,2520
,,,1.13,2500
,,,1.132,2540
,,,1.134,2520
,,,1.136,2520
,,,1.138,2540
,,,1.14,2520
,,,1.142,2540
,,,1.144,2520
,,,1.146,2520
,,,1.148,2520
,,,1.15,2520
,,,1.152,2520
,,,1.154,2520
,,,1.156,2520
,,,1.158,2520
,,,1.16,2540
,,,1.162,2520
,,,1.164,2500
,,,1.166,2520
,,,1.168,2520
,,,1.17,2520
,,,1.172,2540
,,,1.174,2520
,,,1.176,2520
,,,1.178,2520
,,,1.18,2520
,,,1.182,2540
,,,1.184,2520
,,,1.186,2520
,,,1.188,2520
,,,1.19,2520
,,,1.192,2520
,,,1.194,2520
,,,1.196,2520
,,,1.198,2520
,,,1.2,2540
,,,1.202,2520
,,,1.204,2520
,,,1.206,2520
,,,1.208,2520
,,,1.21,2520
,,,1.212,2520
,,,1.214,2520
,,,1.216,2520
,,,1.218,2520
,,,1.22,2500
,,,1.222,2520
,,,1.224,2500
,,,1.226,2540
,,,1.228,2500
,,,1.23,2540
,,,1.232,2520
,,,1.234,2520
,,,1.236,2540
,,,1.238,2540
,,,1.24,2520
,,,1.242,2540
,,,1.244,2520
,,,1.246,2520
,,,1.248,2540
,,,1.25,2520
,,,1.252,2520
,,,1.254,2520
,,,1.256,2520
,,,1.258,2540
,,,1.26,2520
,,,1.262,2520
,,,1.264,2520
,,,1.266,2520
,,,1.268,2520
,,,1.27,2520
,,,1.272,2540
,,,1.274,2520
,,,1.276,2540
,,,1.278,2520
,,,1.28,2520
,,,1.282,2520
,,,1.284,2520
,,,1.286,2540
,,,1.288,2520
,,,1.29,2520
,,,1.292,2540
,,,1.294,2520
,,,1.296,2520
,,,1.298,2520
,,,1.3,2520
,,,1.302,2520
,,,1.304,2520
,,,1.306,2540
,,,1.308,2520
,,,1.31,2540
,,,1.312,2520
,,,1.314,2520
,,,1.316,2520
,,,1.318,2520
,,,1.32,2520
,,,1.322,2540
,,,1.324,2520
,,,1.326,2520
,,,1.328,2540
,,,1.33,2520
,,,1.332,2520
,,,1.334,2520
,,,1.336,2520
,,,1.338,2520
,,,1.34,2540
,,,1.342,2540
,,,1.344,2520
,,,1.346,2520
,,,1.348,2500
,,,1.35,2520
,,,1.352,2520
,,,1.354,2520
,,,1.356,2520
,,,1.358,2520
,,,1.36,2540
,,,1.362,2540
,,,1.364,2520
,,,1.366,2520
,,,1.368,2520
,,,1.37,2540
,,,1.372,2520
,,,1.374,2540
,,,1.376,2520
,,,1.378,2520
,,,1.38,2520
,,,1.382,2520
,,,1.384,2520
,,,1.386,2500
,,,1.388,2540
,,,1.39,2520
,,,1.392,2520
,,,1.394,2540
,,,1.396,2520
,,,1.398,2540
,,,1.4,2540
,,,1.402,2540
,,,1.404,2540
,,,1.406,2520
,,,1.408,2540
,,,1.41,2520
,,,1.412,2540
,,,1.414,2520
,,,1.416,2520
,,,1.418,2540
,,,1.42,2520
,,,1.422,2520
,,,1.424,2540
,,,1.426,2520
,,,1.428,2540
,,,1.43,2540
,,,1.432,2540
,,,1.434,2520
,,,1.436,2540
,,,1.438,2500
,,,1.44,2520
,,,1.442,2520
,,,1.444,2520
,,,1.446,2500
,,,1.448,2500
,,,1.45,2500
,,,1.452,2500
,,,1.454,2480
,,,1.456,2480
,,,1.458,2500
,,,1.46,2480
,,,1.462,2500
,,,1.464,2460
,,,1.466,2480
,,,1.468,2460
,,,1.47,2460
,,,1.472,2440
,,,1.474,2460
,,,1.476,2440
,,,1.478,2460
,,,1.48,2440
,,,1.482,2440
,,,1.484,2440
,,,1.486,2440
,,,1.488,2440
,,,1.49,2420
,,,1.492,2440
,,,1.494,2400
,,,1.496,2420
,,,1.498,2420
,,,1.5,2400
,,,1.502,2420
,,,1.504,2400
,,,1.506,2400
,,,1.508,2400
,,,1.51,2400
,,,1.512,2380
,,,1.514,2380
,,,1.516,2400
,,,1.518,2400
,,,1.52,2380
,,,1.522,2380
,,,1.524,2380
,,,1.526,2380
,,,1.528,2380
,,,1.53,2360
,,,1.532,2360
,,,1.534,2360
,,,1.536,2340
,,,1.538,2360
,,,1.54,2340
,,,1.542,2340
,,,1.544,2340
,,,1.546,2340
,,,1.548,2340
,,,1.55,2340
,,,1.552,2340
,,,1.554,2340
,,,1.556,2320
,,,1.558,2340
,,,1.56,2320
,,,1.562,2320
,,,1.564,2340
,,,1.566,2340
,,,1.568,2300
,,,1.57,2300
,,,1.572,2300
,,,1.574,2300
,,,1.576,2320
,,,1.578,2300
,,,1.58,2300
,,,1.582,2320
,,,1.584,2280
,,,1.586,2300
,,,1.588,2280
,,,1.59,2280
,,,1.592,2280
,,,1.594,2280
,,,1.596,2280
,,,1.598,2280
,,,1.6,2260
,,,1.602,2260
,,,1.604,2260
,,,1.606,2260
,,,1.608,2260
,,,1.61,2260
,,,1.612,2260
,,,1.614,2260
,,,1.616,2240
,,,1.618,2240
,,,1.62,2240
,,,1.622,2240
,,,1.624,2240
,,,1.626,2260
,,,1.628,2260
,,,1.63,2240
,,,1.632,2220
,,,1.634,2220
,,,1.636,2220
,,,1.638,2220
,,,1.64,2220
,,,1.642,2220
,,,1.644,2200
,,,1.646,2220
,,,1.648,2200
,,,1.65,2200
,,,1.652,2200
,,,1.654,2220
,,,1.656,2200
,,,1.658,2200
,,,1.66,2200
,,,1.662,2200
,,,1.664,2200
,,,1.666,2180
,,,1.668,2200
,,,1.67,2200
,,,1.672,2180
,,,1.674,2180
,,,1.676,2200
,,,1.678,2180
,,,1.68,2180
,,,1.682,2180
,,,1.684,2160
,,,1.686,2160
,,,1.688,2180
,,,1.69,2160
,,,1.692,2160
,,,1.694,2180
,,,1.696,2180
,,,1.698,2140
,,,1.7,2160
,,,1.702,2160
,,,1.704,2140
,,,1.706,2140
,,,1.708,2160
,,,1.71,2140
,,,1.712,2140
,,,1.714,2140
,,,1.716,2140
,,,1.718,2140
,,,1.72,2140
,,,1.722,2140
,,,1.724,2120
,,,1.726,2120
,,,1.728,2140
,,,1.73,2120
,,,1.732,2120
,,,1.734,2120
,,,1.736,2120
,,,1.738,2120
,,,1.74,2120
,,,1.742,2100
,,,1.744,2100
,,,1.746,2120
,,,1.748,2120
,,,1.75,2100
,,,1.752,2080
,,,1.754,2100
,,,1.756,2100
,,,1.758,2080
,,,1.76,2080
,,,1.762,2080
,,,1.764,2120
,,,1.766,2100
,,,1.768,2080
,,,1.77,2080
,,,1.772,2060
,,,1.774,2080
,,,1.776,2080
,,,1.778,2080
,,,1.78,2060
,,,1.782,2080
,,,1.784,2060
,,,1.786,2060
,,,1.788,2060
,,,1.79,2080
,,,1.792,2080
,,,1.794,2040
,,,1.796,2060
,,,1.798,2060
,,,1.8,2060
,,,1.802,2040
,,,1.804,2080
,,,1.806,2040
,,,1.808,2060
,,,1.81,2040
,,,1.812,2040
,,,1.814,2040
,,,1.816,2040
,,,1.818,2040
,,,1.82,2040
,,,1.822,2020
,,,1.824,2020
,,,1.826,2020
,,,1.828,2020
,,,1.83,2020
,,,1.832,2020
,,,1.834,2020
,,,1.836,2020
,,,1.838,2000
,,,1.84,2000
,,,1.842,2020
,,,1.844,2020
,,,1.846,2000
,,,1.848,2000
,,,1.85,2000
,,,1.852,2000
,,,1.854,2000
,,,1.856,2000
,,,1.858,2000
,,,1.86,1980
,,,1.862,1980
,,,1.864,2000
,,,1.866,1980
,,,1.868,2000
,,,1.87,2000
,,,1.872,1980
,,,1.874,1980
,,,1.876,1980
,,,1.878,2000
,,,1.88,1980
,,,1.882,1960
,,,1.884,1980
,,,1.886,1980
,,,1.888,1960
,,,1.89,1960
,,,1.892,1980
,,,1.894,1940
,,,1.896,1960
,,,1.898,1960
,,,1.9,1960
,,,1.902,1960
,,,1.904,1960
,,,1.906,1940
,,,1.908,1940
,,,1.91,1960
,,,1.912,1940
,,,1.914,1940
,,,1.916,1940
,,,1.918,1940
,,,1.92,1940
,,,1.922,1940
,,,1.924,1940
,,,1.926,1940
,,,1.928,1940
,,,1.93,1920
,,,1.932,1940
,,,1.934,1920
,,,1.936,1940
,,,1.938,1920
,,,1.94,1920
,,,1.942,1900
,,,1.944,1920
,,,1.946,1920
,,,1.948,1900
,,,1.95,1900
,,,1.952,1900
,,,1.954,1880
,,,1.956,1920
,,,1.958,1900
,,,1.96,1900
,,,1.962,1900
,,,1.964,1900
,,,1.966,1900
,,,1.968,1880
,,,1.97,1900
,,,1.972,1880
,,,1.974,1900
,,,1.976,1880
,,,1.978,1880
,,,1.98,1880
,,,1.982,1880
,,,1.984,1880
,,,1.986,1880
,,,1.988,1880
,,,1.99,1880
,,,1.992,1880
,,,1.994,1880
,,,1.996,1860
,,,1.998,1880
,,,2,1860
,,,2.002,1860
,,,2.004,1860
,,,2.006,1860
,,,2.008,1880
,,,2.01,1860
,,,2.012,1860
,,,2.014,1860
,,,2.016,1860
,,,2.018,1840
,,,2.02,1840
,,,2.022,1840
,,,2.024,1840
,,,2.026,1840
,,,2.028,1840
,,,2.03,1840
,,,2.032,1840
,,,2.034,1840
,,,2.036,1840
,,,2.038,1840
,,,2.04,1840
,,,2.042,1840
,,,2.044,1820
,,,2.046,1840
,,,2.048,1820
,,,2.05,1840
,,,2.052,1840
,,,2.054,1840
,,,2.056,1840
,,,2.058,1840
,,,2.06,1820
,,,2.062,1820
,,,2.064,1820
,,,2.066,1820
,,,2.068,1820
,,,2.07,1820
,,,2.072,1820
,,,2.074,1820
,,,2.076,1800
,,,2.078,1800
,,,2.08,1800
,,,2.082,1820
,,,2.084,1800
,,,2.086,1800
,,,2.088,1800
,,,2.09,1800
,,,2.092,1800
,,,2.094,1800
,,,2.096,1800
,,,2.098,1800
,,,2.1,1780
,,,2.102,1800
,,,2.104,1780
,,,2.106,1780
,,,2.108,1760
,,,2.11,1800
,,,2.112,1780
,,,2.114,1780
,,,2.116,1780
,,,2.118,1780
,,,2.12,1760
,,,2.122,1780
,,,2.124,1760
,,,2.126,1780
,,,2.128,1780
,,,2.13,1760
,,,2.132,1760
,,,2.134,1760
,,,2.136,1740
,,,2.138,1760
,,,2.14,1740
,,,2.142,1740
,,,2.144,1760
,,,2.146,1760
,,,2.148,1780
,,,2.15,1740
,,,2.152,1760
,,,2.154,1740
,,,2.156,1740
,,,2.158,1760
,,,2.16,1740
,,,2.162,1740
,,,2.164,1740
,,,2.166,1740
,,,2.168,1740
,,,2.17,1740
,,,2.172,1720
,,,2.174,1720
,,,2.176,1740
,,,2.178,1740
,,,2.18,1720
,,,2.182,1720
,,,2.184,1720
,,,2.186,1740
,,,2.188,1720
,,,2.19,1700
,,,2.192,1720
,,,2.194,1720
,,,2.196,1720
,,,2.198,1720
,,,2.2,1720
,,,2.202,1700
,,,2.204,1700
,,,2.206,1700
,,,2.208,1720
,,,2.21,1700
,,,2.212,1700
,,,2.214,1700
,,,2.216,1700
,,,2.218,1700
,,,2.22,1700
,,,2.222,1700
,,,2.224,1700
,,,2.226,1700
,,,2.228,1700
,,,2.23,1680
,,,2.232,1680
,,,2.234,1700
,,,2.236,1680
,,,2.238,1680
,,,2.24,1680
,,,2.242,1680
,,,2.244,1680
,,,2.246,1680
,,,2.248,1700
,,,2.25,1680
,,,2.252,1700
,,,2.254,1680
,,,2.256,1660
,,,2.258,1680
,,,2.26,1660
,,,2.262,1660
,,,2.264,1660
,,,2.266,1660
,,,2.268,1660
,,,2.27,1660
,,,2.272,1640
,,,2.274,1660
