  Measurement Number     Measurement type
                   2           CVSweepNew

      Measurement ID             SeriesID
       739662.676285                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3               100000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
7.0891e-01 9.7013e+02 4.6773e+01 6.6181e-03 1.0000e+05
7.1791e-01 9.7022e+02 4.7000e+01 6.6190e-03 1.0000e+05
7.2774e-01 9.6917e+02 4.6825e+01 6.6169e-03 1.0000e+05
7.3699e-01 9.7105e+02 4.6600e+01 6.6190e-03 1.0000e+05
7.4671e-01 9.6973e+02 4.6393e+01 6.6184e-03 1.0000e+05
7.5566e-01 9.6984e+02 4.6993e+01 6.6179e-03 1.0000e+05
7.6576e-01 9.7026e+02 4.7328e+01 6.6180e-03 1.0000e+05
7.7474e-01 9.7062e+02 4.6544e+01 6.6202e-03 1.0000e+05
7.8442e-01 9.7074e+02 4.6421e+01 6.6188e-03 1.0000e+05
7.9394e-01 9.6977e+02 4.7084e+01 6.6181e-03 1.0000e+05
8.0358e-01 9.7053e+02 4.6575e+01 6.6184e-03 1.0000e+05
8.1286e-01 9.7070e+02 4.7302e+01 6.6176e-03 1.0000e+05
8.2254e-01 9.7206e+02 4.6039e+01 6.6180e-03 1.0000e+05
8.3193e-01 9.7047e+02 4.6612e+01 6.6181e-03 1.0000e+05
8.4136e-01 9.6994e+02 4.7440e+01 6.6177e-03 1.0000e+05
8.5075e-01 9.7132e+02 4.6122e+01 6.6190e-03 1.0000e+05
8.6026e-01 9.7127e+02 4.6943e+01 6.6192e-03 1.0000e+05
8.6980e-01 9.7189e+02 4.6374e+01 6.6190e-03 1.0000e+05
8.7942e-01 9.7167e+02 4.7572e+01 6.6195e-03 1.0000e+05
8.8881e-01 9.7126e+02 4.7128e+01 6.6179e-03 1.0000e+05
8.9810e-01 9.7200e+02 4.6834e+01 6.6175e-03 1.0000e+05
9.0770e-01 9.7173e+02 4.6989e+01 6.6193e-03 1.0000e+05
9.1715e-01 9.7202e+02 4.6222e+01 6.6187e-03 1.0000e+05
9.2660e-01 9.7230e+02 4.8194e+01 6.6193e-03 1.0000e+05
9.3615e-01 9.7188e+02 4.7689e+01 6.6211e-03 1.0000e+05
9.4672e-01 9.7063e+02 4.7156e+01 6.6180e-03 1.0000e+05
9.5586e-01 9.7179e+02 4.7408e+01 6.6187e-03 1.0000e+05
9.5604e-01 9.7174e+02 4.7045e+01 6.6192e-03 1.0000e+05
9.4651e-01 9.7245e+02 4.6848e+01 6.6188e-03 1.0000e+05
9.3610e-01 9.7196e+02 4.7838e+01 6.6191e-03 1.0000e+05
9.2645e-01 9.7246e+02 4.6815e+01 6.6186e-03 1.0000e+05
9.1720e-01 9.7061e+02 4.7187e+01 6.6173e-03 1.0000e+05
9.0753e-01 9.7150e+02 4.6268e+01 6.6178e-03 1.0000e+05
8.9819e-01 9.7140e+02 4.7062e+01 6.6192e-03 1.0000e+05
8.8837e-01 9.7160e+02 4.6455e+01 6.6184e-03 1.0000e+05
8.7954e-01 9.7190e+02 4.7536e+01 6.6200e-03 1.0000e+05
