  Measurement Number     Measurement type
                   2                DC IV

      Measurement ID             SeriesID
       739662.656691                    0

         MeasureMode                Bias1                Bias2
-8.9000e-01   -9.5090e-04   9.3595e+02
-9.0000e-01   -9.6651e-04   9.3119e+02
-9.1000e-01   -9.8201e-04   9.2667e+02
-9.2000e-01   -9.9768e-04   9.2214e+02
-9.3000e-01   -1.0134e-03   9.1771e+02
-9.4000e-01   -1.0292e-03   9.1337e+02
-9.5000e-01   -1.0449e-03   9.0916e+02
-9.6000e-01   -1.0606e-03   9.0513e+02
-9.7000e-01   -1.0765e-03   9.0110e+02
-9.8000e-01   -1.0923e-03   8.9716e+02
-9.9000e-01   -1.1083e-03   8.9329e+02
-1.0000e+00   -1.1242e-03   8.8953e+02
-1.0000e+00   -1.1242e-03   8.8956e+02
-9.9000e-01   -1.1082e-03   8.9338e+02
-9.8000e-01   -1.0922e-03   8.9728e+02
-9.7000e-01   -1.0763e-03   9.0125e+02
-9.6000e-01   -1.0604e-03   9.0531e+02
-9.5000e-01   -1.0447e-03   9.0934e+02
-9.4000e-01   -1.0289e-03   9.1358e+02
-9.3000e-01   -1.0132e-03   9.1792e+02
-9.2000e-01   -9.9740e-04   9.2240e+02
-9.1000e-01   -9.8172e-04   9.2694e+02
-9.0000e-01   -9.6619e-04   9.3149e+02
-8.9000e-01   -9.5059e-04   9.3626e+02
-8.8000e-01   -9.3502e-04   9.4116e+02
-8.7000e-01   -9.1947e-04   9.4620e+02
-8.6000e-01   -9.0399e-04   9.5134e+02
-8.5000e-01   -8.8852e-04   9.5665e+02
-8.4000e-01   -8.7322e-04   9.6196e+02
-8.3000e-01   -8.5785e-04   9.6754e+02
-8.2000e-01   -8.4254e-04   9.7325e+02
-8.1000e-01   -8.2726e-04   9.7914e+02
-8.0000e-01   -8.1203e-04   9.8518e+02
-7.9000e-01   -7.9685e-04   9.9140e+02
-7.8000e-01   -7.8182e-04   9.9767e+02
-7.7000e-01   -7.6672e-04   1.0043e+03
-7.6000e-01   -7.5170e-04   1.0110e+03
-7.5000e-01   -7.3671e-04   1.0180e+03
-7.4000e-01   -7.2178e-04   1.0252e+03
-7.3000e-01   -7.0691e-04   1.0327e+03
-7.2000e-01   -6.9221e-04   1.0402e+03
-7.1000e-01   -6.7743e-04   1.0481e+03
-7.0000e-01   -6.6274e-04   1.0562e+03
-6.9000e-01   -6.4807e-04   1.0647e+03
-6.8000e-01   -6.3349e-04   1.0734e+03
-6.7000e-01   -6.1896e-04   1.0825e+03
-6.6000e-01   -6.0450e-04   1.0918e+03
-6.5000e-01   -5.9021e-04   1.1013e+03
-6.4000e-01   -5.7590e-04   1.1113e+03
-6.3000e-01   -5.6165e-04   1.1217e+03
-6.2000e-01   -5.4746e-04   1.1325e+03
-6.1000e-01   -5.3336e-04   1.1437e+03
-6.0000e-01   -5.1942e-04   1.1551e+03
-5.9000e-01   -5.0547e-04   1.1672e+03
-5.8000e-01   -4.9158e-04   1.1799e+03
-5.7000e-01   -4.7779e-04   1.1930e+03
-5.6000e-01   -4.6419e-04   1.2064e+03
-5.5000e-01   -4.5059e-04   1.2206e+03
-5.4000e-01   -4.3703e-04   1.2356e+03
-5.3000e-01   -4.2358e-04   1.2512e+03
-5.2000e-01   -4.1024e-04   1.2676e+03
-5.1000e-01   -3.9711e-04   1.2843e+03
-5.0000e-01   -3.8396e-04   1.3022e+03
-4.9000e-01   -3.7090e-04   1.3211e+03
-4.8000e-01   -3.5797e-04   1.3409e+03
-4.7000e-01   -3.4530e-04   1.3612e+03
-4.6000e-01   -3.3258e-04   1.3831e+03
-4.5000e-01   -3.2000e-04   1.4063e+03
-4.4000e-01   -3.0758e-04   1.4305e+03
-4.3000e-01   -2.9534e-04   1.4559e+03
-4.2000e-01   -2.8318e-04   1.4832e+03
-4.1000e-01   -2.7113e-04   1.5122e+03
-4.0000e-01   -2.5928e-04   1.5428e+03
-3.9000e-01   -2.4760e-04   1.5751e+03
-3.8000e-01   -2.3605e-04   1.6098e+03
-3.7000e-01   -2.2465e-04   1.6470e+03
-3.6000e-01   -2.1346e-04   1.6865e+03
-3.5000e-01   -2.0250e-04   1.7284e+03
-3.4000e-01   -1.9168e-04   1.7738e+03
-3.3000e-01   -1.8105e-04   1.8227e+03
-3.2000e-01   -1.7066e-04   1.8751e+03
-3.1000e-01   -1.6048e-04   1.9317e+03
-3.0000e-01   -1.5061e-04   1.9919e+03
-2.9000e-01   -1.4091e-04   2.0581e+03
-2.8000e-01   -1.3146e-04   2.1299e+03
-2.7000e-01   -1.2227e-04   2.2082e+03
-2.6000e-01   -1.1338e-04   2.2932e+03
-2.5000e-01   -1.0481e-04   2.3853e+03
-2.4000e-01   -9.6403e-05   2.4896e+03
-2.3000e-01   -8.8358e-05   2.6031e+03
-2.2000e-01   -8.0636e-05   2.7283e+03
-2.1000e-01   -7.3212e-05   2.8684e+03
-2.0000e-01   -6.6185e-05   3.0218e+03
-1.9000e-01   -5.9435e-05   3.1968e+03
-1.8000e-01   -5.3028e-05   3.3944e+03
-1.7000e-01   -4.6972e-05   3.6192e+03
-1.6000e-01   -4.1265e-05   3.8774e+03
-1.5000e-01   -3.5981e-05   4.1689e+03
-1.4000e-01   -3.1025e-05   4.5125e+03
-1.3000e-01   -2.6469e-05   4.9114e+03
-1.2000e-01   -2.2294e-05   5.3825e+03
-1.1000e-01   -1.8521e-05   5.9391e+03
-1.0000e-01   -1.5128e-05   6.6104e+03
-9.0000e-02   -1.2147e-05   7.4095e+03
-8.0000e-02   -9.4989e-06   8.4220e+03
-7.0000e-02   -7.1935e-06   9.7310e+03
-6.0000e-02   -5.2044e-06   1.1529e+04
-5.0000e-02   -3.5002e-06   1.4285e+04
-4.0000e-02   -2.0544e-06   1.9471e+04
-3.0000e-02   -8.0826e-07   3.7117e+04
-2.0000e-02   2.5893e-07   -7.7241e+04
-1.0000e-02   1.1766e-06   -8.4990e+03
0.0000e+00   1.9765e-06   0.0000e+00
0.0000e+00   1.9831e-06   0.0000e+00
1.0000e-02   2.6840e-06   3.7258e+03
2.0000e-02   3.3154e-06   6.0324e+03
3.0000e-02   3.8926e-06   7.7069e+03
4.0000e-02   4.4239e-06   9.0417e+03
5.0000e-02   4.9171e-06   1.0169e+04
6.0000e-02   5.3880e-06   1.1136e+04
7.0000e-02   5.8412e-06   1.1984e+04
8.0000e-02   6.2732e-06   1.2753e+04
9.0000e-02   6.6993e-06   1.3434e+04
1.0000e-01   7.1182e-06   1.4048e+04
1.1000e-01   7.5291e-06   1.4610e+04
1.2000e-01   7.9357e-06   1.5122e+04
1.3000e-01   8.3387e-06   1.5590e+04
1.4000e-01   8.7365e-06   1.6025e+04
1.5000e-01   9.1317e-06   1.6426e+04
1.6000e-01   9.5200e-06   1.6807e+04
1.7000e-01   9.9101e-06   1.7154e+04
1.8000e-01   1.0296e-05   1.7482e+04
1.9000e-01   1.0679e-05   1.7791e+04
2.0000e-01   1.1058e-05   1.8087e+04
2.1000e-01   1.1435e-05   1.8365e+04
2.2000e-01   1.1800e-05   1.8643e+04
2.3000e-01   1.2174e-05   1.8892e+04
2.4000e-01   1.2542e-05   1.9136e+04
2.5000e-01   1.2909e-05   1.9367e+04
2.6000e-01   1.3272e-05   1.9590e+04
2.7000e-01   1.3630e-05   1.9809e+04
2.8000e-01   1.3988e-05   2.0017e+04
2.9000e-01   1.4340e-05   2.0223e+04
3.0000e-01   1.4689e-05   2.0424e+04
3.1000e-01   1.5034e-05   2.0621e+04
3.2000e-01   1.5380e-05   2.0807e+04
3.3000e-01   1.5723e-05   2.0988e+04
3.4000e-01   1.6066e-05   2.1163e+04
3.5000e-01   1.6402e-05   2.1338e+04
3.6000e-01   1.6737e-05   2.1510e+04
3.7000e-01   1.7071e-05   2.1675e+04
3.8000e-01   1.7395e-05   2.1846e+04
3.9000e-01   1.7719e-05   2.2011e+04
4.0000e-01   1.8042e-05   2.2170e+04
4.1000e-01   1.8365e-05   2.2326e+04
4.2000e-01   1.8683e-05   2.2480e+04
4.3000e-01   1.9000e-05   2.2632e+04
4.4000e-01   1.9314e-05   2.2781e+04
4.5000e-01   1.9627e-05   2.2928e+04
4.6000e-01   1.9937e-05   2.3073e+04
4.7000e-01   2.0243e-05   2.3218e+04
4.8000e-01   2.0548e-05   2.3360e+04
4.9000e-01   2.0852e-05   2.3499e+04
5.0000e-01   2.1154e-05   2.3636e+04
5.1000e-01   2.1453e-05   2.3773e+04
5.2000e-01   2.1750e-05   2.3908e+04
5.3000e-01   2.2041e-05   2.4046e+04
5.4000e-01   2.2328e-05   2.4185e+04
5.5000e-01   2.2614e-05   2.4321e+04
5.6000e-01   2.2899e-05   2.4455e+04
5.7000e-01   2.3186e-05   2.4584e+04
5.8000e-01   2.3472e-05   2.4711e+04
5.9000e-01   2.3756e-05   2.4835e+04
6.0000e-01   2.4040e-05   2.4958e+04
6.1000e-01   2.4323e-05   2.5080e+04
6.2000e-01   2.4601e-05   2.5202e+04
6.3000e-01   2.4881e-05   2.5321e+04
6.4000e-01   2.5157e-05   2.5440e+04
6.5000e-01   2.5433e-05   2.5557e+04
6.6000e-01   2.5707e-05   2.5674e+04
6.7000e-01   2.5969e-05   2.5800e+04
6.8000e-01   2.6232e-05   2.5923e+04
6.9000e-01   2.6496e-05   2.6042e+04
7.0000e-01   2.6761e-05   2.6157e+04
7.1000e-01   2.7031e-05   2.6266e+04
7.2000e-01   2.7297e-05   2.6376e+04
7.3000e-01   2.7565e-05   2.6483e+04
7.4000e-01   2.7828e-05   2.6592e+04
7.5000e-01   2.8092e-05   2.6698e+04
7.6000e-01   2.8355e-05   2.6803e+04
7.7000e-01   2.8616e-05   2.6908e+04
7.8000e-01   2.8875e-05   2.7013e+04
7.9000e-01   2.9134e-05   2.7116e+04
8.0000e-01   2.9394e-05   2.7217e+04
8.1000e-01   2.9652e-05   2.7317e+04
8.2000e-01   2.9907e-05   2.7419e+04
8.3000e-01   3.0163e-05   2.7517e+04
8.4000e-01   3.0420e-05   2.7613e+04
8.5000e-01   3.0672e-05   2.7712e+04
8.6000e-01   3.0926e-05   2.7808e+04
8.7000e-01   3.1180e-05   2.7903e+04
8.8000e-01   3.1433e-05   2.7996e+04
8.9000e-01   3.1684e-05   2.8090e+04
9.0000e-01   3.1937e-05   2.8180e+04
9.1000e-01   3.2190e-05   2.8270e+04
9.2000e-01   3.2440e-05   2.8360e+04
9.3000e-01   3.2692e-05   2.8448e+04
9.4000e-01   3.2939e-05   2.8538e+04
9.5000e-01   3.3189e-05   2.8624e+04
9.6000e-01   3.3438e-05   2.8710e+04
9.7000e-01   3.3687e-05   2.8794e+04
9.8000e-01   3.3936e-05   2.8878e+04
9.9000e-01   3.4181e-05   2.8963e+04
1.0000e+00   3.4427e-05   2.9047e+04
1.0000e+00   3.4421e-05   2.9052e+04
9.9000e-01   3.4164e-05   2.8978e+04
9.8000e-01   3.3908e-05   2.8902e+04
9.7000e-01   3.3652e-05   2.8825e+04
9.6000e-01   3.3394e-05   2.8747e+04
9.5000e-01   3.3137e-05   2.8669e+04
9.4000e-01   3.2880e-05   2.8589e+04
9.3000e-01   3.2625e-05   2.8506e+04
9.2000e-01   3.2369e-05   2.8422e+04
9.1000e-01   3.2113e-05   2.8337e+04
9.0000e-01   3.1855e-05   2.8253e+04
8.9000e-01   3.1598e-05   2.8167e+04
8.8000e-01   3.1341e-05   2.8079e+04
8.7000e-01   3.1082e-05   2.7991e+04
8.6000e-01   3.0822e-05   2.7902e+04
8.5000e-01   3.0563e-05   2.7811e+04
8.4000e-01   3.0305e-05   2.7718e+04
8.3000e-01   3.0045e-05   2.7626e+04
8.2000e-01   2.9784e-05   2.7531e+04
8.1000e-01   2.9525e-05   2.7435e+04
8.0000e-01   2.9262e-05   2.7339e+04
7.9000e-01   2.8998e-05   2.7244e+04
7.8000e-01   2.8734e-05   2.7146e+04
7.7000e-01   2.8472e-05   2.7044e+04
7.6000e-01   2.8206e-05   2.6945e+04
7.5000e-01   2.7941e-05   2.6843e+04
7.4000e-01   2.7673e-05   2.6741e+04
7.3000e-01   2.7407e-05   2.6636e+04
7.2000e-01   2.7139e-05   2.6531e+04
7.1000e-01   2.6868e-05   2.6425e+04
7.0000e-01   2.6598e-05   2.6318e+04
6.9000e-01   2.6329e-05   2.6207e+04
6.8000e-01   2.6055e-05   2.6098e+04
6.7000e-01   2.5780e-05   2.5989e+04
6.6000e-01   2.5505e-05   2.5877e+04
6.5000e-01   2.5231e-05   2.5762e+04
6.4000e-01   2.4954e-05   2.5647e+04
6.3000e-01   2.4674e-05   2.5533e+04
6.2000e-01   2.4394e-05   2.5416e+04
6.1000e-01   2.4113e-05   2.5298e+04
6.0000e-01   2.3829e-05   2.5179e+04
5.9000e-01   2.3544e-05   2.5059e+04
5.8000e-01   2.3259e-05   2.4937e+04
5.7000e-01   2.2970e-05   2.4816e+04
5.6000e-01   2.2683e-05   2.4689e+04
5.5000e-01   2.2393e-05   2.4561e+04
5.4000e-01   2.2099e-05   2.4436e+04
5.3000e-01   2.1805e-05   2.4307e+04
5.2000e-01   2.1509e-05   2.4176e+04
5.1000e-01   2.1214e-05   2.4041e+04
5.0000e-01   2.0913e-05   2.3908e+04
4.9000e-01   2.0612e-05   2.3772e+04
4.8000e-01   2.0307e-05   2.3637e+04
4.7000e-01   2.0002e-05   2.3498e+04
4.6000e-01   1.9697e-05   2.3354e+04
4.5000e-01   1.9387e-05   2.3211e+04
4.4000e-01   1.9075e-05   2.3067e+04
4.3000e-01   1.8761e-05   2.2920e+04
4.2000e-01   1.8445e-05   2.2770e+04
4.1000e-01   1.8129e-05   2.2616e+04
4.0000e-01   1.7808e-05   2.2462e+04
3.9000e-01   1.7485e-05   2.2305e+04
3.8000e-01   1.7160e-05   2.2145e+04
3.7000e-01   1.6831e-05   2.1983e+04
3.6000e-01   1.6501e-05   2.1817e+04
3.5000e-01   1.6171e-05   2.1644e+04
3.4000e-01   1.5836e-05   2.1470e+04
3.3000e-01   1.5498e-05   2.1293e+04
3.2000e-01   1.5158e-05   2.1112e+04
3.1000e-01   1.4815e-05   2.0925e+04
3.0000e-01   1.4473e-05   2.0729e+04
2.9000e-01   1.4124e-05   2.0533e+04
2.8000e-01   1.3772e-05   2.0331e+04
2.7000e-01   1.3419e-05   2.0120e+04
2.6000e-01   1.3065e-05   1.9901e+04
2.5000e-01   1.2707e-05   1.9673e+04
2.4000e-01   1.2346e-05   1.9440e+04
2.3000e-01   1.1986e-05   1.9190e+04
2.2000e-01   1.1619e-05   1.8935e+04
2.1000e-01   1.1250e-05   1.8666e+04
2.0000e-01   1.0879e-05   1.8385e+04
1.9000e-01   1.0508e-05   1.8082e+04
1.8000e-01   1.0133e-05   1.7764e+04
1.7000e-01   9.7539e-06   1.7429e+04
1.6000e-01   9.3722e-06   1.7072e+04
1.5000e-01   8.9906e-06   1.6684e+04
1.4000e-01   8.6040e-06   1.6271e+04
1.3000e-01   8.2153e-06   1.5824e+04
1.2000e-01   7.8221e-06   1.5341e+04
1.1000e-01   7.4278e-06   1.4809e+04
1.0000e-01   7.0250e-06   1.4235e+04
9.0000e-02   6.6168e-06   1.3602e+04
8.0000e-02   6.1989e-06   1.2906e+04
7.0000e-02   5.7742e-06   1.2123e+04
6.0000e-02   5.3313e-06   1.1254e+04
5.0000e-02   4.8694e-06   1.0268e+04
4.0000e-02   4.3851e-06   9.1218e+03
3.0000e-02   3.8637e-06   7.7646e+03
2.0000e-02   3.2967e-06   6.0667e+03
1.0000e-02   2.6708e-06   3.7441e+03
0.0000e+00   1.9743e-06   0.0000e+00
