  Measurement Number     Measurement type
                   3           CVSweepNew

      Measurement ID             SeriesID
       739662.658071                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3                 1000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
7.3272e-01 3.5763e+04 -3.8460e+02 6.9803e-03 1.0000e+03
7.4362e-01 3.5858e+04 -3.7719e+02 6.9801e-03 1.0000e+03
7.5351e-01 3.6062e+04 -4.1381e+02 6.9801e-03 1.0000e+03
7.6361e-01 3.6215e+04 -4.1860e+02 6.9802e-03 1.0000e+03
7.7355e-01 3.6285e+04 -4.2560e+02 6.9789e-03 1.0000e+03
7.8329e-01 3.6508e+04 -4.0464e+02 6.9812e-03 1.0000e+03
7.9330e-01 3.6632e+04 -4.2901e+02 6.9803e-03 1.0000e+03
8.0325e-01 3.6693e+04 -4.3126e+02 6.9797e-03 1.0000e+03
8.1330e-01 3.6824e+04 -4.3722e+02 6.9811e-03 1.0000e+03
8.2314e-01 3.6966e+04 -4.1667e+02 6.9798e-03 1.0000e+03
8.3336e-01 3.7073e+04 -4.2553e+02 6.9798e-03 1.0000e+03
8.4332e-01 3.7185e+04 -4.1606e+02 6.9796e-03 1.0000e+03
8.5314e-01 3.7283e+04 -4.5064e+02 6.9804e-03 1.0000e+03
8.6323e-01 3.7482e+04 -3.9406e+02 6.9816e-03 1.0000e+03
8.7308e-01 3.7479e+04 -4.5564e+02 6.9801e-03 1.0000e+03
8.8306e-01 3.7652e+04 -4.2398e+02 6.9802e-03 1.0000e+03
8.9310e-01 3.7778e+04 -4.4036e+02 6.9800e-03 1.0000e+03
9.0301e-01 3.7881e+04 -4.4777e+02 6.9807e-03 1.0000e+03
9.1290e-01 3.7946e+04 -4.2454e+02 6.9799e-03 1.0000e+03
9.2294e-01 3.8091e+04 -4.7965e+02 6.9820e-03 1.0000e+03
9.3285e-01 3.8167e+04 -4.6492e+02 6.9812e-03 1.0000e+03
9.4271e-01 3.8249e+04 -4.4025e+02 6.9802e-03 1.0000e+03
9.5263e-01 3.8339e+04 -4.7773e+02 6.9805e-03 1.0000e+03
9.6274e-01 3.8355e+04 -4.7416e+02 6.9822e-03 1.0000e+03
9.7271e-01 3.8426e+04 -4.5706e+02 6.9798e-03 1.0000e+03
9.8271e-01 3.8545e+04 -4.8332e+02 6.9814e-03 1.0000e+03
9.9362e-01 3.8653e+04 -4.8350e+02 6.9825e-03 1.0000e+03
1.0035e+00 3.8677e+04 -5.0032e+02 6.9804e-03 1.0000e+03
1.0036e+00 3.8649e+04 -4.5358e+02 6.9825e-03 1.0000e+03
9.9370e-01 3.8653e+04 -5.3266e+02 6.9802e-03 1.0000e+03
9.8258e-01 3.8571e+04 -4.4936e+02 6.9809e-03 1.0000e+03
9.7262e-01 3.8507e+04 -4.4668e+02 6.9782e-03 1.0000e+03
9.6279e-01 3.8450e+04 -4.5428e+02 6.9814e-03 1.0000e+03
9.5258e-01 3.8297e+04 -4.3206e+02 6.9814e-03 1.0000e+03
9.4278e-01 3.8240e+04 -4.7026e+02 6.9794e-03 1.0000e+03
9.3284e-01 3.8152e+04 -4.5041e+02 6.9816e-03 1.0000e+03
9.2295e-01 3.8079e+04 -4.5743e+02 6.9813e-03 1.0000e+03
9.1296e-01 3.7973e+04 -4.2479e+02 6.9809e-03 1.0000e+03
9.0302e-01 3.7895e+04 -4.8238e+02 6.9804e-03 1.0000e+03
8.9309e-01 3.7746e+04 -4.2743e+02 6.9804e-03 1.0000e+03
8.8305e-01 3.7671e+04 -4.1429e+02 6.9809e-03 1.0000e+03
8.7314e-01 3.7593e+04 -4.1934e+02 6.9804e-03 1.0000e+03
8.6317e-01 3.7434e+04 -4.5904e+02 6.9793e-03 1.0000e+03
8.5313e-01 3.7392e+04 -4.1226e+02 6.9802e-03 1.0000e+03
8.4325e-01 3.7232e+04 -3.9005e+02 6.9799e-03 1.0000e+03
8.3338e-01 3.7086e+04 -3.9247e+02 6.9816e-03 1.0000e+03
8.2309e-01 3.6973e+04 -3.9966e+02 6.9798e-03 1.0000e+03
8.1320e-01 3.6875e+04 -4.1098e+02 6.9797e-03 1.0000e+03
8.0331e-01 3.6734e+04 -4.3359e+02 6.9812e-03 1.0000e+03
7.9336e-01 3.6670e+04 -4.0389e+02 6.9803e-03 1.0000e+03
7.8338e-01 3.6444e+04 -4.7212e+02 6.9798e-03 1.0000e+03
7.7356e-01 3.6366e+04 -3.9044e+02 6.9808e-03 1.0000e+03
7.6368e-01 3.6209e+04 -4.3781e+02 6.9803e-03 1.0000e+03
7.5353e-01 3.6065e+04 -4.2257e+02 6.9803e-03 1.0000e+03
7.4364e-01 3.5883e+04 -4.0190e+02 6.9803e-03 1.0000e+03
7.3276e-01 3.5754e+04 -3.6255e+02 6.9802e-03 1.0000e+03
7.2273e-01 3.5584e+04 -3.4075e+02 6.9804e-03 1.0000e+03
7.1289e-01 3.5439e+04 -3.1830e+02 6.9803e-03 1.0000e+03
7.0290e-01 3.5339e+04 -3.8757e+02 6.9796e-03 1.0000e+03
6.9286e-01 3.5114e+04 -3.5712e+02 6.9792e-03 1.0000e+03
6.8290e-01 3.4986e+04 -4.1114e+02 6.9797e-03 1.0000e+03
6.7293e-01 3.4818e+04 -3.9239e+02 6.9796e-03 1.0000e+03
6.6295e-01 3.4632e+04 -3.9669e+02 6.9806e-03 1.0000e+03
6.5303e-01 3.4483e+04 -3.7892e+02 6.9802e-03 1.0000e+03
6.4317e-01 3.4322e+04 -3.9264e+02 6.9800e-03 1.0000e+03
6.3294e-01 3.4149e+04 -3.3922e+02 6.9804e-03 1.0000e+03
6.2321e-01 3.3915e+04 -3.3640e+02 6.9781e-03 1.0000e+03
6.1326e-01 3.3781e+04 -3.4895e+02 6.9806e-03 1.0000e+03
6.0322e-01 3.3608e+04 -3.2407e+02 6.9790e-03 1.0000e+03
5.9319e-01 3.3458e+04 -3.4288e+02 6.9810e-03 1.0000e+03
5.8345e-01 3.3245e+04 -2.9694e+02 6.9790e-03 1.0000e+03
5.7346e-01 3.3083e+04 -3.2807e+02 6.9792e-03 1.0000e+03
5.6347e-01 3.2845e+04 -2.9189e+02 6.9790e-03 1.0000e+03
5.5352e-01 3.2688e+04 -2.9302e+02 6.9793e-03 1.0000e+03
5.4358e-01 3.2483e+04 -3.0386e+02 6.9799e-03 1.0000e+03
5.3351e-01 3.2253e+04 -3.1691e+02 6.9792e-03 1.0000e+03
5.2386e-01 3.2063e+04 -3.1449e+02 6.9788e-03 1.0000e+03
5.1388e-01 3.1904e+04 -2.8336e+02 6.9791e-03 1.0000e+03
5.0367e-01 3.1683e+04 -2.6421e+02 6.9787e-03 1.0000e+03
4.9276e-01 3.1445e+04 -2.3936e+02 6.9789e-03 1.0000e+03
4.8293e-01 3.1269e+04 -2.8725e+02 6.9790e-03 1.0000e+03
4.7288e-01 3.1061e+04 -2.5747e+02 6.9795e-03 1.0000e+03
4.6294e-01 3.0827e+04 -2.8746e+02 6.9793e-03 1.0000e+03
4.5310e-01 3.0672e+04 -2.8305e+02 6.9791e-03 1.0000e+03
4.4292e-01 3.0440e+04 -2.5065e+02 6.9784e-03 1.0000e+03
4.3296e-01 3.0238e+04 -2.4692e+02 6.9789e-03 1.0000e+03
4.2316e-01 3.0034e+04 -2.6236e+02 6.9794e-03 1.0000e+03
4.1332e-01 2.9831e+04 -2.2721e+02 6.9786e-03 1.0000e+03
4.0325e-01 2.9634e+04 -2.4706e+02 6.9785e-03 1.0000e+03
3.9340e-01 2.9421e+04 -2.4095e+02 6.9779e-03 1.0000e+03
3.8343e-01 2.9213e+04 -2.4760e+02 6.9785e-03 1.0000e+03
3.7324e-01 2.9000e+04 -2.3890e+02 6.9780e-03 1.0000e+03
3.6346e-01 2.8823e+04 -2.4532e+02 6.9784e-03 1.0000e+03
3.5356e-01 2.8601e+04 -2.0813e+02 6.9779e-03 1.0000e+03
3.4342e-01 2.8381e+04 -2.3076e+02 6.9778e-03 1.0000e+03
3.3357e-01 2.8192e+04 -2.0563e+02 6.9770e-03 1.0000e+03
3.2371e-01 2.7979e+04 -1.9124e+02 6.9777e-03 1.0000e+03
3.1346e-01 2.7783e+04 -2.3264e+02 6.9774e-03 1.0000e+03
3.0363e-01 2.7571e+04 -2.0946e+02 6.9761e-03 1.0000e+03
2.9376e-01 2.7397e+04 -1.9333e+02 6.9771e-03 1.0000e+03
2.8365e-01 2.7194e+04 -1.9594e+02 6.9781e-03 1.0000e+03
2.7378e-01 2.7014e+04 -1.6813e+02 6.9778e-03 1.0000e+03
2.6394e-01 2.6794e+04 -1.8723e+02 6.9766e-03 1.0000e+03
2.5399e-01 2.6594e+04 -1.7650e+02 6.9761e-03 1.0000e+03
2.4285e-01 2.6406e+04 -1.7588e+02 6.9780e-03 1.0000e+03
2.3302e-01 2.6224e+04 -1.7795e+02 6.9764e-03 1.0000e+03
2.2303e-01 2.6052e+04 -1.9057e+02 6.9777e-03 1.0000e+03
2.1311e-01 2.5867e+04 -1.7047e+02 6.9751e-03 1.0000e+03
2.0326e-01 2.5692e+04 -1.8680e+02 6.9765e-03 1.0000e+03
1.9342e-01 2.5539e+04 -1.5787e+02 6.9766e-03 1.0000e+03
1.8313e-01 2.5361e+04 -1.6196e+02 6.9754e-03 1.0000e+03
1.7324e-01 2.5196e+04 -1.6898e+02 6.9778e-03 1.0000e+03
1.6324e-01 2.5016e+04 -1.5707e+02 6.9759e-03 1.0000e+03
1.5330e-01 2.4845e+04 -1.4874e+02 6.9748e-03 1.0000e+03
1.4346e-01 2.4667e+04 -1.5986e+02 6.9775e-03 1.0000e+03
1.3366e-01 2.4459e+04 -1.6261e+02 6.9752e-03 1.0000e+03
1.2330e-01 2.4247e+04 -1.3808e+02 6.9753e-03 1.0000e+03
1.1350e-01 2.3973e+04 -1.3589e+02 6.9747e-03 1.0000e+03
1.0361e-01 2.3638e+04 -1.3101e+02 6.9753e-03 1.0000e+03
9.3672e-02 2.3252e+04 -1.2415e+02 6.9751e-03 1.0000e+03
8.3816e-02 2.2767e+04 -1.0646e+02 6.9760e-03 1.0000e+03
7.3808e-02 2.2151e+04 -1.0109e+02 6.9751e-03 1.0000e+03
6.3856e-02 2.1375e+04 -8.7591e+01 6.9748e-03 1.0000e+03
5.4152e-02 2.0436e+04 -6.8046e+01 6.9724e-03 1.0000e+03
4.4160e-02 1.9304e+04 -6.1359e+01 6.9714e-03 1.0000e+03
3.4376e-02 1.7981e+04 -5.2256e+01 6.9691e-03 1.0000e+03
2.4384e-02 1.6475e+04 -3.4864e+01 6.9681e-03 1.0000e+03
1.4440e-02 1.4868e+04 -2.3879e+01 6.9668e-03 1.0000e+03
4.6080e-03 1.3210e+04 -1.4876e+01 6.9637e-03 1.0000e+03




