Record Length,Sample Interval,Trigger Point,Source,Vertical Units,Vertical Scale,Vertical Offset,Horizontal Units,Horizontal Scale,Pt Fmt,Yzero,Probe Atten,Model Number,Serial Number,Firmware Version,T,V
,,,,,,,,,,,,,,,0.082,0
,,,,,,,,,,,,,,,0.083,0
,,,,,,,,,,,,,,,0.084,0
,,,,,,,,,,,,,,,0.085,0
,,,,,,,,,,,,,,,0.086,0
,,,,,,,,,,,,,,,0.087,0
,,,,,,,,,,,,,,,0.088,0
,,,,,,,,,,,,,,,0.089,0
,,,,,,,,,,,,,,,0.09,0
,,,,,,,,,,,,,,,0.091,0
,,,,,,,,,,,,,,,0.092,0.04
,,,,,,,,,,,,,,,0.093,0.04
,,,,,,,,,,,,,,,0.094,0
,,,,,,,,,,,,,,,0.095,0.04
,,,,,,,,,,,,,,,0.096,0
,,,,,,,,,,,,,,,0.097,0
,,,,,,,,,,,,,,,0.098,0
,,,,,,,,,,,,,,,0.099,0.04
,,,,,,,,,,,,,,,0.1,0.04
,,,,,,,,,,,,,,,0.101,0
,,,,,,,,,,,,,,,0.102,0
,,,,,,,,,,,,,,,0.103,0.04
,,,,,,,,,,,,,,,0.104,0.04
,,,,,,,,,,,,,,,0.105,0.04
,,,,,,,,,,,,,,,0.106,0.04
,,,,,,,,,,,,,,,0.107,0.04
,,,,,,,,,,,,,,,0.108,0.04
,,,,,,,,,,,,,,,0.109,0.04
,,,,,,,,,,,,,,,0.11,0.04
,,,,,,,,,,,,,,,0.111,0.04
,,,,,,,,,,,,,,,0.112,0.04
,,,,,,,,,,,,,,,0.113,0.04
,,,,,,,,,,,,,,,0.114,0.04
,,,,,,,,,,,,,,,0.115,0.04
,,,,,,,,,,,,,,,0.116,0.08
,,,,,,,,,,,,,,,0.117,0.04
,,,,,,,,,,,,,,,0.118,0.04
,,,,,,,,,,,,,,,0.119,0.08
,,,,,,,,,,,,,,,0.12,0.04
,,,,,,,,,,,,,,,0.121,0.08
,,,,,,,,,,,,,,,0.122,0.08
,,,,,,,,,,,,,,,0.123,0.08
,,,,,,,,,,,,,,,0.124,0.08
,,,,,,,,,,,,,,,0.125,0.08
,,,,,,,,,,,,,,,0.126,0.08
,,,,,,,,,,,,,,,0.127,0.08
,,,,,,,,,,,,,,,0.128,0.08
,,,,,,,,,,,,,,,0.129,0.08
,,,,,,,,,,,,,,,0.13,0.12
,,,,,,,,,,,,,,,0.131,0.08
,,,,,,,,,,,,,,,0.132,0.12
,,,,,,,,,,,,,,,0.133,0.08
,,,,,,,,,,,,,,,0.134,0.08
,,,,,,,,,,,,,,,0.135,0.12
,,,,,,,,,,,,,,,0.136,0.12
,,,,,,,,,,,,,,,0.137,0.12
,,,,,,,,,,,,,,,0.138,0.12
,,,,,,,,,,,,,,,0.139,0.12
,,,,,,,,,,,,,,,0.14,0.12
,,,,,,,,,,,,,,,0.141,0.12
,,,,,,,,,,,,,,,0.142,0.12
,,,,,,,,,,,,,,,0.143,0.12
,,,,,,,,,,,,,,,0.144,0.12
,,,,,,,,,,,,,,,0.145,0.12
,,,,,,,,,,,,,,,0.146,0.12
,,,,,,,,,,,,,,,0.147,0.16
,,,,,,,,,,,,,,,0.148,0.16
,,,,,,,,,,,,,,,0.149,0.16
,,,,,,,,,,,,,,,0.15,0.12
,,,,,,,,,,,,,,,0.151,0.16
,,,,,,,,,,,,,,,0.152,0.16
,,,,,,,,,,,,,,,0.153,0.16
,,,,,,,,,,,,,,,0.154,0.16
,,,,,,,,,,,,,,,0.155,0.16
,,,,,,,,,,,,,,,0.156,0.16
,,,,,,,,,,,,,,,0.157,0.16
,,,,,,,,,,,,,,,0.158,0.16
,,,,,,,,,,,,,,,0.159,0.16
,,,,,,,,,,,,,,,0.16,0.2
,,,,,,,,,,,,,,,0.161,0.16
,,,,,,,,,,,,,,,0.162,0.16
,,,,,,,,,,,,,,,0.163,0.2
,,,,,,,,,,,,,,,0.164,0.2
,,,,,,,,,,,,,,,0.165,0.2
,,,,,,,,,,,,,,,0.166,0.2
,,,,,,,,,,,,,,,0.167,0.24
,,,,,,,,,,,,,,,0.168,0.24
,,,,,,,,,,,,,,,0.169,0.24
,,,,,,,,,,,,,,,0.17,0.24
,,,,,,,,,,,,,,,0.171,0.24
,,,,,,,,,,,,,,,0.172,0.24
,,,,,,,,,,,,,,,0.173,0.24
,,,,,,,,,,,,,,,0.174,0.24
,,,,,,,,,,,,,,,0.175,0.24
,,,,,,,,,,,,,,,0.176,0.24
,,,,,,,,,,,,,,,0.177,0.28
,,,,,,,,,,,,,,,0.178,0.28
,,,,,,,,,,,,,,,0.179,0.28
,,,,,,,,,,,,,,,0.18,0.28
,,,,,,,,,,,,,,,0.181,0.28
,,,,,,,,,,,,,,,0.182,0.32
,,,,,,,,,,,,,,,0.183,0.28
,,,,,,,,,,,,,,,0.184,0.32
,,,,,,,,,,,,,,,0.185,0.32
,,,,,,,,,,,,,,,0.186,0.32
,,,,,,,,,,,,,,,0.187,0.32
,,,,,,,,,,,,,,,0.188,0.32
,,,,,,,,,,,,,,,0.189,0.32
,,,,,,,,,,,,,,,0.19,0.32
,,,,,,,,,,,,,,,0.191,0.32
,,,,,,,,,,,,,,,0.192,0.36
,,,,,,,,,,,,,,,0.193,0.32
,,,,,,,,,,,,,,,0.194,0.32
,,,,,,,,,,,,,,,0.195,0.32
,,,,,,,,,,,,,,,0.196,0.32
,,,,,,,,,,,,,,,0.197,0.32
,,,,,,,,,,,,,,,0.198,0.32
,,,,,,,,,,,,,,,0.199,0.32
,,,,,,,,,,,,,,,0.2,0.36
,,,,,,,,,,,,,,,0.201,0.4
,,,,,,,,,,,,,,,0.202,0.36
,,,,,,,,,,,,,,,0.203,0.36
,,,,,,,,,,,,,,,0.204,0.36
,,,,,,,,,,,,,,,0.205,0.4
,,,,,,,,,,,,,,,0.206,0.4
,,,,,,,,,,,,,,,0.207,0.36
,,,,,,,,,,,,,,,0.208,0.4
,,,,,,,,,,,,,,,0.209,0.4
,,,,,,,,,,,,,,,0.21,0.4
,,,,,,,,,,,,,,,0.211,0.44
,,,,,,,,,,,,,,,0.212,0.44
,,,,,,,,,,,,,,,0.213,0.44
,,,,,,,,,,,,,,,0.214,0.44
,,,,,,,,,,,,,,,0.215,0.44
,,,,,,,,,,,,,,,0.216,0.44
,,,,,,,,,,,,,,,0.217,0.44
,,,,,,,,,,,,,,,0.218,0.44
,,,,,,,,,,,,,,,0.219,0.48
,,,,,,,,,,,,,,,0.22,0.44
,,,,,,,,,,,,,,,0.221,0.44
,,,,,,,,,,,,,,,0.222,0.48
,,,,,,,,,,,,,,,0.223,0.48
,,,,,,,,,,,,,,,0.224,0.48
,,,,,,,,,,,,,,,0.225,0.52
,,,,,,,,,,,,,,,0.226,0.48
,,,,,,,,,,,,,,,0.227,0.48
,,,,,,,,,,,,,,,0.228,0.52
,,,,,,,,,,,,,,,0.229,0.52
,,,,,,,,,,,,,,,0.23,0.52
,,,,,,,,,,,,,,,0.231,0.52
,,,,,,,,,,,,,,,0.232,0.52
,,,,,,,,,,,,,,,0.233,0.52
,,,,,,,,,,,,,,,0.234,0.52
,,,,,,,,,,,,,,,0.235,0.52
,,,,,,,,,,,,,,,0.236,0.52
,,,,,,,,,,,,,,,0.237,0.56
,,,,,,,,,,,,,,,0.238,0.56
,,,,,,,,,,,,,,,0.239,0.56
,,,,,,,,,,,,,,,0.24,0.56
,,,,,,,,,,,,,,,0.241,0.56
,,,,,,,,,,,,,,,0.242,0.6
,,,,,,,,,,,,,,,0.243,0.56
,,,,,,,,,,,,,,,0.244,0.56
,,,,,,,,,,,,,,,0.245,0.6
,,,,,,,,,,,,,,,0.246,0.56
,,,,,,,,,,,,,,,0.247,0.6
,,,,,,,,,,,,,,,0.248,0.6
,,,,,,,,,,,,,,,0.249,0.6
,,,,,,,,,,,,,,,0.25,0.6
,,,,,,,,,,,,,,,0.251,0.6
,,,,,,,,,,,,,,,0.252,0.64
,,,,,,,,,,,,,,,0.253,0.64
,,,,,,,,,,,,,,,0.254,0.64
,,,,,,,,,,,,,,,0.255,0.64
,,,,,,,,,,,,,,,0.256,0.64
,,,,,,,,,,,,,,,0.257,0.64
,,,,,,,,,,,,,,,0.258,0.68
,,,,,,,,,,,,,,,0.259,0.64
,,,,,,,,,,,,,,,0.26,0.64
,,,,,,,,,,,,,,,0.261,0.68
,,,,,,,,,,,,,,,0.262,0.68
,,,,,,,,,,,,,,,0.263,0.72
,,,,,,,,,,,,,,,0.264,0.72
,,,,,,,,,,,,,,,0.265,0.68
,,,,,,,,,,,,,,,0.266,0.72
,,,,,,,,,,,,,,,0.267,0.72
,,,,,,,,,,,,,,,0.268,0.72
,,,,,,,,,,,,,,,0.269,0.72
,,,,,,,,,,,,,,,0.27,0.72
,,,,,,,,,,,,,,,0.271,0.72
,,,,,,,,,,,,,,,0.272,0.76
,,,,,,,,,,,,,,,0.273,0.76
,,,,,,,,,,,,,,,0.274,0.76
,,,,,,,,,,,,,,,0.275,0.76
,,,,,,,,,,,,,,,0.276,0.76
,,,,,,,,,,,,,,,0.277,0.76
,,,,,,,,,,,,,,,0.278,0.76
,,,,,,,,,,,,,,,0.279,0.8
,,,,,,,,,,,,,,,0.28,0.8
,,,,,,,,,,,,,,,0.281,0.8
,,,,,,,,,,,,,,,0.282,0.8
,,,,,,,,,,,,,,,0.283,0.84
,,,,,,,,,,,,,,,0.284,0.8
,,,,,,,,,,,,,,,0.285,0.8
,,,,,,,,,,,,,,,0.286,0.8
,,,,,,,,,,,,,,,0.287,0.84
,,,,,,,,,,,,,,,0.288,0.84
,,,,,,,,,,,,,,,0.289,0.84
,,,,,,,,,,,,,,,0.29,0.84
,,,,,,,,,,,,,,,0.291,0.88
,,,,,,,,,,,,,,,0.292,0.84
,,,,,,,,,,,,,,,0.293,0.88
,,,,,,,,,,,,,,,0.294,0.92
,,,,,,,,,,,,,,,0.295,0.92
,,,,,,,,,,,,,,,0.296,0.88
,,,,,,,,,,,,,,,0.297,0.92
,,,,,,,,,,,,,,,0.298,0.92
,,,,,,,,,,,,,,,0.299,0.92
,,,,,,,,,,,,,,,0.3,0.96
,,,,,,,,,,,,,,,0.301,0.96
,,,,,,,,,,,,,,,0.302,0.96
,,,,,,,,,,,,,,,0.303,0.96
,,,,,,,,,,,,,,,0.304,0.96
,,,,,,,,,,,,,,,0.305,0.96
,,,,,,,,,,,,,,,0.306,0.96
,,,,,,,,,,,,,,,0.307,0.96
,,,,,,,,,,,,,,,0.308,1
,,,,,,,,,,,,,,,0.309,1
,,,,,,,,,,,,,,,0.31,1
,,,,,,,,,,,,,,,0.311,1.04
,,,,,,,,,,,,,,,0.312,1.04
,,,,,,,,,,,,,,,0.313,1.04
,,,,,,,,,,,,,,,0.314,1.08
,,,,,,,,,,,,,,,0.315,1.04
,,,,,,,,,,,,,,,0.316,1.04
,,,,,,,,,,,,,,,0.317,1.04
,,,,,,,,,,,,,,,0.318,1.08
,,,,,,,,,,,,,,,0.319,1.04
,,,,,,,,,,,,,,,0.32,1.08
,,,,,,,,,,,,,,,0.321,1.08
,,,,,,,,,,,,,,,0.322,1.08
,,,,,,,,,,,,,,,0.323,1.08
,,,,,,,,,,,,,,,0.324,1.12
,,,,,,,,,,,,,,,0.325,1.12
,,,,,,,,,,,,,,,0.326,1.12
,,,,,,,,,,,,,,,0.327,1.12
,,,,,,,,,,,,,,,0.328,1.12
,,,,,,,,,,,,,,,0.329,1.12
,,,,,,,,,,,,,,,0.33,1.16
,,,,,,,,,,,,,,,0.331,1.12
,,,,,,,,,,,,,,,0.332,1.16
,,,,,,,,,,,,,,,0.333,1.16
,,,,,,,,,,,,,,,0.334,1.12
,,,,,,,,,,,,,,,0.335,1.16
,,,,,,,,,,,,,,,0.336,1.2
,,,,,,,,,,,,,,,0.337,1.2
,,,,,,,,,,,,,,,0.338,1.2
,,,,,,,,,,,,,,,0.339,1.24
,,,,,,,,,,,,,,,0.34,1.2
,,,,,,,,,,,,,,,0.341,1.2
,,,,,,,,,,,,,,,0.342,1.24
,,,,,,,,,,,,,,,0.343,1.24
,,,,,,,,,,,,,,,0.344,1.24
,,,,,,,,,,,,,,,0.345,1.24
,,,,,,,,,,,,,,,0.346,1.28
,,,,,,,,,,,,,,,0.347,1.28
,,,,,,,,,,,,,,,0.348,1.24
,,,,,,,,,,,,,,,0.349,1.28
,,,,,,,,,,,,,,,0.35,1.28
,,,,,,,,,,,,,,,0.351,1.28
,,,,,,,,,,,,,,,0.352,1.28
,,,,,,,,,,,,,,,0.353,1.28
,,,,,,,,,,,,,,,0.354,1.28
,,,,,,,,,,,,,,,0.355,1.28
,,,,,,,,,,,,,,,0.356,1.28
,,,,,,,,,,,,,,,0.357,1.32
,,,,,,,,,,,,,,,0.358,1.28
,,,,,,,,,,,,,,,0.359,1.32
,,,,,,,,,,,,,,,0.36,1.32
,,,,,,,,,,,,,,,0.361,1.32
,,,,,,,,,,,,,,,0.362,1.32
,,,,,,,,,,,,,,,0.363,1.36
,,,,,,,,,,,,,,,0.364,1.36
,,,,,,,,,,,,,,,0.365,1.36
,,,,,,,,,,,,,,,0.366,1.36
,,,,,,,,,,,,,,,0.367,1.36
,,,,,,,,,,,,,,,0.368,1.36
,,,,,,,,,,,,,,,0.369,1.36
,,,,,,,,,,,,,,,0.37,1.4
,,,,,,,,,,,,,,,0.371,1.4
,,,,,,,,,,,,,,,0.372,1.4
,,,,,,,,,,,,,,,0.373,1.4
,,,,,,,,,,,,,,,0.374,1.4
,,,,,,,,,,,,,,,0.375,1.4
,,,,,,,,,,,,,,,0.376,1.44
,,,,,,,,,,,,,,,0.377,1.44
,,,,,,,,,,,,,,,0.378,1.44
,,,,,,,,,,,,,,,0.379,1.44
,,,,,,,,,,,,,,,0.38,1.44
,,,,,,,,,,,,,,,0.381,1.48
,,,,,,,,,,,,,,,0.382,1.44
,,,,,,,,,,,,,,,0.383,1.48
,,,,,,,,,,,,,,,0.384,1.48
,,,,,,,,,,,,,,,0.385,1.48
,,,,,,,,,,,,,,,0.386,1.52
,,,,,,,,,,,,,,,0.387,1.52
,,,,,,,,,,,,,,,0.388,1.48
,,,,,,,,,,,,,,,0.389,1.52
,,,,,,,,,,,,,,,0.39,1.48
,,,,,,,,,,,,,,,0.391,1.48
,,,,,,,,,,,,,,,0.392,1.48
,,,,,,,,,,,,,,,0.393,1.48
,,,,,,,,,,,,,,,0.394,1.48
,,,,,,,,,,,,,,,0.395,1.48
,,,,,,,,,,,,,,,0.396,1.52
,,,,,,,,,,,,,,,0.397,1.52
,,,,,,,,,,,,,,,0.398,1.52
,,,,,,,,,,,,,,,0.399,1.52
,,,,,,,,,,,,,,,0.4,1.56
,,,,,,,,,,,,,,,0.401,1.56
,,,,,,,,,,,,,,,0.402,1.56
,,,,,,,,,,,,,,,0.403,1.56
,,,,,,,,,,,,,,,0.404,1.56
,,,,,,,,,,,,,,,0.405,1.56
,,,,,,,,,,,,,,,0.406,1.56
,,,,,,,,,,,,,,,0.407,1.56
,,,,,,,,,,,,,,,0.408,1.56
,,,,,,,,,,,,,,,0.409,1.6
,,,,,,,,,,,,,,,0.41,1.6
,,,,,,,,,,,,,,,0.411,1.6
,,,,,,,,,,,,,,,0.412,1.6
,,,,,,,,,,,,,,,0.413,1.6
,,,,,,,,,,,,,,,0.414,1.6
,,,,,,,,,,,,,,,0.415,1.6
,,,,,,,,,,,,,,,0.416,1.64
,,,,,,,,,,,,,,,0.417,1.64
,,,,,,,,,,,,,,,0.418,1.64
,,,,,,,,,,,,,,,0.419,1.64
,,,,,,,,,,,,,,,0.42,1.68
,,,,,,,,,,,,,,,0.421,1.68
,,,,,,,,,,,,,,,0.422,1.68
,,,,,,,,,,,,,,,0.423,1.68
,,,,,,,,,,,,,,,0.424,1.68
,,,,,,,,,,,,,,,0.425,1.68
,,,,,,,,,,,,,,,0.426,1.68
,,,,,,,,,,,,,,,0.427,1.68
,,,,,,,,,,,,,,,0.428,1.72
,,,,,,,,,,,,,,,0.429,1.68
,,,,,,,,,,,,,,,0.43,1.68
,,,,,,,,,,,,,,,0.431,1.72
,,,,,,,,,,,,,,,0.432,1.72
,,,,,,,,,,,,,,,0.433,1.72
,,,,,,,,,,,,,,,0.434,1.72
,,,,,,,,,,,,,,,0.435,1.72
,,,,,,,,,,,,,,,0.436,1.72
,,,,,,,,,,,,,,,0.437,1.72
,,,,,,,,,,,,,,,0.438,1.76
,,,,,,,,,,,,,,,0.439,1.76
,,,,,,,,,,,,,,,0.44,1.76
,,,,,,,,,,,,,,,0.441,1.76
,,,,,,,,,,,,,,,0.442,1.76
,,,,,,,,,,,,,,,0.443,1.8
,,,,,,,,,,,,,,,0.444,1.8
,,,,,,,,,,,,,,,0.445,1.8
,,,,,,,,,,,,,,,0.446,1.76
,,,,,,,,,,,,,,,0.447,1.8
,,,,,,,,,,,,,,,0.448,1.8
,,,,,,,,,,,,,,,0.449,1.8
,,,,,,,,,,,,,,,0.45,1.8
,,,,,,,,,,,,,,,0.451,1.8
,,,,,,,,,,,,,,,0.452,1.8
,,,,,,,,,,,,,,,0.453,1.8
,,,,,,,,,,,,,,,0.454,1.84
,,,,,,,,,,,,,,,0.455,1.84
,,,,,,,,,,,,,,,0.456,1.84
,,,,,,,,,,,,,,,0.457,1.84
,,,,,,,,,,,,,,,0.458,1.84
,,,,,,,,,,,,,,,0.459,1.84
,,,,,,,,,,,,,,,0.46,1.88
,,,,,,,,,,,,,,,0.461,1.84
,,,,,,,,,,,,,,,0.462,1.88
,,,,,,,,,,,,,,,0.463,1.88
,,,,,,,,,,,,,,,0.464,1.88
,,,,,,,,,,,,,,,0.465,1.88
,,,,,,,,,,,,,,,0.466,1.88
,,,,,,,,,,,,,,,0.467,1.88
,,,,,,,,,,,,,,,0.468,1.92
,,,,,,,,,,,,,,,0.469,1.88
,,,,,,,,,,,,,,,0.47,1.92
,,,,,,,,,,,,,,,0.471,1.96
,,,,,,,,,,,,,,,0.472,1.92
,,,,,,,,,,,,,,,0.473,1.88
,,,,,,,,,,,,,,,0.474,1.96
,,,,,,,,,,,,,,,0.475,1.96
,,,,,,,,,,,,,,,0.476,1.96
,,,,,,,,,,,,,,,0.477,1.92
,,,,,,,,,,,,,,,0.478,1.96
,,,,,,,,,,,,,,,0.479,1.92
,,,,,,,,,,,,,,,0.48,1.92
,,,,,,,,,,,,,,,0.481,1.92
,,,,,,,,,,,,,,,0.482,1.96
,,,,,,,,,,,,,,,0.483,1.96
,,,,,,,,,,,,,,,0.484,1.96
,,,,,,,,,,,,,,,0.485,1.96
,,,,,,,,,,,,,,,0.486,1.96
,,,,,,,,,,,,,,,0.487,1.96
,,,,,,,,,,,,,,,0.488,1.96
,,,,,,,,,,,,,,,0.489,1.96
,,,,,,,,,,,,,,,0.49,1.96
,,,,,,,,,,,,,,,0.491,2
,,,,,,,,,,,,,,,0.492,2
,,,,,,,,,,,,,,,0.493,1.96
,,,,,,,,,,,,,,,0.494,2
,,,,,,,,,,,,,,,0.495,2
,,,,,,,,,,,,,,,0.496,2
,,,,,,,,,,,,,,,0.497,2
,,,,,,,,,,,,,,,0.498,2
,,,,,,,,,,,,,,,0.499,2
,,,,,,,,,,,,,,,0.5,2.04
,,,,,,,,,,,,,,,0.501,2
,,,,,,,,,,,,,,,0.502,2
,,,,,,,,,,,,,,,0.503,2.04
,,,,,,,,,,,,,,,0.504,2.04
,,,,,,,,,,,,,,,0.505,2.04
,,,,,,,,,,,,,,,0.506,2.04
,,,,,,,,,,,,,,,0.507,2.04
,,,,,,,,,,,,,,,0.508,2.04
,,,,,,,,,,,,,,,0.509,2.08
,,,,,,,,,,,,,,,0.51,2.04
,,,,,,,,,,,,,,,0.511,2.04
,,,,,,,,,,,,,,,0.512,2.04
,,,,,,,,,,,,,,,0.513,2.04
,,,,,,,,,,,,,,,0.514,2.04
,,,,,,,,,,,,,,,0.515,2.08
,,,,,,,,,,,,,,,0.516,2.08
,,,,,,,,,,,,,,,0.517,2.08
,,,,,,,,,,,,,,,0.518,2.08
,,,,,,,,,,,,,,,0.519,2.08
,,,,,,,,,,,,,,,0.52,2.08
,,,,,,,,,,,,,,,0.521,2.08
,,,,,,,,,,,,,,,0.522,2.08
,,,,,,,,,,,,,,,0.523,2.08
,,,,,,,,,,,,,,,0.524,2.08
,,,,,,,,,,,,,,,0.525,2.08
,,,,,,,,,,,,,,,0.526,2.08
,,,,,,,,,,,,,,,0.527,2.08
,,,,,,,,,,,,,,,0.528,2.08
,,,,,,,,,,,,,,,0.529,2.12
,,,,,,,,,,,,,,,0.53,2.12
,,,,,,,,,,,,,,,0.531,2.12
,,,,,,,,,,,,,,,0.532,2.12
,,,,,,,,,,,,,,,0.533,2.12
,,,,,,,,,,,,,,,0.534,2.12
,,,,,,,,,,,,,,,0.535,2.12
,,,,,,,,,,,,,,,0.536,2.12
,,,,,,,,,,,,,,,0.537,2.12
,,,,,,,,,,,,,,,0.538,2.12
,,,,,,,,,,,,,,,0.539,2.12
,,,,,,,,,,,,,,,0.54,2.16
,,,,,,,,,,,,,,,0.541,2.16
,,,,,,,,,,,,,,,0.542,2.16
,,,,,,,,,,,,,,,0.543,2.16
,,,,,,,,,,,,,,,0.544,2.16
,,,,,,,,,,,,,,,0.545,2.2
,,,,,,,,,,,,,,,0.546,2.16
,,,,,,,,,,,,,,,0.547,2.2
,,,,,,,,,,,,,,,0.548,2.2
,,,,,,,,,,,,,,,0.549,2.2
,,,,,,,,,,,,,,,0.55,2.16
,,,,,,,,,,,,,,,0.551,2.2
,,,,,,,,,,,,,,,0.552,2.2
,,,,,,,,,,,,,,,0.553,2.2
,,,,,,,,,,,,,,,0.554,2.2
,,,,,,,,,,,,,,,0.555,2.2
,,,,,,,,,,,,,,,0.556,2.2
,,,,,,,,,,,,,,,0.557,2.2
,,,,,,,,,,,,,,,0.558,2.2
,,,,,,,,,,,,,,,0.559,2.2
,,,,,,,,,,,,,,,0.56,2.24
,,,,,,,,,,,,,,,0.561,2.2
,,,,,,,,,,,,,,,0.562,2.24
,,,,,,,,,,,,,,,0.563,2.24
,,,,,,,,,,,,,,,0.564,2.24
,,,,,,,,,,,,,,,0.565,2.24
,,,,,,,,,,,,,,,0.566,2.24
,,,,,,,,,,,,,,,0.567,2.24
,,,,,,,,,,,,,,,0.568,2.24
,,,,,,,,,,,,,,,0.569,2.24
,,,,,,,,,,,,,,,0.57,2.28
,,,,,,,,,,,,,,,0.571,2.28
,,,,,,,,,,,,,,,0.572,2.28
,,,,,,,,,,,,,,,0.573,2.28
,,,,,,,,,,,,,,,0.574,2.28
,,,,,,,,,,,,,,,0.575,2.24
,,,,,,,,,,,,,,,0.576,2.28
,,,,,,,,,,,,,,,0.577,2.28
,,,,,,,,,,,,,,,0.578,2.32
,,,,,,,,,,,,,,,0.579,2.28
,,,,,,,,,,,,,,,0.58,2.28
,,,,,,,,,,,,,,,0.581,2.32
,,,,,,,,,,,,,,,0.582,2.28
,,,,,,,,,,,,,,,0.583,2.32
,,,,,,,,,,,,,,,0.584,2.28
,,,,,,,,,,,,,,,0.585,2.32
,,,,,,,,,,,,,,,0.586,2.32
,,,,,,,,,,,,,,,0.587,2.32
,,,,,,,,,,,,,,,0.588,2.32
,,,,,,,,,,,,,,,0.589,2.32
,,,,,,,,,,,,,,,0.59,2.32
,,,,,,,,,,,,,,,0.591,2.32
,,,,,,,,,,,,,,,0.592,2.32
,,,,,,,,,,,,,,,0.593,2.32
,,,,,,,,,,,,,,,0.594,2.32
,,,,,,,,,,,,,,,0.595,2.36
,,,,,,,,,,,,,,,0.596,2.36
,,,,,,,,,,,,,,,0.597,2.36
,,,,,,,,,,,,,,,0.598,2.36
,,,,,,,,,,,,,,,0.599,2.4
,,,,,,,,,,,,,,,0.6,2.32
,,,,,,,,,,,,,,,0.601,2.36
,,,,,,,,,,,,,,,0.602,2.36
,,,,,,,,,,,,,,,0.603,2.36
,,,,,,,,,,,,,,,0.604,2.36
,,,,,,,,,,,,,,,0.605,2.4
,,,,,,,,,,,,,,,0.606,2.36
,,,,,,,,,,,,,,,0.607,2.4
,,,,,,,,,,,,,,,0.608,2.4
,,,,,,,,,,,,,,,0.609,2.4
,,,,,,,,,,,,,,,0.61,2.4
,,,,,,,,,,,,,,,0.611,2.4
,,,,,,,,,,,,,,,0.612,2.4
,,,,,,,,,,,,,,,0.613,2.4
,,,,,,,,,,,,,,,0.614,2.4
,,,,,,,,,,,,,,,0.615,2.4
,,,,,,,,,,,,,,,0.616,2.4
,,,,,,,,,,,,,,,0.617,2.4
,,,,,,,,,,,,,,,0.618,2.4
,,,,,,,,,,,,,,,0.619,2.4
,,,,,,,,,,,,,,,0.62,2.4
,,,,,,,,,,,,,,,0.621,2.4
,,,,,,,,,,,,,,,0.622,2.44
,,,,,,,,,,,,,,,0.623,2.44
,,,,,,,,,,,,,,,0.624,2.4
,,,,,,,,,,,,,,,0.625,2.4
,,,,,,,,,,,,,,,0.626,2.4
,,,,,,,,,,,,,,,0.627,2.4
,,,,,,,,,,,,,,,0.628,2.4
,,,,,,,,,,,,,,,0.629,2.4
,,,,,,,,,,,,,,,0.63,2.4
,,,,,,,,,,,,,,,0.631,2.4
,,,,,,,,,,,,,,,0.632,2.4
,,,,,,,,,,,,,,,0.633,2.4
,,,,,,,,,,,,,,,0.634,2.4
,,,,,,,,,,,,,,,0.635,2.44
,,,,,,,,,,,,,,,0.636,2.4
,,,,,,,,,,,,,,,0.637,2.4
,,,,,,,,,,,,,,,0.638,2.44
,,,,,,,,,,,,,,,0.639,2.44
,,,,,,,,,,,,,,,0.64,2.44
,,,,,,,,,,,,,,,0.641,2.44
,,,,,,,,,,,,,,,0.642,2.44
,,,,,,,,,,,,,,,0.643,2.44
,,,,,,,,,,,,,,,0.644,2.4
,,,,,,,,,,,,,,,0.645,2.44
,,,,,,,,,,,,,,,0.646,2.44
,,,,,,,,,,,,,,,0.647,2.44
,,,,,,,,,,,,,,,0.648,2.44
,,,,,,,,,,,,,,,0.649,2.44
,,,,,,,,,,,,,,,0.65,2.44
,,,,,,,,,,,,,,,0.651,2.48
,,,,,,,,,,,,,,,0.652,2.44
,,,,,,,,,,,,,,,0.653,2.44
,,,,,,,,,,,,,,,0.654,2.44
,,,,,,,,,,,,,,,0.655,2.48
,,,,,,,,,,,,,,,0.656,2.48
,,,,,,,,,,,,,,,0.657,2.44
,,,,,,,,,,,,,,,0.658,2.48
,,,,,,,,,,,,,,,0.659,2.44
,,,,,,,,,,,,,,,0.66,2.48
,,,,,,,,,,,,,,,0.661,2.48
,,,,,,,,,,,,,,,0.662,2.48
,,,,,,,,,,,,,,,0.663,2.48
,,,,,,,,,,,,,,,0.664,2.48
,,,,,,,,,,,,,,,0.665,2.48
,,,,,,,,,,,,,,,0.666,2.48
,,,,,,,,,,,,,,,0.667,2.48
,,,,,,,,,,,,,,,0.668,2.52
,,,,,,,,,,,,,,,0.669,2.52
,,,,,,,,,,,,,,,0.67,2.48
,,,,,,,,,,,,,,,0.671,2.52
,,,,,,,,,,,,,,,0.672,2.52
,,,,,,,,,,,,,,,0.673,2.52
,,,,,,,,,,,,,,,0.674,2.52
,,,,,,,,,,,,,,,0.675,2.52
,,,,,,,,,,,,,,,0.676,2.52
,,,,,,,,,,,,,,,0.677,2.48
,,,,,,,,,,,,,,,0.678,2.48
,,,,,,,,,,,,,,,0.679,2.52
,,,,,,,,,,,,,,,0.68,2.52
,,,,,,,,,,,,,,,0.681,2.52
,,,,,,,,,,,,,,,0.682,2.52
,,,,,,,,,,,,,,,0.683,2.52
,,,,,,,,,,,,,,,0.684,2.52
,,,,,,,,,,,,,,,0.685,2.52
,,,,,,,,,,,,,,,0.686,2.56
,,,,,,,,,,,,,,,0.687,2.52
