  Measurement Number     Measurement type
                   1                DC IV

      Measurement ID             SeriesID
       739662.667572                    0

         MeasureMode                Bias1                Bias2
                   2                   -1                    1

                Step  Positive compliance  Negative compliance
                0.01                  0.1                  0.1

  RealMeasuredPoints
                 404

        Bias        Current     Resistance
-8.4000e-01   -2.5436e-05   3.3025e+04
-8.3000e-01   -2.5113e-05   3.3051e+04
-8.2000e-01   -2.4789e-05   3.3079e+04
-8.1000e-01   -2.4466e-05   3.3107e+04
-8.0000e-01   -2.4145e-05   3.3133e+04
-7.9000e-01   -2.3824e-05   3.3160e+04
-7.8000e-01   -2.3506e-05   3.3182e+04
-7.7000e-01   -2.3187e-05   3.3209e+04
-7.6000e-01   -2.2868e-05   3.3235e+04
-7.5000e-01   -2.2551e-05   3.3258e+04
-7.4000e-01   -2.2235e-05   3.3281e+04
-7.3000e-01   -2.1919e-05   3.3305e+04
-7.2000e-01   -2.1606e-05   3.3323e+04
-7.1000e-01   -2.1294e-05   3.3343e+04
-7.0000e-01   -2.0981e-05   3.3364e+04
-6.9000e-01   -2.0669e-05   3.3383e+04
-6.8000e-01   -2.0357e-05   3.3404e+04
-6.7000e-01   -2.0047e-05   3.3421e+04
-6.6000e-01   -1.9739e-05   3.3436e+04
-6.5000e-01   -1.9433e-05   3.3448e+04
-6.4000e-01   -1.9127e-05   3.3461e+04
-6.3000e-01   -1.8821e-05   3.3473e+04
-6.2000e-01   -1.8515e-05   3.3485e+04
-6.1000e-01   -1.8212e-05   3.3495e+04
-6.0000e-01   -1.7911e-05   3.3499e+04
-5.9000e-01   -1.7610e-05   3.3504e+04
-5.8000e-01   -1.7309e-05   3.3509e+04
-5.7000e-01   -1.7010e-05   3.3509e+04
-5.6000e-01   -1.6713e-05   3.3507e+04
-5.5000e-01   -1.6415e-05   3.3506e+04
-5.4000e-01   -1.6119e-05   3.3501e+04
-5.3000e-01   -1.5826e-05   3.3490e+04
-5.2000e-01   -1.5530e-05   3.3483e+04
-5.1000e-01   -1.5241e-05   3.3463e+04
-5.0000e-01   -1.4949e-05   3.3448e+04
-4.9000e-01   -1.4658e-05   3.3429e+04
-4.8000e-01   -1.4369e-05   3.3406e+04
-4.7000e-01   -1.4083e-05   3.3374e+04
-4.6000e-01   -1.3796e-05   3.3344e+04
-4.5000e-01   -1.3511e-05   3.3307e+04
-4.4000e-01   -1.3226e-05   3.3268e+04
-4.3000e-01   -1.2945e-05   3.3218e+04
-4.2000e-01   -1.2663e-05   3.3167e+04
-4.1000e-01   -1.2382e-05   3.3112e+04
-4.0000e-01   -1.2103e-05   3.3050e+04
-3.9000e-01   -1.1826e-05   3.2979e+04
-3.8000e-01   -1.1549e-05   3.2904e+04
-3.7000e-01   -1.1273e-05   3.2822e+04
-3.6000e-01   -1.0999e-05   3.2731e+04
-3.5000e-01   -1.0728e-05   3.2626e+04
-3.4000e-01   -1.0456e-05   3.2517e+04
-3.3000e-01   -1.0185e-05   3.2400e+04
-3.2000e-01   -9.9167e-06   3.2269e+04
-3.1000e-01   -9.6500e-06   3.2124e+04
-3.0000e-01   -9.3871e-06   3.1959e+04
-2.9000e-01   -9.1225e-06   3.1790e+04
-2.8000e-01   -8.8596e-06   3.1604e+04
-2.7000e-01   -8.5979e-06   3.1403e+04
-2.6000e-01   -8.3381e-06   3.1182e+04
-2.5000e-01   -8.0812e-06   3.0936e+04
-2.4000e-01   -7.8250e-06   3.0671e+04
-2.3000e-01   -7.5700e-06   3.0383e+04
-2.2000e-01   -7.3157e-06   3.0072e+04
-2.1000e-01   -7.0645e-06   2.9726e+04
-2.0000e-01   -6.8159e-06   2.9343e+04
-1.9000e-01   -6.5675e-06   2.8930e+04
-1.8000e-01   -6.3203e-06   2.8480e+04
-1.7000e-01   -6.0750e-06   2.7984e+04
-1.6000e-01   -5.8302e-06   2.7443e+04
-1.5000e-01   -5.5896e-06   2.6835e+04
-1.4000e-01   -5.3480e-06   2.6178e+04
-1.3000e-01   -5.1064e-06   2.5458e+04
-1.2000e-01   -4.8644e-06   2.4669e+04
-1.1000e-01   -4.6218e-06   2.3800e+04
-1.0000e-01   -4.3762e-06   2.2851e+04
-9.0000e-02   -4.1290e-06   2.1797e+04
-8.0000e-02   -3.8732e-06   2.0655e+04
-7.0000e-02   -3.6072e-06   1.9405e+04
-6.0000e-02   -3.3277e-06   1.8030e+04
-5.0000e-02   -3.0286e-06   1.6509e+04
-4.0000e-02   -2.7049e-06   1.4788e+04
-3.0000e-02   -2.3420e-06   1.2809e+04
-2.0000e-02   -1.9297e-06   1.0364e+04
-1.0000e-02   -1.4533e-06   6.8810e+03
0.0000e+00   -8.9242e-07   -0.0000e+00
0.0000e+00   -8.8757e-07   -0.0000e+00
1.0000e-02   -2.3009e-07   -4.3460e+04
2.0000e-02   5.6061e-07   3.5676e+04
3.0000e-02   1.5052e-06   1.9931e+04
4.0000e-02   2.6362e-06   1.5173e+04
5.0000e-02   3.9662e-06   1.2607e+04
6.0000e-02   5.5426e-06   1.0825e+04
7.0000e-02   7.3816e-06   9.4831e+03
8.0000e-02   9.4804e-06   8.4384e+03
9.0000e-02   1.1884e-05   7.5730e+03
1.0000e-01   1.4588e-05   6.8550e+03
1.1000e-01   1.7597e-05   6.2510e+03
1.2000e-01   2.0875e-05   5.7485e+03
1.3000e-01   2.4471e-05   5.3125e+03
1.4000e-01   2.8346e-05   4.9390e+03
1.5000e-01   3.2492e-05   4.6165e+03
1.6000e-01   3.6862e-05   4.3405e+03
1.7000e-01   4.1510e-05   4.0954e+03
1.8000e-01   4.6389e-05   3.8802e+03
1.9000e-01   5.1486e-05   3.6903e+03
2.0000e-01   5.6744e-05   3.5246e+03
2.1000e-01   6.2237e-05   3.3742e+03
2.2000e-01   6.7907e-05   3.2397e+03
2.3000e-01   7.3746e-05   3.1188e+03
2.4000e-01   7.9697e-05   3.0114e+03
2.5000e-01   8.5838e-05   2.9125e+03
2.6000e-01   9.2119e-05   2.8224e+03
2.7000e-01   9.8480e-05   2.7417e+03
2.8000e-01   1.0501e-04   2.6664e+03
2.9000e-01   1.1165e-04   2.5973e+03
3.0000e-01   1.1830e-04   2.5359e+03
3.1000e-01   1.2511e-04   2.4779e+03
3.2000e-01   1.3206e-04   2.4231e+03
3.3000e-01   1.3910e-04   2.3724e+03
3.4000e-01   1.4622e-04   2.3253e+03
3.5000e-01   1.5343e-04   2.2811e+03
3.6000e-01   1.6067e-04   2.2407e+03
3.7000e-01   1.6803e-04   2.2020e+03
3.8000e-01   1.7545e-04   2.1659e+03
3.9000e-01   1.8295e-04   2.1318e+03
4.0000e-01   1.9050e-04   2.0998e+03
4.1000e-01   1.9813e-04   2.0694e+03
4.2000e-01   2.0574e-04   2.0414e+03
4.3000e-01   2.1348e-04   2.0143e+03
4.4000e-01   2.2126e-04   1.9886e+03
4.5000e-01   2.2911e-04   1.9642e+03
4.6000e-01   2.3697e-04   1.9411e+03
4.7000e-01   2.4486e-04   1.9195e+03
4.8000e-01   2.5283e-04   1.8985e+03
4.9000e-01   2.6085e-04   1.8785e+03
5.0000e-01   2.6891e-04   1.8593e+03
5.1000e-01   2.7701e-04   1.8411e+03
5.2000e-01   2.8510e-04   1.8239e+03
5.3000e-01   2.9328e-04   1.8072e+03
5.4000e-01   3.0149e-04   1.7911e+03
5.5000e-01   3.0975e-04   1.7756e+03
5.6000e-01   3.1802e-04   1.7609e+03
5.7000e-01   3.2627e-04   1.7470e+03
5.8000e-01   3.3462e-04   1.7333e+03
5.9000e-01   3.4300e-04   1.7201e+03
6.0000e-01   3.5141e-04   1.7074e+03
6.1000e-01   3.5984e-04   1.6952e+03
6.2000e-01   3.6825e-04   1.6836e+03
6.3000e-01   3.7674e-04   1.6722e+03
6.4000e-01   3.8526e-04   1.6612e+03
6.5000e-01   3.9379e-04   1.6506e+03
6.6000e-01   4.0230e-04   1.6406e+03
6.7000e-01   4.1089e-04   1.6306e+03
6.8000e-01   4.1951e-04   1.6209e+03
6.9000e-01   4.2816e-04   1.6116e+03
7.0000e-01   4.3674e-04   1.6028e+03
7.1000e-01   4.4542e-04   1.5940e+03
7.2000e-01   4.5413e-04   1.5855e+03
7.3000e-01   4.6284e-04   1.5772e+03
7.4000e-01   4.7151e-04   1.5694e+03
7.5000e-01   4.8027e-04   1.5616e+03
7.6000e-01   4.8905e-04   1.5540e+03
7.7000e-01   4.9783e-04   1.5467e+03
7.8000e-01   5.0659e-04   1.5397e+03
7.9000e-01   5.1540e-04   1.5328e+03
8.0000e-01   5.2426e-04   1.5260e+03
8.1000e-01   5.3312e-04   1.5194e+03
8.2000e-01   5.4194e-04   1.5131e+03
8.3000e-01   5.5083e-04   1.5068e+03
8.4000e-01   5.5975e-04   1.5007e+03
8.5000e-01   5.6860e-04   1.4949e+03
8.6000e-01   5.7754e-04   1.4891e+03
8.7000e-01   5.8650e-04   1.4834e+03
8.8000e-01   5.9546e-04   1.4778e+03
8.9000e-01   6.0438e-04   1.4726e+03
9.0000e-01   6.1338e-04   1.4673e+03
9.1000e-01   6.2239e-04   1.4621e+03
9.2000e-01   6.3141e-04   1.4571e+03
9.3000e-01   6.4044e-04   1.4521e+03
9.4000e-01   6.4940e-04   1.4475e+03
9.5000e-01   6.5846e-04   1.4428e+03
9.6000e-01   6.6752e-04   1.4382e+03
9.7000e-01   6.7659e-04   1.4337e+03
9.8000e-01   6.8567e-04   1.4293e+03
9.9000e-01   6.9471e-04   1.4251e+03
1.0000e+00   7.0381e-04   1.4208e+03
1.0000e+00   7.0381e-04   1.4208e+03
9.9000e-01   6.9471e-04   1.4250e+03
9.8000e-01   6.8568e-04   1.4292e+03
9.7000e-01   6.7660e-04   1.4336e+03
9.6000e-01   6.6752e-04   1.4382e+03
9.5000e-01   6.5847e-04   1.4427e+03
9.4000e-01   6.4941e-04   1.4475e+03
9.3000e-01   6.4044e-04   1.4521e+03
9.2000e-01   6.3142e-04   1.4570e+03
9.1000e-01   6.2241e-04   1.4621e+03
9.0000e-01   6.1339e-04   1.4673e+03
8.9000e-01   6.0439e-04   1.4726e+03
8.8000e-01   5.9548e-04   1.4778e+03
8.7000e-01   5.8651e-04   1.4834e+03
8.6000e-01   5.7755e-04   1.4890e+03
8.5000e-01   5.6862e-04   1.4948e+03
8.4000e-01   5.5976e-04   1.5006e+03
8.3000e-01   5.5085e-04   1.5068e+03
8.2000e-01   5.4195e-04   1.5131e+03
8.1000e-01   5.3314e-04   1.5193e+03
8.0000e-01   5.2428e-04   1.5259e+03
7.9000e-01   5.1542e-04   1.5327e+03
