  Measurement Number     Measurement type
                   4           CVSweepNew

      Measurement ID             SeriesID
       739662.665387                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3                 1000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
7.3354e-01 3.2682e+04 -5.5310e+01 6.9792e-03 1.0000e+03
7.4444e-01 3.2572e+04 -4.5544e+01 6.9791e-03 1.0000e+03
7.5438e-01 3.2476e+04 -4.9778e+01 6.9797e-03 1.0000e+03
7.6445e-01 3.2384e+04 -5.8858e+01 6.9790e-03 1.0000e+03
7.7438e-01 3.2280e+04 -6.0320e+01 6.9781e-03 1.0000e+03
7.8416e-01 3.2201e+04 -7.3475e+01 6.9788e-03 1.0000e+03
7.9413e-01 3.2105e+04 -6.1530e+01 6.9785e-03 1.0000e+03
8.0414e-01 3.2027e+04 -6.5991e+01 6.9796e-03 1.0000e+03
8.1403e-01 3.1916e+04 -3.6321e+01 6.9789e-03 1.0000e+03
8.2390e-01 3.1876e+04 -8.3473e+01 6.9789e-03 1.0000e+03
8.3418e-01 3.1767e+04 -4.4513e+01 6.9786e-03 1.0000e+03
8.4409e-01 3.1687e+04 -1.6457e+01 6.9794e-03 1.0000e+03
8.5398e-01 3.1623e+04 -5.8998e+01 6.9794e-03 1.0000e+03
8.6400e-01 3.1508e+04 -5.3303e+01 6.9793e-03 1.0000e+03
8.7375e-01 3.1446e+04 -5.0117e+01 6.9800e-03 1.0000e+03
8.8381e-01 3.1396e+04 -5.8909e+01 6.9783e-03 1.0000e+03
8.9394e-01 3.1292e+04 -4.9492e+01 6.9795e-03 1.0000e+03
9.0374e-01 3.1239e+04 -7.1873e+01 6.9785e-03 1.0000e+03
9.1366e-01 3.1171e+04 -7.1775e+01 6.9784e-03 1.0000e+03
9.2367e-01 3.1074e+04 -4.1059e+01 6.9780e-03 1.0000e+03
9.3353e-01 3.1001e+04 -4.6793e+01 6.9777e-03 1.0000e+03
9.4349e-01 3.0943e+04 -4.4757e+01 6.9786e-03 1.0000e+03
9.5344e-01 3.0852e+04 -7.1002e+01 6.9785e-03 1.0000e+03
9.6358e-01 3.0796e+04 -5.1860e+01 6.9768e-03 1.0000e+03
9.7342e-01 3.0719e+04 -4.2410e+01 6.9779e-03 1.0000e+03
9.8333e-01 3.0651e+04 -6.7485e+01 6.9773e-03 1.0000e+03
9.9438e-01 3.0601e+04 -5.5919e+01 6.9792e-03 1.0000e+03
1.0042e+00 3.0542e+04 -5.2949e+01 6.9774e-03 1.0000e+03
1.0043e+00 3.0545e+04 -5.2530e+01 6.9787e-03 1.0000e+03
9.9429e-01 3.0578e+04 -5.0075e+01 6.9780e-03 1.0000e+03
9.8335e-01 3.0673e+04 -4.0617e+01 6.9783e-03 1.0000e+03
