,,,T,V
,,,-0.168,-0.02
,,,-0.166,-0.02
,,,-0.164,-0.02
,,,-0.162,-0.02
,,,-0.16,0
,,,-0.158,-0.02
,,,-0.156,0
,,,-0.154,-0.02
,,,-0.152,0
,,,-0.15,0
,,,-0.148,-0.02
,,,-0.146,-0.04
,,,-0.144,-0.02
,,,-0.142,-0.02
,,,-0.14,0
,,,-0.138,-0.04
,,,-0.136,-0.02
,,,-0.134,-0.04
,,,-0.132,-0.02
,,,-0.13,-0.02
,,,-0.128,-0.02
,,,-0.126,0
,,,-0.124,-0.02
,,,-0.122,-0.02
,,,-0.12,-0.02
,,,-0.118,-0.02
,,,-0.116,0
,,,-0.114,0
,,,-0.112,-0.02
,,,-0.11,-0.02
,,,-0.108,-0.02
,,,-0.106,-0.02
,,,-0.104,-0.02
,,,-0.102,-0.02
,,,-0.1,-0.02
,,,-0.098,0
,,,-0.096,-0.02
,,,-0.094,-0.02
,,,-0.092,-0.02
,,,-0.09,-0.02
,,,-0.088,-0.02
,,,-0.086,-0.02
,,,-0.084,-0.02
,,,-0.082,0
,,,-0.08,-0.02
,,,-0.078,-0.02
,,,-0.076,0
,,,-0.074,0
,,,-0.072,-0.02
,,,-0.07,-0.02
,,,-0.068,-0.02
,,,-0.066,-0.02
,,,-0.064,0
,,,-0.062,-0.02
,,,-0.06,-0.02
,,,-0.058,-0.02
,,,-0.056,-0.02
,,,-0.054,-0.02
,,,-0.052,0
,,,-0.05,-0.02
,,,-0.048,-0.02
,,,-0.046,-0.02
,,,-0.044,-0.02
,,,-0.042,-0.04
,,,-0.04,-0.02
,,,-0.038,-0.04
,,,-0.036,0
,,,-0.034,0
,,,-0.032,-0.02
,,,-0.03,-0.02
,,,-0.028,0
,,,-0.026,-0.02
,,,-0.024,-0.02
,,,-0.022,-0.02
,,,-0.02,-0.02
,,,-0.018,-0.02
,,,-0.016,-0.02
,,,-0.014,-0.02
,,,-0.012,0
,,,-0.01,-0.02
,,,-0.008,0
,,,-0.006,-0.02
,,,-0.004,-0.02
,,,-0.002,-0.02
,,,0,-0.02
,,,0.002,-0.02
,,,0.004,-0.02
,,,0.006,-0.02
,,,0.008,-0.02
,,,0.01,-0.02
,,,0.012,-0.02
,,,0.014,-0.02
,,,0.016,-0.02
,,,0.018,-0.02
,,,0.02,0
,,,0.022,-0.02
,,,0.024,0
,,,0.026,-0.02
,,,0.028,-0.02
,,,0.03,-0.02
,,,0.032,-0.02
,,,0.034,0
,,,0.036,0
,,,0.038,-0.02
,,,0.04,-0.02
,,,0.042,0
,,,0.044,-0.02
,,,0.046,-0.02
,,,0.048,-0.02
,,,0.05,-0.02
,,,0.052,-0.02
,,,0.054,-0.02
,,,0.056,-0.02
,,,0.058,-0.02
,,,0.06,-0.02
,,,0.062,-0.02
,,,0.064,0
,,,0.066,-0.02
,,,0.068,-0.04
,,,0.07,-0.02
,,,0.072,0
,,,0.074,-0.02
,,,0.076,-0.02
,,,0.078,-0.02
,,,0.08,0
,,,0.082,0
,,,0.084,0
,,,0.086,0
,,,0.088,-0.02
,,,0.09,-0.02
,,,0.092,-0.02
,,,0.094,-0.02
,,,0.096,-0.02
,,,0.098,-0.02
,,,0.1,-0.02
,,,0.102,0
,,,0.104,-0.02
,,,0.106,-0.02
,,,0.108,0.02
,,,0.11,-0.04
,,,0.112,0
,,,0.114,0
,,,0.116,-0.02
,,,0.118,-0.02
,,,0.12,-0.02
,,,0.122,0
,,,0.124,0
,,,0.126,-0.02
,,,0.128,-0.02
,,,0.13,0
,,,0.132,-0.02
,,,0.134,-0.02
,,,0.136,-0.02
,,,0.138,0
,,,0.14,-0.02
,,,0.142,-0.02
,,,0.144,0
,,,0.146,0.02
,,,0.148,-0.02
,,,0.15,-0.02
,,,0.152,0
,,,0.154,0
,,,0.156,0
,,,0.158,0
,,,0.16,0
,,,0.162,0
,,,0.164,0
,,,0.166,0.02
,,,0.168,0
,,,0.17,0.02
,,,0.172,0.02
,,,0.174,0
,,,0.176,0.02
,,,0.178,0.02
,,,0.18,0.02
,,,0.182,0
,,,0.184,0.04
,,,0.186,0.02
,,,0.188,0.04
,,,0.19,0.02
,,,0.192,0.02
,,,0.194,0.06
,,,0.196,0.04
,,,0.198,0.04
,,,0.2,0.04
,,,0.202,0.06
,,,0.204,0.04
,,,0.206,0.06
,,,0.208,0.06
,,,0.21,0.04
,,,0.212,0.06
,,,0.214,0.08
,,,0.216,0.06
,,,0.218,0.08
,,,0.22,0.08
,,,0.222,0.08
,,,0.224,0.08
,,,0.226,0.1
,,,0.228,0.1
,,,0.23,0.1
,,,0.232,0.12
,,,0.234,0.1
,,,0.236,0.1
,,,0.238,0.12
,,,0.24,0.12
,,,0.242,0.14
,,,0.244,0.14
,,,0.246,0.14
,,,0.248,0.12
,,,0.25,0.14
,,,0.252,0.14
,,,0.254,0.14
,,,0.256,0.14
,,,0.258,0.14
,,,0.26,0.18
,,,0.262,0.18
,,,0.264,0.18
,,,0.266,0.18
,,,0.268,0.18
,,,0.27,0.18
,,,0.272,0.18
,,,0.274,0.2
,,,0.276,0.2
,,,0.278,0.2
,,,0.28,0.2
,,,0.282,0.2
,,,0.284,0.22
,,,0.286,0.22
,,,0.288,0.22
,,,0.29,0.24
,,,0.292,0.22
,,,0.294,0.24
,,,0.296,0.26
,,,0.298,0.24
,,,0.3,0.26
,,,0.302,0.26
,,,0.304,0.28
,,,0.306,0.28
,,,0.308,0.26
,,,0.31,0.28
,,,0.312,0.28
,,,0.314,0.28
,,,0.316,0.28
,,,0.318,0.3
,,,0.32,0.3
,,,0.322,0.32
,,,0.324,0.32
,,,0.326,0.32
,,,0.328,0.34
,,,0.33,0.32
,,,0.332,0.34
,,,0.334,0.34
,,,0.336,0.36
,,,0.338,0.34
,,,0.34,0.36
,,,0.342,0.36
,,,0.344,0.34
,,,0.346,0.36
,,,0.348,0.36
,,,0.35,0.36
,,,0.352,0.38
,,,0.354,0.36
,,,0.356,0.38
,,,0.358,0.4
,,,0.36,0.4
,,,0.362,0.4
,,,0.364,0.44
,,,0.366,0.42
,,,0.368,0.42
,,,0.37,0.46
,,,0.372,0.42
,,,0.374,0.44
,,,0.376,0.46
,,,0.378,0.48
,,,0.38,0.46
,,,0.382,0.48
,,,0.384,0.5
,,,0.386,0.48
,,,0.388,0.5
,,,0.39,0.52
,,,0.392,0.52
,,,0.394,0.52
,,,0.396,0.52
,,,0.398,0.54
,,,0.4,0.56
,,,0.402,0.6
,,,0.404,0.6
,,,0.406,0.58
,,,0.408,0.56
,,,0.41,0.58
,,,0.412,0.58
,,,0.414,0.58
,,,0.416,0.58
,,,0.418,0.6
,,,0.42,0.6
,,,0.422,0.6
,,,0.424,0.62
,,,0.426,0.62
,,,0.428,0.64
,,,0.43,0.6
,,,0.432,0.6
,,,0.434,0.62
,,,0.436,0.6
,,,0.438,0.62
,,,0.44,0.64
,,,0.442,0.64
,,,0.444,0.66
,,,0.446,0.64
,,,0.448,0.66
,,,0.45,0.66
,,,0.452,0.66
,,,0.454,0.68
,,,0.456,0.66
,,,0.458,0.7
,,,0.46,0.7
,,,0.462,0.7
,,,0.464,0.72
,,,0.466,0.72
,,,0.468,0.72
,,,0.47,0.72
,,,0.472,0.72
,,,0.474,0.72
,,,0.476,0.74
,,,0.478,0.74
,,,0.48,0.74
,,,0.482,0.76
,,,0.484,0.76
,,,0.486,0.74
,,,0.488,0.76
,,,0.49,0.76
,,,0.492,0.76
,,,0.494,0.76
,,,0.496,0.78
,,,0.498,0.78
,,,0.5,0.78
,,,0.502,0.8
,,,0.504,0.8
,,,0.506,0.82
,,,0.508,0.82
,,,0.51,0.82
,,,0.512,0.82
,,,0.514,0.82
,,,0.516,0.84
,,,0.518,0.82
,,,0.52,0.82
,,,0.522,0.86
,,,0.524,0.84
,,,0.526,0.84
,,,0.528,0.88
,,,0.53,0.88
,,,0.532,0.86
,,,0.534,0.86
,,,0.536,0.9
,,,0.538,0.88
,,,0.54,0.86
,,,0.542,0.88
,,,0.544,0.88
,,,0.546,0.88
,,,0.548,0.88
,,,0.55,0.9
,,,0.552,0.92
,,,0.554,0.9
,,,0.556,0.94
,,,0.558,0.94
,,,0.56,0.92
,,,0.562,0.92
,,,0.564,0.94
,,,0.566,0.96
,,,0.568,0.98
,,,0.57,0.98
,,,0.572,0.96
,,,0.574,0.96
,,,0.576,0.98
,,,0.578,0.96
,,,0.58,1
,,,0.582,0.96
,,,0.584,0.94
,,,0.586,0.96
,,,0.588,0.96
,,,0.59,0.98
,,,0.592,0.98
,,,0.594,0.98
,,,0.596,0.96
,,,0.598,0.96
,,,0.6,1
,,,0.602,1
,,,0.604,0.98
,,,0.606,0.98
,,,0.608,0.98
,,,0.61,0.98
,,,0.612,0.98
,,,0.614,1
,,,0.616,1
,,,0.618,1
,,,0.62,1
,,,0.622,1.02
,,,0.624,1
,,,0.626,1
,,,0.628,1.02
,,,0.63,1.02
,,,0.632,1.04
,,,0.634,1.04
,,,0.636,1.02
,,,0.638,1.04
,,,0.64,1.02
,,,0.642,1.04
,,,0.644,1.06
,,,0.646,1.06
,,,0.648,1.06
,,,0.65,1.06
,,,0.652,1.06
,,,0.654,1.06
,,,0.656,1.1
,,,0.658,1.1
,,,0.66,1.12
,,,0.662,1.1
,,,0.664,1.14
,,,0.666,1.16
,,,0.668,1.14
,,,0.67,1.16
,,,0.672,1.18
,,,0.674,1.16
,,,0.676,1.16
,,,0.678,1.14
,,,0.68,1.18
,,,0.682,1.18
,,,0.684,1.18
,,,0.686,1.18
,,,0.688,1.16
,,,0.69,1.16
,,,0.692,1.16
,,,0.694,1.18
,,,0.696,1.2
,,,0.698,1.2
,,,0.7,1.2
,,,0.702,1.16
,,,0.704,1.2
,,,0.706,1.2
,,,0.708,1.16
,,,0.71,1.16
,,,0.712,1.18
,,,0.714,1.2
,,,0.716,1.2
,,,0.718,1.2
,,,0.72,1.18
,,,0.722,1.2
,,,0.724,1.22
,,,0.726,1.22
,,,0.728,1.24
,,,0.73,1.22
,,,0.732,1.22
,,,0.734,1.22
,,,0.736,1.24
,,,0.738,1.18
,,,0.74,1.22
,,,0.742,1.2
,,,0.744,1.24
,,,0.746,1.2
,,,0.748,1.24
,,,0.75,1.24
,,,0.752,1.24
,,,0.754,1.24
,,,0.756,1.26
,,,0.758,1.28
,,,0.76,1.26
,,,0.762,1.24
,,,0.764,1.28
,,,0.766,1.28
,,,0.768,1.28
,,,0.77,1.28
,,,0.772,1.26
,,,0.774,1.26
,,,0.776,1.26
,,,0.778,1.3
,,,0.78,1.3
,,,0.782,1.32
,,,0.784,1.3
,,,0.786,1.32
,,,0.788,1.32
,,,0.79,1.32
,,,0.792,1.3
,,,0.794,1.32
,,,0.796,1.32
,,,0.798,1.34
,,,0.8,1.32
,,,0.802,1.32
,,,0.804,1.34
,,,0.806,1.32
,,,0.808,1.34
,,,0.81,1.32
,,,0.812,1.34
,,,0.814,1.32
,,,0.816,1.38
,,,0.818,1.32
,,,0.82,1.38
,,,0.822,1.36
,,,0.824,1.4
,,,0.826,1.38
,,,0.828,1.4
,,,0.83,1.4
,,,0.832,1.38
,,,0.834,1.4
,,,0.836,1.4
,,,0.838,1.4
,,,0.84,1.38
,,,0.842,1.42
,,,0.844,1.4
,,,0.846,1.46
,,,0.848,1.4
,,,0.85,1.46
,,,0.852,1.42
,,,0.854,1.44
,,,0.856,1.46
,,,0.858,1.44
,,,0.86,1.46
,,,0.862,1.44
,,,0.864,1.48
,,,0.866,1.44
,,,0.868,1.48
,,,0.87,1.44
,,,0.872,1.46
,,,0.874,1.44
,,,0.876,1.44
,,,0.878,1.44
,,,0.88,1.46
,,,0.882,1.48
,,,0.884,1.42
,,,0.886,1.48
,,,0.888,1.46
,,,0.89,1.5
,,,0.892,1.46
,,,0.894,1.5
,,,0.896,1.48
,,,0.898,1.48
,,,0.9,1.48
,,,0.902,1.48
,,,0.904,1.48
,,,0.906,1.44
,,,0.908,1.48
,,,0.91,1.44
,,,0.912,1.48
,,,0.914,1.44
,,,0.916,1.46
,,,0.918,1.46
,,,0.92,1.46
,,,0.922,1.5
,,,0.924,1.48
,,,0.926,1.5
,,,0.928,1.46
,,,0.93,1.54
,,,0.932,1.5
,,,0.934,1.54
,,,0.936,1.52
,,,0.938,1.56
,,,0.94,1.52
,,,0.942,1.54
,,,0.944,1.58
,,,0.946,1.54
,,,0.948,1.6
,,,0.95,1.56
,,,0.952,1.58
,,,0.954,1.56
,,,0.956,1.58
,,,0.958,1.58
,,,0.96,1.58
,,,0.962,1.62
,,,0.964,1.56
,,,0.966,1.62
,,,0.968,1.56
,,,0.97,1.58
,,,0.972,1.58
,,,0.974,1.56
,,,0.976,1.54
,,,0.978,1.54
,,,0.98,1.56
,,,0.982,1.56
,,,0.984,1.62
,,,0.986,1.62
,,,0.988,1.58
,,,0.99,1.56
,,,0.992,1.54
,,,0.994,1.58
,,,0.996,1.56
,,,0.998,1.6
,,,1,1.56
,,,1.002,1.6
,,,1.004,1.56
,,,1.006,1.6
,,,1.008,1.58
,,,1.01,1.56
,,,1.012,1.58
,,,1.014,1.54
,,,1.016,1.58
,,,1.018,1.54
,,,1.02,1.6
,,,1.022,1.58
,,,1.024,1.58
,,,1.026,1.58
,,,1.028,1.56
,,,1.03,1.58
,,,1.032,1.56
,,,1.034,1.56
,,,1.036,1.56
,,,1.038,1.56
,,,1.04,1.56
,,,1.042,1.56
,,,1.044,1.58
,,,1.046,1.56
,,,1.048,1.58
,,,1.05,1.52
,,,1.052,1.52
,,,1.054,1.54
,,,1.056,1.54
,,,1.058,1.54
,,,1.06,1.5
,,,1.062,1.52
,,,1.064,1.54
,,,1.066,1.54
,,,1.068,1.54
,,,1.07,1.56
,,,1.072,1.58
,,,1.074,1.54
,,,1.076,1.54
,,,1.078,1.54
,,,1.08,1.54
,,,1.082,1.54
,,,1.084,1.54
,,,1.086,1.54
,,,1.088,1.54
,,,1.09,1.54
,,,1.092,1.54
,,,1.094,1.52
,,,1.096,1.54
,,,1.098,1.54
,,,1.1,1.54
,,,1.102,1.5
,,,1.104,1.5
,,,1.106,1.5
,,,1.108,1.5
,,,1.11,1.5
,,,1.112,1.52
,,,1.114,1.52
,,,1.116,1.48
,,,1.118,1.48
,,,1.12,1.46
,,,1.122,1.46
,,,1.124,1.48
,,,1.126,1.48
,,,1.128,1.48
,,,1.13,1.48
,,,1.132,1.48
,,,1.134,1.46
,,,1.136,1.48
,,,1.138,1.46
,,,1.14,1.46
,,,1.142,1.48
,,,1.144,1.44
,,,1.146,1.44
,,,1.148,1.44
,,,1.15,1.44
,,,1.152,1.44
,,,1.154,1.44
,,,1.156,1.44
,,,1.158,1.42
,,,1.16,1.44
,,,1.162,1.42
,,,1.164,1.42
,,,1.166,1.46
,,,1.168,1.46
,,,1.17,1.44
,,,1.172,1.46
,,,1.174,1.44
,,,1.176,1.44
,,,1.178,1.44
,,,1.18,1.44
,,,1.182,1.48
,,,1.184,1.44
,,,1.186,1.42
,,,1.188,1.42
,,,1.19,1.44
,,,1.192,1.42
,,,1.194,1.44
,,,1.196,1.46
,,,1.198,1.44
,,,1.2,1.48
,,,1.202,1.46
,,,1.204,1.46
,,,1.206,1.46
,,,1.208,1.46
,,,1.21,1.48
,,,1.212,1.48
,,,1.214,1.44
,,,1.216,1.44
,,,1.218,1.44
,,,1.22,1.44
,,,1.222,1.42
,,,1.224,1.44
,,,1.226,1.44
,,,1.228,1.44
,,,1.23,1.44
,,,1.232,1.44
,,,1.234,1.44
,,,1.236,1.44
,,,1.238,1.44
,,,1.24,1.42
,,,1.242,1.44
,,,1.244,1.44
,,,1.246,1.44
,,,1.248,1.4
,,,1.25,1.38
,,,1.252,1.38
,,,1.254,1.38
,,,1.256,1.38
,,,1.258,1.38
,,,1.26,1.38
,,,1.262,1.38
,,,1.264,1.4
,,,1.266,1.38
,,,1.268,1.36
,,,1.27,1.38
,,,1.272,1.38
,,,1.274,1.4
,,,1.276,1.4
,,,1.278,1.4
,,,1.28,1.4
,,,1.282,1.38
,,,1.284,1.38
,,,1.286,1.38
,,,1.288,1.38
,,,1.29,1.38
,,,1.292,1.38
,,,1.294,1.4
,,,1.296,1.38
,,,1.298,1.38
,,,1.3,1.36
,,,1.302,1.38
,,,1.304,1.38
,,,1.306,1.34
,,,1.308,1.38
,,,1.31,1.38
,,,1.312,1.4
,,,1.314,1.4
,,,1.316,1.38
,,,1.318,1.4
,,,1.32,1.38
,,,1.322,1.38
,,,1.324,1.38
,,,1.326,1.38
,,,1.328,1.38
,,,1.33,1.38
,,,1.332,1.38
,,,1.334,1.42
,,,1.336,1.42
,,,1.338,1.4
,,,1.34,1.4
,,,1.342,1.44
,,,1.344,1.42
,,,1.346,1.4
,,,1.348,1.4
,,,1.35,1.38
,,,1.352,1.38
,,,1.354,1.36
,,,1.356,1.38
,,,1.358,1.36
,,,1.36,1.36
,,,1.362,1.38
,,,1.364,1.38
,,,1.366,1.38
,,,1.368,1.4
,,,1.37,1.44
,,,1.372,1.42
,,,1.374,1.44
,,,1.376,1.42
,,,1.378,1.44
,,,1.38,1.44
,,,1.382,1.44
,,,1.384,1.42
,,,1.386,1.44
,,,1.388,1.44
,,,1.39,1.44
,,,1.392,1.44
,,,1.394,1.46
,,,1.396,1.42
,,,1.398,1.44
,,,1.4,1.44
,,,1.402,1.44
,,,1.404,1.44
,,,1.406,1.48
,,,1.408,1.48
,,,1.41,1.48
,,,1.412,1.48
,,,1.414,1.48
,,,1.416,1.48
,,,1.418,1.48
,,,1.42,1.5
,,,1.422,1.48
,,,1.424,1.5
,,,1.426,1.52
,,,1.428,1.48
,,,1.43,1.5
,,,1.432,1.5
,,,1.434,1.48
,,,1.436,1.48
,,,1.438,1.48
,,,1.44,1.48
,,,1.442,1.48
,,,1.444,1.5
,,,1.446,1.5
,,,1.448,1.5
,,,1.45,1.48
,,,1.452,1.46
,,,1.454,1.5
,,,1.456,1.52
,,,1.458,1.52
,,,1.46,1.52
,,,1.462,1.5
,,,1.464,1.56
,,,1.466,1.54
,,,1.468,1.54
,,,1.47,1.54
,,,1.472,1.52
,,,1.474,1.56
,,,1.476,1.52
,,,1.478,1.54
,,,1.48,1.52
,,,1.482,1.54
,,,1.484,1.54
,,,1.486,1.54
,,,1.488,1.52
,,,1.49,1.54
,,,1.492,1.54
,,,1.494,1.54
,,,1.496,1.54
,,,1.498,1.52
,,,1.5,1.52
,,,1.502,1.52
,,,1.504,1.52
,,,1.506,1.54
,,,1.508,1.52
,,,1.51,1.52
,,,1.512,1.52
,,,1.514,1.5
,,,1.516,1.52
,,,1.518,1.52
,,,1.52,1.52
,,,1.522,1.52
,,,1.524,1.54
,,,1.526,1.52
,,,1.528,1.52
,,,1.53,1.52
,,,1.532,1.52
,,,1.534,1.54
,,,1.536,1.54
,,,1.538,1.54
,,,1.54,1.52
,,,1.542,1.54
,,,1.544,1.54
,,,1.546,1.54
,,,1.548,1.54
,,,1.55,1.54
,,,1.552,1.54
,,,1.554,1.54
,,,1.556,1.52
,,,1.558,1.52
,,,1.56,1.54
,,,1.562,1.5
,,,1.564,1.48
,,,1.566,1.5
,,,1.568,1.5
,,,1.57,1.44
,,,1.572,1.44
,,,1.574,1.44
,,,1.576,1.44
,,,1.578,1.44
,,,1.58,1.44
,,,1.582,1.46
,,,1.584,1.44
,,,1.586,1.44
,,,1.588,1.44
,,,1.59,1.44
,,,1.592,1.46
,,,1.594,1.44
,,,1.596,1.46
,,,1.598,1.44
,,,1.6,1.5
,,,1.602,1.48
,,,1.604,1.48
,,,1.606,1.46
,,,1.608,1.46
,,,1.61,1.48
,,,1.612,1.48
,,,1.614,1.46
,,,1.616,1.48
,,,1.618,1.48
,,,1.62,1.5
,,,1.622,1.5
,,,1.624,1.5
,,,1.626,1.52
,,,1.628,1.52
,,,1.63,1.5
,,,1.632,1.5
,,,1.634,1.5
,,,1.636,1.5
,,,1.638,1.5
,,,1.64,1.48
,,,1.642,1.48
,,,1.644,1.48
,,,1.646,1.48
,,,1.648,1.48
,,,1.65,1.48
,,,1.652,1.5
,,,1.654,1.48
,,,1.656,1.48
,,,1.658,1.48
,,,1.66,1.48
,,,1.662,1.44
,,,1.664,1.46
,,,1.666,1.46
,,,1.668,1.48
,,,1.67,1.48
,,,1.672,1.48
,,,1.674,1.44
,,,1.676,1.46
,,,1.678,1.44
,,,1.68,1.44
,,,1.682,1.44
,,,1.684,1.48
,,,1.686,1.48
,,,1.688,1.46
,,,1.69,1.46
,,,1.692,1.5
,,,1.694,1.48
,,,1.696,1.48
,,,1.698,1.5
,,,1.7,1.5
,,,1.702,1.5
,,,1.704,1.5
,,,1.706,1.5
,,,1.708,1.52
,,,1.71,1.52
,,,1.712,1.52
,,,1.714,1.5
,,,1.716,1.48
,,,1.718,1.52
,,,1.72,1.5
,,,1.722,1.52
,,,1.724,1.52
,,,1.726,1.52
,,,1.728,1.52
,,,1.73,1.52
,,,1.732,1.52
,,,1.734,1.5
,,,1.736,1.52
,,,1.738,1.54
,,,1.74,1.5
,,,1.742,1.52
,,,1.744,1.5
,,,1.746,1.48
,,,1.748,1.5
,,,1.75,1.48
,,,1.752,1.52
,,,1.754,1.44
,,,1.756,1.44
,,,1.758,1.46
,,,1.76,1.46
,,,1.762,1.46
,,,1.764,1.48
,,,1.766,1.44
,,,1.768,1.44
,,,1.77,1.42
,,,1.772,1.44
,,,1.774,1.42
,,,1.776,1.38
,,,1.778,1.38
,,,1.78,1.34
,,,1.782,1.3
,,,1.784,1.3
,,,1.786,1.26
,,,1.788,1.2
,,,1.79,1.2
,,,1.792,1.18
,,,1.794,1.14
,,,1.796,1.12
,,,1.798,1.1
,,,1.8,1.06
,,,1.802,1.06
,,,1.804,1.04
,,,1.806,1
,,,1.808,1.04
,,,1.81,1
,,,1.812,1
,,,1.814,0.96
,,,1.816,0.96
,,,1.818,0.96
,,,1.82,0.9
,,,1.822,0.9
,,,1.824,0.9
,,,1.826,0.9
,,,1.828,0.9
,,,1.83,0.88
,,,1.832,0.88
,,,1.834,0.86
,,,1.836,0.84
,,,1.838,0.8
,,,1.84,0.8
,,,1.842,0.78
,,,1.844,0.78
,,,1.846,0.78
,,,1.848,0.76
,,,1.85,0.76
,,,1.852,0.74
,,,1.854,0.72
,,,1.856,0.74
,,,1.858,0.72
,,,1.86,0.7
,,,1.862,0.7
,,,1.864,0.68
,,,1.866,0.68
,,,1.868,0.66
,,,1.87,0.66
,,,1.872,0.62
,,,1.874,0.66
,,,1.876,0.62
,,,1.878,0.64
,,,1.88,0.64
,,,1.882,0.64
,,,1.884,0.58
,,,1.886,0.56
,,,1.888,0.56
,,,1.89,0.54
,,,1.892,0.56
,,,1.894,0.54
,,,1.896,0.54
,,,1.898,0.52
,,,1.9,0.52
,,,1.902,0.52
,,,1.904,0.5
,,,1.906,0.5
,,,1.908,0.48
,,,1.91,0.5
,,,1.912,0.5
,,,1.914,0.48
,,,1.916,0.48
,,,1.918,0.48
,,,1.92,0.46
,,,1.922,0.44
,,,1.924,0.46
,,,1.926,0.52
,,,1.928,0.52
,,,1.93,0.46
,,,1.932,0.46
,,,1.934,0.44
,,,1.936,0.44
,,,1.938,0.42
,,,1.94,0.42
,,,1.942,0.42
,,,1.944,0.42
,,,1.946,0.42
,,,1.948,0.4
,,,1.95,0.4
,,,1.952,0.4
,,,1.954,0.4
,,,1.956,0.38
,,,1.958,0.38
