Record Length,Sample Interval,Trigger Point,Source,Vertical Units,Vertical Scale,Vertical Offset,Horizontal Units,Horizontal Scale,Pt Fmt,Yzero,Probe Atten,Model Number,Serial Number,Firmware Version,T,V
,,,,,,,,,,,,,,,0.07,0
,,,,,,,,,,,,,,,0.071,0
,,,,,,,,,,,,,,,0.072,0
,,,,,,,,,,,,,,,0.073,0
,,,,,,,,,,,,,,,0.074,0
,,,,,,,,,,,,,,,0.075,0
,,,,,,,,,,,,,,,0.076,0
,,,,,,,,,,,,,,,0.077,0
,,,,,,,,,,,,,,,0.078,0
,,,,,,,,,,,,,,,0.079,0
,,,,,,,,,,,,,,,0.08,0
,,,,,,,,,,,,,,,0.081,0
,,,,,,,,,,,,,,,0.082,0
,,,,,,,,,,,,,,,0.083,0
,,,,,,,,,,,,,,,0.084,0.04
,,,,,,,,,,,,,,,0.085,0
,,,,,,,,,,,,,,,0.086,0
,,,,,,,,,,,,,,,0.087,0
,,,,,,,,,,,,,,,0.088,0.04
,,,,,,,,,,,,,,,0.089,0
,,,,,,,,,,,,,,,0.09,0
,,,,,,,,,,,,,,,0.091,0
,,,,,,,,,,,,,,,0.092,0
,,,,,,,,,,,,,,,0.093,0
,,,,,,,,,,,,,,,0.094,0
,,,,,,,,,,,,,,,0.095,0.04
,,,,,,,,,,,,,,,0.096,0.04
,,,,,,,,,,,,,,,0.097,0
,,,,,,,,,,,,,,,0.098,0.04
,,,,,,,,,,,,,,,0.099,0.04
,,,,,,,,,,,,,,,0.1,0.04
,,,,,,,,,,,,,,,0.101,0.04
,,,,,,,,,,,,,,,0.102,0.04
,,,,,,,,,,,,,,,0.103,0.08
,,,,,,,,,,,,,,,0.104,0.08
,,,,,,,,,,,,,,,0.105,0.08
,,,,,,,,,,,,,,,0.106,0.08
,,,,,,,,,,,,,,,0.107,0.08
,,,,,,,,,,,,,,,0.108,0.08
,,,,,,,,,,,,,,,0.109,0.04
,,,,,,,,,,,,,,,0.11,0.08
,,,,,,,,,,,,,,,0.111,0.08
,,,,,,,,,,,,,,,0.112,0.12
,,,,,,,,,,,,,,,0.113,0.08
,,,,,,,,,,,,,,,0.114,0.12
,,,,,,,,,,,,,,,0.115,0.12
,,,,,,,,,,,,,,,0.116,0.08
,,,,,,,,,,,,,,,0.117,0.12
,,,,,,,,,,,,,,,0.118,0.12
,,,,,,,,,,,,,,,0.119,0.12
,,,,,,,,,,,,,,,0.12,0.12
,,,,,,,,,,,,,,,0.121,0.12
,,,,,,,,,,,,,,,0.122,0.12
,,,,,,,,,,,,,,,0.123,0.12
,,,,,,,,,,,,,,,0.124,0.12
,,,,,,,,,,,,,,,0.125,0.16
,,,,,,,,,,,,,,,0.126,0.16
,,,,,,,,,,,,,,,0.127,0.16
,,,,,,,,,,,,,,,0.128,0.16
,,,,,,,,,,,,,,,0.129,0.16
,,,,,,,,,,,,,,,0.13,0.16
,,,,,,,,,,,,,,,0.131,0.2
,,,,,,,,,,,,,,,0.132,0.2
,,,,,,,,,,,,,,,0.133,0.16
,,,,,,,,,,,,,,,0.134,0.2
,,,,,,,,,,,,,,,0.135,0.2
,,,,,,,,,,,,,,,0.136,0.2
,,,,,,,,,,,,,,,0.137,0.24
,,,,,,,,,,,,,,,0.138,0.24
,,,,,,,,,,,,,,,0.139,0.24
,,,,,,,,,,,,,,,0.14,0.24
,,,,,,,,,,,,,,,0.141,0.24
,,,,,,,,,,,,,,,0.142,0.24
,,,,,,,,,,,,,,,0.143,0.24
,,,,,,,,,,,,,,,0.144,0.28
,,,,,,,,,,,,,,,0.145,0.28
,,,,,,,,,,,,,,,0.146,0.28
,,,,,,,,,,,,,,,0.147,0.32
,,,,,,,,,,,,,,,0.148,0.28
,,,,,,,,,,,,,,,0.149,0.28
,,,,,,,,,,,,,,,0.15,0.32
,,,,,,,,,,,,,,,0.151,0.28
,,,,,,,,,,,,,,,0.152,0.32
,,,,,,,,,,,,,,,0.153,0.32
,,,,,,,,,,,,,,,0.154,0.32
,,,,,,,,,,,,,,,0.155,0.32
,,,,,,,,,,,,,,,0.156,0.36
,,,,,,,,,,,,,,,0.157,0.36
,,,,,,,,,,,,,,,0.158,0.36
,,,,,,,,,,,,,,,0.159,0.36
,,,,,,,,,,,,,,,0.16,0.4
,,,,,,,,,,,,,,,0.161,0.4
,,,,,,,,,,,,,,,0.162,0.4
,,,,,,,,,,,,,,,0.163,0.4
,,,,,,,,,,,,,,,0.164,0.44
,,,,,,,,,,,,,,,0.165,0.44
,,,,,,,,,,,,,,,0.166,0.44
,,,,,,,,,,,,,,,0.167,0.44
,,,,,,,,,,,,,,,0.168,0.44
,,,,,,,,,,,,,,,0.169,0.44
,,,,,,,,,,,,,,,0.17,0.48
,,,,,,,,,,,,,,,0.171,0.52
,,,,,,,,,,,,,,,0.172,0.52
,,,,,,,,,,,,,,,0.173,0.52
,,,,,,,,,,,,,,,0.174,0.52
,,,,,,,,,,,,,,,0.175,0.52
,,,,,,,,,,,,,,,0.176,0.52
,,,,,,,,,,,,,,,0.177,0.56
,,,,,,,,,,,,,,,0.178,0.56
,,,,,,,,,,,,,,,0.179,0.56
,,,,,,,,,,,,,,,0.18,0.6
,,,,,,,,,,,,,,,0.181,0.6
,,,,,,,,,,,,,,,0.182,0.6
,,,,,,,,,,,,,,,0.183,0.64
,,,,,,,,,,,,,,,0.184,0.64
,,,,,,,,,,,,,,,0.185,0.64
,,,,,,,,,,,,,,,0.186,0.64
,,,,,,,,,,,,,,,0.187,0.64
,,,,,,,,,,,,,,,0.188,0.68
,,,,,,,,,,,,,,,0.189,0.72
,,,,,,,,,,,,,,,0.19,0.72
,,,,,,,,,,,,,,,0.191,0.76
,,,,,,,,,,,,,,,0.192,0.76
,,,,,,,,,,,,,,,0.193,0.76
,,,,,,,,,,,,,,,0.194,0.76
,,,,,,,,,,,,,,,0.195,0.76
,,,,,,,,,,,,,,,0.196,0.76
,,,,,,,,,,,,,,,0.197,0.76
,,,,,,,,,,,,,,,0.198,0.8
,,,,,,,,,,,,,,,0.199,0.84
,,,,,,,,,,,,,,,0.2,0.84
,,,,,,,,,,,,,,,0.201,0.88
,,,,,,,,,,,,,,,0.202,0.88
,,,,,,,,,,,,,,,0.203,0.88
,,,,,,,,,,,,,,,0.204,0.92
,,,,,,,,,,,,,,,0.205,0.92
,,,,,,,,,,,,,,,0.206,0.92
,,,,,,,,,,,,,,,0.207,0.96
,,,,,,,,,,,,,,,0.208,0.96
,,,,,,,,,,,,,,,0.209,0.96
,,,,,,,,,,,,,,,0.21,0.96
,,,,,,,,,,,,,,,0.211,1
,,,,,,,,,,,,,,,0.212,1
,,,,,,,,,,,,,,,0.213,1
,,,,,,,,,,,,,,,0.214,1.04
,,,,,,,,,,,,,,,0.215,1.04
,,,,,,,,,,,,,,,0.216,1.04
,,,,,,,,,,,,,,,0.217,1.08
,,,,,,,,,,,,,,,0.218,1.08
,,,,,,,,,,,,,,,0.219,1.08
,,,,,,,,,,,,,,,0.22,1.08
,,,,,,,,,,,,,,,0.221,1.08
,,,,,,,,,,,,,,,0.222,1.16
,,,,,,,,,,,,,,,0.223,1.12
,,,,,,,,,,,,,,,0.224,1.16
,,,,,,,,,,,,,,,0.225,1.16
,,,,,,,,,,,,,,,0.226,1.16
,,,,,,,,,,,,,,,0.227,1.2
,,,,,,,,,,,,,,,0.228,1.2
,,,,,,,,,,,,,,,0.229,1.2
,,,,,,,,,,,,,,,0.23,1.24
,,,,,,,,,,,,,,,0.231,1.24
,,,,,,,,,,,,,,,0.232,1.28
,,,,,,,,,,,,,,,0.233,1.28
,,,,,,,,,,,,,,,0.234,1.28
,,,,,,,,,,,,,,,0.235,1.28
,,,,,,,,,,,,,,,0.236,1.32
,,,,,,,,,,,,,,,0.237,1.32
,,,,,,,,,,,,,,,0.238,1.36
,,,,,,,,,,,,,,,0.239,1.36
,,,,,,,,,,,,,,,0.24,1.4
,,,,,,,,,,,,,,,0.241,1.4
,,,,,,,,,,,,,,,0.242,1.4
,,,,,,,,,,,,,,,0.243,1.4
,,,,,,,,,,,,,,,0.244,1.44
,,,,,,,,,,,,,,,0.245,1.44
,,,,,,,,,,,,,,,0.246,1.48
,,,,,,,,,,,,,,,0.247,1.48
,,,,,,,,,,,,,,,0.248,1.48
,,,,,,,,,,,,,,,0.249,1.48
,,,,,,,,,,,,,,,0.25,1.52
,,,,,,,,,,,,,,,0.251,1.52
,,,,,,,,,,,,,,,0.252,1.56
,,,,,,,,,,,,,,,0.253,1.56
,,,,,,,,,,,,,,,0.254,1.56
,,,,,,,,,,,,,,,0.255,1.6
,,,,,,,,,,,,,,,0.256,1.6
,,,,,,,,,,,,,,,0.257,1.64
,,,,,,,,,,,,,,,0.258,1.68
,,,,,,,,,,,,,,,0.259,1.64
,,,,,,,,,,,,,,,0.26,1.68
,,,,,,,,,,,,,,,0.261,1.68
,,,,,,,,,,,,,,,0.262,1.72
,,,,,,,,,,,,,,,0.263,1.72
,,,,,,,,,,,,,,,0.264,1.76
,,,,,,,,,,,,,,,0.265,1.76
,,,,,,,,,,,,,,,0.266,1.76
,,,,,,,,,,,,,,,0.267,1.76
,,,,,,,,,,,,,,,0.268,1.8
,,,,,,,,,,,,,,,0.269,1.8
,,,,,,,,,,,,,,,0.27,1.84
,,,,,,,,,,,,,,,0.271,1.84
,,,,,,,,,,,,,,,0.272,1.84
,,,,,,,,,,,,,,,0.273,1.88
,,,,,,,,,,,,,,,0.274,1.88
,,,,,,,,,,,,,,,0.275,1.88
,,,,,,,,,,,,,,,0.276,1.92
,,,,,,,,,,,,,,,0.277,1.92
,,,,,,,,,,,,,,,0.278,1.92
,,,,,,,,,,,,,,,0.279,1.96
,,,,,,,,,,,,,,,0.28,1.96
,,,,,,,,,,,,,,,0.281,1.96
,,,,,,,,,,,,,,,0.282,2.04
,,,,,,,,,,,,,,,0.283,2
,,,,,,,,,,,,,,,0.284,2.04
,,,,,,,,,,,,,,,0.285,2.04
,,,,,,,,,,,,,,,0.286,2.08
,,,,,,,,,,,,,,,0.287,2.08
,,,,,,,,,,,,,,,0.288,2.08
,,,,,,,,,,,,,,,0.289,2.12
,,,,,,,,,,,,,,,0.29,2.16
,,,,,,,,,,,,,,,0.291,2.16
,,,,,,,,,,,,,,,0.292,2.16
,,,,,,,,,,,,,,,0.293,2.16
,,,,,,,,,,,,,,,0.294,2.2
,,,,,,,,,,,,,,,0.295,2.2
,,,,,,,,,,,,,,,0.296,2.16
,,,,,,,,,,,,,,,0.297,2.2
,,,,,,,,,,,,,,,0.298,2.2
,,,,,,,,,,,,,,,0.299,2.24
,,,,,,,,,,,,,,,0.3,2.28
,,,,,,,,,,,,,,,0.301,2.28
,,,,,,,,,,,,,,,0.302,2.28
,,,,,,,,,,,,,,,0.303,2.32
,,,,,,,,,,,,,,,0.304,2.32
,,,,,,,,,,,,,,,0.305,2.32
,,,,,,,,,,,,,,,0.306,2.36
,,,,,,,,,,,,,,,0.307,2.36
,,,,,,,,,,,,,,,0.308,2.4
,,,,,,,,,,,,,,,0.309,2.4
,,,,,,,,,,,,,,,0.31,2.4
,,,,,,,,,,,,,,,0.311,2.4
,,,,,,,,,,,,,,,0.312,2.44
,,,,,,,,,,,,,,,0.313,2.48
,,,,,,,,,,,,,,,0.314,2.44
,,,,,,,,,,,,,,,0.315,2.52
,,,,,,,,,,,,,,,0.316,2.48
,,,,,,,,,,,,,,,0.317,2.48
,,,,,,,,,,,,,,,0.318,2.52
,,,,,,,,,,,,,,,0.319,2.52
,,,,,,,,,,,,,,,0.32,2.56
,,,,,,,,,,,,,,,0.321,2.56
,,,,,,,,,,,,,,,0.322,2.64
,,,,,,,,,,,,,,,0.323,2.64
,,,,,,,,,,,,,,,0.324,2.6
,,,,,,,,,,,,,,,0.325,2.6
,,,,,,,,,,,,,,,0.326,2.64
,,,,,,,,,,,,,,,0.327,2.64
,,,,,,,,,,,,,,,0.328,2.64
,,,,,,,,,,,,,,,0.329,2.72
,,,,,,,,,,,,,,,0.33,2.68
,,,,,,,,,,,,,,,0.331,2.72
,,,,,,,,,,,,,,,0.332,2.72
,,,,,,,,,,,,,,,0.333,2.76
,,,,,,,,,,,,,,,0.334,2.76
,,,,,,,,,,,,,,,0.335,2.76
,,,,,,,,,,,,,,,0.336,2.76
,,,,,,,,,,,,,,,0.337,2.8
,,,,,,,,,,,,,,,0.338,2.8
,,,,,,,,,,,,,,,0.339,2.8
,,,,,,,,,,,,,,,0.34,2.84
,,,,,,,,,,,,,,,0.341,2.84
,,,,,,,,,,,,,,,0.342,2.84
,,,,,,,,,,,,,,,0.343,2.88
,,,,,,,,,,,,,,,0.344,2.84
,,,,,,,,,,,,,,,0.345,2.88
,,,,,,,,,,,,,,,0.346,2.92
,,,,,,,,,,,,,,,0.347,2.92
,,,,,,,,,,,,,,,0.348,2.92
,,,,,,,,,,,,,,,0.349,2.92
,,,,,,,,,,,,,,,0.35,2.96
,,,,,,,,,,,,,,,0.351,2.96
,,,,,,,,,,,,,,,0.352,2.96
,,,,,,,,,,,,,,,0.353,3
,,,,,,,,,,,,,,,0.354,3
,,,,,,,,,,,,,,,0.355,3
,,,,,,,,,,,,,,,0.356,3.04
,,,,,,,,,,,,,,,0.357,3
,,,,,,,,,,,,,,,0.358,3.04
,,,,,,,,,,,,,,,0.359,3.04
,,,,,,,,,,,,,,,0.36,3.08
,,,,,,,,,,,,,,,0.361,3.08
,,,,,,,,,,,,,,,0.362,3.08
,,,,,,,,,,,,,,,0.363,3.12
,,,,,,,,,,,,,,,0.364,3.12
,,,,,,,,,,,,,,,0.365,3.16
,,,,,,,,,,,,,,,0.366,3.16
,,,,,,,,,,,,,,,0.367,3.2
,,,,,,,,,,,,,,,0.368,3.2
,,,,,,,,,,,,,,,0.369,3.24
,,,,,,,,,,,,,,,0.37,3.2
,,,,,,,,,,,,,,,0.371,3.2
,,,,,,,,,,,,,,,0.372,3.24
,,,,,,,,,,,,,,,0.373,3.24
,,,,,,,,,,,,,,,0.374,3.24
,,,,,,,,,,,,,,,0.375,3.24
,,,,,,,,,,,,,,,0.376,3.28
,,,,,,,,,,,,,,,0.377,3.28
,,,,,,,,,,,,,,,0.378,3.32
,,,,,,,,,,,,,,,0.379,3.32
,,,,,,,,,,,,,,,0.38,3.32
,,,,,,,,,,,,,,,0.381,3.32
,,,,,,,,,,,,,,,0.382,3.36
,,,,,,,,,,,,,,,0.383,3.36
,,,,,,,,,,,,,,,0.384,3.36
,,,,,,,,,,,,,,,0.385,3.4
,,,,,,,,,,,,,,,0.386,3.4
,,,,,,,,,,,,,,,0.387,3.4
,,,,,,,,,,,,,,,0.388,3.4
,,,,,,,,,,,,,,,0.389,3.4
,,,,,,,,,,,,,,,0.39,3.44
,,,,,,,,,,,,,,,0.391,3.44
,,,,,,,,,,,,,,,0.392,3.44
,,,,,,,,,,,,,,,0.393,3.44
,,,,,,,,,,,,,,,0.394,3.48
,,,,,,,,,,,,,,,0.395,3.48
,,,,,,,,,,,,,,,0.396,3.52
,,,,,,,,,,,,,,,0.397,3.48
,,,,,,,,,,,,,,,0.398,3.52
,,,,,,,,,,,,,,,0.399,3.52
,,,,,,,,,,,,,,,0.4,3.56
,,,,,,,,,,,,,,,0.401,3.56
,,,,,,,,,,,,,,,0.402,3.56
,,,,,,,,,,,,,,,0.403,3.56
,,,,,,,,,,,,,,,0.404,3.6
,,,,,,,,,,,,,,,0.405,3.6
,,,,,,,,,,,,,,,0.406,3.64
,,,,,,,,,,,,,,,0.407,3.64
,,,,,,,,,,,,,,,0.408,3.64
,,,,,,,,,,,,,,,0.409,3.64
,,,,,,,,,,,,,,,0.41,3.68
,,,,,,,,,,,,,,,0.411,3.64
,,,,,,,,,,,,,,,0.412,3.68
,,,,,,,,,,,,,,,0.413,3.68
,,,,,,,,,,,,,,,0.414,3.68
,,,,,,,,,,,,,,,0.415,3.76
,,,,,,,,,,,,,,,0.416,3.72
,,,,,,,,,,,,,,,0.417,3.76
,,,,,,,,,,,,,,,0.418,3.76
,,,,,,,,,,,,,,,0.419,3.76
,,,,,,,,,,,,,,,0.42,3.8
,,,,,,,,,,,,,,,0.421,3.76
,,,,,,,,,,,,,,,0.422,3.8
,,,,,,,,,,,,,,,0.423,3.8
,,,,,,,,,,,,,,,0.424,3.8
,,,,,,,,,,,,,,,0.425,3.84
,,,,,,,,,,,,,,,0.426,3.84
,,,,,,,,,,,,,,,0.427,3.88
,,,,,,,,,,,,,,,0.428,3.88
,,,,,,,,,,,,,,,0.429,3.88
,,,,,,,,,,,,,,,0.43,3.88
,,,,,,,,,,,,,,,0.431,3.88
,,,,,,,,,,,,,,,0.432,3.92
,,,,,,,,,,,,,,,0.433,3.92
,,,,,,,,,,,,,,,0.434,3.88
,,,,,,,,,,,,,,,0.435,3.96
,,,,,,,,,,,,,,,0.436,3.92
,,,,,,,,,,,,,,,0.437,3.92
,,,,,,,,,,,,,,,0.438,3.96
,,,,,,,,,,,,,,,0.439,3.96
,,,,,,,,,,,,,,,0.44,3.96
,,,,,,,,,,,,,,,0.441,3.96
,,,,,,,,,,,,,,,0.442,3.96
,,,,,,,,,,,,,,,0.443,4
,,,,,,,,,,,,,,,0.444,4.04
,,,,,,,,,,,,,,,0.445,4.08
,,,,,,,,,,,,,,,0.446,4.04
,,,,,,,,,,,,,,,0.447,4.08
,,,,,,,,,,,,,,,0.448,4.08
,,,,,,,,,,,,,,,0.449,4.08
,,,,,,,,,,,,,,,0.45,4.12
,,,,,,,,,,,,,,,0.451,4.12
,,,,,,,,,,,,,,,0.452,4.12
,,,,,,,,,,,,,,,0.453,4.12
,,,,,,,,,,,,,,,0.454,4.16
,,,,,,,,,,,,,,,0.455,4.12
,,,,,,,,,,,,,,,0.456,4.16
,,,,,,,,,,,,,,,0.457,4.16
,,,,,,,,,,,,,,,0.458,4.16
,,,,,,,,,,,,,,,0.459,4.16
,,,,,,,,,,,,,,,0.46,4.2
,,,,,,,,,,,,,,,0.461,4.16
,,,,,,,,,,,,,,,0.462,4.2
,,,,,,,,,,,,,,,0.463,4.2
,,,,,,,,,,,,,,,0.464,4.2
,,,,,,,,,,,,,,,0.465,4.24
,,,,,,,,,,,,,,,0.466,4.24
,,,,,,,,,,,,,,,0.467,4.24
,,,,,,,,,,,,,,,0.468,4.28
,,,,,,,,,,,,,,,0.469,4.28
,,,,,,,,,,,,,,,0.47,4.28
,,,,,,,,,,,,,,,0.471,4.28
,,,,,,,,,,,,,,,0.472,4.28
,,,,,,,,,,,,,,,0.473,4.32
,,,,,,,,,,,,,,,0.474,4.32
,,,,,,,,,,,,,,,0.475,4.32
,,,,,,,,,,,,,,,0.476,4.32
,,,,,,,,,,,,,,,0.477,4.32
,,,,,,,,,,,,,,,0.478,4.32
,,,,,,,,,,,,,,,0.479,4.36
,,,,,,,,,,,,,,,0.48,4.36
,,,,,,,,,,,,,,,0.481,4.36
,,,,,,,,,,,,,,,0.482,4.36
,,,,,,,,,,,,,,,0.483,4.4
,,,,,,,,,,,,,,,0.484,4.4
,,,,,,,,,,,,,,,0.485,4.4
,,,,,,,,,,,,,,,0.486,4.44
,,,,,,,,,,,,,,,0.487,4.4
,,,,,,,,,,,,,,,0.488,4.48
,,,,,,,,,,,,,,,0.489,4.44
,,,,,,,,,,,,,,,0.49,4.48
,,,,,,,,,,,,,,,0.491,4.48
,,,,,,,,,,,,,,,0.492,4.48
,,,,,,,,,,,,,,,0.493,4.48
,,,,,,,,,,,,,,,0.494,4.52
,,,,,,,,,,,,,,,0.495,4.52
,,,,,,,,,,,,,,,0.496,4.52
,,,,,,,,,,,,,,,0.497,4.48
,,,,,,,,,,,,,,,0.498,4.48
,,,,,,,,,,,,,,,0.499,4.48
,,,,,,,,,,,,,,,0.5,4.48
,,,,,,,,,,,,,,,0.501,4.48
,,,,,,,,,,,,,,,0.502,4.52
,,,,,,,,,,,,,,,0.503,4.52
,,,,,,,,,,,,,,,0.504,4.52
,,,,,,,,,,,,,,,0.505,4.52
,,,,,,,,,,,,,,,0.506,4.56
,,,,,,,,,,,,,,,0.507,4.6
,,,,,,,,,,,,,,,0.508,4.56
,,,,,,,,,,,,,,,0.509,4.56
,,,,,,,,,,,,,,,0.51,4.56
,,,,,,,,,,,,,,,0.511,4.6
,,,,,,,,,,,,,,,0.512,4.6
,,,,,,,,,,,,,,,0.513,4.6
,,,,,,,,,,,,,,,0.514,4.6
,,,,,,,,,,,,,,,0.515,4.64
,,,,,,,,,,,,,,,0.516,4.6
,,,,,,,,,,,,,,,0.517,4.64
,,,,,,,,,,,,,,,0.518,4.6
,,,,,,,,,,,,,,,0.519,4.64
,,,,,,,,,,,,,,,0.52,4.68
,,,,,,,,,,,,,,,0.521,4.64
,,,,,,,,,,,,,,,0.522,4.64
,,,,,,,,,,,,,,,0.523,4.68
,,,,,,,,,,,,,,,0.524,4.68
,,,,,,,,,,,,,,,0.525,4.68
,,,,,,,,,,,,,,,0.526,4.72
,,,,,,,,,,,,,,,0.527,4.72
,,,,,,,,,,,,,,,0.528,4.72
,,,,,,,,,,,,,,,0.529,4.76
,,,,,,,,,,,,,,,0.53,4.72
,,,,,,,,,,,,,,,0.531,4.76
,,,,,,,,,,,,,,,0.532,4.76
,,,,,,,,,,,,,,,0.533,4.8
,,,,,,,,,,,,,,,0.534,4.76
,,,,,,,,,,,,,,,0.535,4.8
,,,,,,,,,,,,,,,0.536,4.76
,,,,,,,,,,,,,,,0.537,4.76
,,,,,,,,,,,,,,,0.538,4.8
,,,,,,,,,,,,,,,0.539,4.76
,,,,,,,,,,,,,,,0.54,4.8
,,,,,,,,,,,,,,,0.541,4.8
,,,,,,,,,,,,,,,0.542,4.8
,,,,,,,,,,,,,,,0.543,4.8
,,,,,,,,,,,,,,,0.544,4.8
,,,,,,,,,,,,,,,0.545,4.8
,,,,,,,,,,,,,,,0.546,4.84
,,,,,,,,,,,,,,,0.547,4.84
,,,,,,,,,,,,,,,0.548,4.84
,,,,,,,,,,,,,,,0.549,4.84
,,,,,,,,,,,,,,,0.55,4.84
,,,,,,,,,,,,,,,0.551,4.84
,,,,,,,,,,,,,,,0.552,4.84
,,,,,,,,,,,,,,,0.553,4.84
,,,,,,,,,,,,,,,0.554,4.84
,,,,,,,,,,,,,,,0.555,4.88
,,,,,,,,,,,,,,,0.556,4.84
,,,,,,,,,,,,,,,0.557,4.88
,,,,,,,,,,,,,,,0.558,4.92
,,,,,,,,,,,,,,,0.559,4.88
,,,,,,,,,,,,,,,0.56,4.92
,,,,,,,,,,,,,,,0.561,4.92
,,,,,,,,,,,,,,,0.562,4.92
,,,,,,,,,,,,,,,0.563,4.92
,,,,,,,,,,,,,,,0.564,4.92
,,,,,,,,,,,,,,,0.565,4.92
,,,,,,,,,,,,,,,0.566,4.92
,,,,,,,,,,,,,,,0.567,4.96
,,,,,,,,,,,,,,,0.568,4.92
,,,,,,,,,,,,,,,0.569,4.96
,,,,,,,,,,,,,,,0.57,4.96
,,,,,,,,,,,,,,,0.571,4.96
,,,,,,,,,,,,,,,0.572,4.96
,,,,,,,,,,,,,,,0.573,5
,,,,,,,,,,,,,,,0.574,4.96
,,,,,,,,,,,,,,,0.575,5
,,,,,,,,,,,,,,,0.576,5
,,,,,,,,,,,,,,,0.577,5
,,,,,,,,,,,,,,,0.578,5
,,,,,,,,,,,,,,,0.579,5
,,,,,,,,,,,,,,,0.58,5
,,,,,,,,,,,,,,,0.581,5
,,,,,,,,,,,,,,,0.582,5.04
,,,,,,,,,,,,,,,0.583,5.04
,,,,,,,,,,,,,,,0.584,5.04
,,,,,,,,,,,,,,,0.585,5.04
,,,,,,,,,,,,,,,0.586,5.04
,,,,,,,,,,,,,,,0.587,5.08
,,,,,,,,,,,,,,,0.588,5.04
,,,,,,,,,,,,,,,0.589,5.08
,,,,,,,,,,,,,,,0.59,5.08
,,,,,,,,,,,,,,,0.591,5.08
,,,,,,,,,,,,,,,0.592,5.08
,,,,,,,,,,,,,,,0.593,5.08
,,,,,,,,,,,,,,,0.594,5.08
,,,,,,,,,,,,,,,0.595,5.08
,,,,,,,,,,,,,,,0.596,5.08
,,,,,,,,,,,,,,,0.597,5.12
,,,,,,,,,,,,,,,0.598,5.12
,,,,,,,,,,,,,,,0.599,5.12
,,,,,,,,,,,,,,,0.6,5.12
,,,,,,,,,,,,,,,0.601,5.12
,,,,,,,,,,,,,,,0.602,5.12
,,,,,,,,,,,,,,,0.603,5.12
,,,,,,,,,,,,,,,0.604,5.16
,,,,,,,,,,,,,,,0.605,5.12
,,,,,,,,,,,,,,,0.606,5.16
,,,,,,,,,,,,,,,0.607,5.16
,,,,,,,,,,,,,,,0.608,5.16
,,,,,,,,,,,,,,,0.609,5.2
,,,,,,,,,,,,,,,0.61,5.2
,,,,,,,,,,,,,,,0.611,5.2
,,,,,,,,,,,,,,,0.612,5.2
,,,,,,,,,,,,,,,0.613,5.2
,,,,,,,,,,,,,,,0.614,5.2
,,,,,,,,,,,,,,,0.615,5.2
,,,,,,,,,,,,,,,0.616,5.2
,,,,,,,,,,,,,,,0.617,5.24
,,,,,,,,,,,,,,,0.618,5.2
,,,,,,,,,,,,,,,0.619,5.2
,,,,,,,,,,,,,,,0.62,5.2
,,,,,,,,,,,,,,,0.621,5.2
,,,,,,,,,,,,,,,0.622,5.24
,,,,,,,,,,,,,,,0.623,5.24
,,,,,,,,,,,,,,,0.624,5.24
,,,,,,,,,,,,,,,0.625,5.24
,,,,,,,,,,,,,,,0.626,5.28
,,,,,,,,,,,,,,,0.627,5.24
,,,,,,,,,,,,,,,0.628,5.24
,,,,,,,,,,,,,,,0.629,5.24
,,,,,,,,,,,,,,,0.63,5.28
,,,,,,,,,,,,,,,0.631,5.28
,,,,,,,,,,,,,,,0.632,5.28
,,,,,,,,,,,,,,,0.633,5.24
,,,,,,,,,,,,,,,0.634,5.28
,,,,,,,,,,,,,,,0.635,5.28
,,,,,,,,,,,,,,,0.636,5.28
,,,,,,,,,,,,,,,0.637,5.28
,,,,,,,,,,,,,,,0.638,5.32
,,,,,,,,,,,,,,,0.639,5.32
,,,,,,,,,,,,,,,0.64,5.32
,,,,,,,,,,,,,,,0.641,5.28
,,,,,,,,,,,,,,,0.642,5.32
,,,,,,,,,,,,,,,0.643,5.32
,,,,,,,,,,,,,,,0.644,5.32
,,,,,,,,,,,,,,,0.645,5.32
,,,,,,,,,,,,,,,0.646,5.36
,,,,,,,,,,,,,,,0.647,5.36
,,,,,,,,,,,,,,,0.648,5.36
,,,,,,,,,,,,,,,0.649,5.36
,,,,,,,,,,,,,,,0.65,5.36
,,,,,,,,,,,,,,,0.651,5.32
,,,,,,,,,,,,,,,0.652,5.32
,,,,,,,,,,,,,,,0.653,5.32
,,,,,,,,,,,,,,,0.654,5.32
,,,,,,,,,,,,,,,0.655,5.36
,,,,,,,,,,,,,,,0.656,5.36
,,,,,,,,,,,,,,,0.657,5.36
,,,,,,,,,,,,,,,0.658,5.36
,,,,,,,,,,,,,,,0.659,5.36
,,,,,,,,,,,,,,,0.66,5.32
,,,,,,,,,,,,,,,0.661,5.36
,,,,,,,,,,,,,,,0.662,5.36
,,,,,,,,,,,,,,,0.663,5.4
,,,,,,,,,,,,,,,0.664,5.36
,,,,,,,,,,,,,,,0.665,5.4
,,,,,,,,,,,,,,,0.666,5.4
,,,,,,,,,,,,,,,0.667,5.44
,,,,,,,,,,,,,,,0.668,5.44
,,,,,,,,,,,,,,,0.669,5.44
,,,,,,,,,,,,,,,0.67,5.48
,,,,,,,,,,,,,,,0.671,5.48
,,,,,,,,,,,,,,,0.672,5.48
,,,,,,,,,,,,,,,0.673,5.48
,,,,,,,,,,,,,,,0.674,5.48
,,,,,,,,,,,,,,,0.675,5.48
,,,,,,,,,,,,,,,0.676,5.48
