0	0.9
1	0.9
2	1.0
3	1.0
4	1.1
5	1.3
6	1.4
7	1.5
8	1.6
9	1.7
10	1.8
11	2.0
12	2.1
13	2.2
14	2.3
15	2.4
16	2.5
17	2.7
18	2.8
19	2.9
20	3.0
21	3.1
22	3.3
23	3.4
24	3.5
25	3.6
26	3.7
27	3.8
28	4.0
29	4.1
30	4.2
31	4.3
32	4.4
33	4.6
34	4.7
35	4.8
36	4.9
37	5.1
38	5.2
39	5.3
40	5.4
41	5.5
42	5.7
43	5.8
44	5.9
45	6.0
46	6.1
47	6.3
48	6.4
49	6.5
50	6.6
51	6.8
52	6.9
53	7.0
54	7.1
55	7.3
56	7.4
57	7.5
58	7.6
59	7.8
60	7.9
61	8.0
